DIMACS2
20 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20

p edge 80 3160
e 1 2 306
e 1 3 297
e 1 4 298
e 1 5 296
e 1 6 299
e 1 7 310
e 1 8 306
e 1 9 300
e 1 10 301
e 1 11 298
e 1 12 300
e 1 13 296
e 1 14 296
e 1 15 308
e 1 16 300
e 1 17 300
e 1 18 297
e 1 19 299
e 1 20 295
e 1 21 195
e 1 22 192
e 1 23 202
e 1 24 200
e 1 25 200
e 1 26 201
e 1 27 206
e 1 28 206
e 1 29 190
e 1 30 197
e 1 31 205
e 1 32 206
e 1 33 199
e 1 34 202
e 1 35 204
e 1 36 197
e 1 37 206
e 1 38 200
e 1 39 205
e 1 40 195
e 1 41 208
e 1 42 206
e 1 43 204
e 1 44 194
e 1 45 202
e 1 46 194
e 1 47 200
e 1 48 193
e 1 49 207
e 1 50 205
e 1 51 196
e 1 52 195
e 1 53 197
e 1 54 204
e 1 55 198
e 1 56 206
e 1 57 203
e 1 58 200
e 1 59 202
e 1 60 198
e 1 61 195
e 1 62 199
e 1 63 195
e 1 64 203
e 1 65 203
e 1 66 202
e 1 67 202
e 1 68 196
e 1 69 206
e 1 70 195
e 1 71 199
e 1 72 201
e 1 73 195
e 1 74 197
e 1 75 197
e 1 76 200
e 1 77 213
e 1 78 202
e 1 79 201
e 1 80 202
e 2 3 304
e 2 4 305
e 2 5 296
e 2 6 296
e 2 7 303
e 2 8 306
e 2 9 293
e 2 10 304
e 2 11 304
e 2 12 298
e 2 13 297
e 2 14 298
e 2 15 298
e 2 16 300
e 2 17 298
e 2 18 300
e 2 19 295
e 2 20 305
e 2 21 203
e 2 22 192
e 2 23 199
e 2 24 201
e 2 25 200
e 2 26 202
e 2 27 203
e 2 28 205
e 2 29 194
e 2 30 202
e 2 31 204
e 2 32 188
e 2 33 206
e 2 34 192
e 2 35 197
e 2 36 201
e 2 37 194
e 2 38 200
e 2 39 203
e 2 40 202
e 2 41 202
e 2 42 201
e 2 43 196
e 2 44 198
e 2 45 203
e 2 46 198
e 2 47 201
e 2 48 197
e 2 49 199
e 2 50 185
e 2 51 198
e 2 52 200
e 2 53 205
e 2 54 206
e 2 55 198
e 2 56 202
e 2 57 199
e 2 58 196
e 2 59 204
e 2 60 197
e 2 61 202
e 2 62 199
e 2 63 204
e 2 64 191
e 2 65 200
e 2 66 207
e 2 67 201
e 2 68 206
e 2 69 197
e 2 70 204
e 2 71 197
e 2 72 204
e 2 73 200
e 2 74 197
e 2 75 198
e 2 76 193
e 2 77 190
e 2 78 205
e 2 79 198
e 2 80 211
e 3 4 298
e 3 5 295
e 3 6 297
e 3 7 307
e 3 8 303
e 3 9 304
e 3 10 290
e 3 11 298
e 3 12 295
e 3 13 297
e 3 14 301
e 3 15 300
e 3 16 308
e 3 17 295
e 3 18 301
e 3 19 294
e 3 20 300
e 3 21 193
e 3 22 201
e 3 23 199
e 3 24 209
e 3 25 199
e 3 26 201
e 3 27 210
e 3 28 199
e 3 29 204
e 3 30 202
e 3 31 197
e 3 32 197
e 3 33 207
e 3 34 205
e 3 35 198
e 3 36 204
e 3 37 199
e 3 38 209
e 3 39 192
e 3 40 192
e 3 41 206
e 3 42 200
e 3 43 193
e 3 44 195
e 3 45 201
e 3 46 190
e 3 47 207
e 3 48 204
e 3 49 204
e 3 50 196
e 3 51 202
e 3 52 192
e 3 53 198
e 3 54 199
e 3 55 201
e 3 56 202
e 3 57 208
e 3 58 198
e 3 59 205
e 3 60 198
e 3 61 201
e 3 62 197
e 3 63 197
e 3 64 196
e 3 65 198
e 3 66 202
e 3 67 203
e 3 68 202
e 3 69 197
e 3 70 201
e 3 71 193
e 3 72 197
e 3 73 203
e 3 74 202
e 3 75 206
e 3 76 198
e 3 77 198
e 3 78 199
e 3 79 199
e 3 80 197
e 4 5 297
e 4 6 292
e 4 7 301
e 4 8 297
e 4 9 301
e 4 10 303
e 4 11 302
e 4 12 299
e 4 13 294
e 4 14 301
e 4 15 295
e 4 16 301
e 4 17 304
e 4 18 298
e 4 19 296
e 4 20 300
e 4 21 202
e 4 22 201
e 4 23 205
e 4 24 193
e 4 25 193
e 4 26 198
e 4 27 200
e 4 28 201
e 4 29 201
e 4 30 198
e 4 31 206
e 4 32 200
e 4 33 204
e 4 34 203
e 4 35 203
e 4 36 194
e 4 37 196
e 4 38 202
e 4 39 200
e 4 40 204
e 4 41 204
e 4 42 203
e 4 43 204
e 4 44 200
e 4 45 195
e 4 46 203
e 4 47 196
e 4 48 199
e 4 49 192
e 4 50 194
e 4 51 205
e 4 52 201
e 4 53 200
e 4 54 200
e 4 55 199
e 4 56 197
e 4 57 196
e 4 58 193
e 4 59 206
e 4 60 201
e 4 61 194
e 4 62 202
e 4 63 196
e 4 64 201
e 4 65 195
e 4 66 205
e 4 67 201
e 4 68 201
e 4 69 198
e 4 70 203
e 4 71 202
e 4 72 203
e 4 73 197
e 4 74 207
e 4 75 209
e 4 76 203
e 4 77 199
e 4 78 200
e 4 79 198
e 4 80 211
e 5 6 298
e 5 7 292
e 5 8 287
e 5 9 300
e 5 10 295
e 5 11 307
e 5 12 302
e 5 13 292
e 5 14 300
e 5 15 292
e 5 16 302
e 5 17 299
e 5 18 307
e 5 19 302
e 5 20 295
e 5 21 200
e 5 22 206
e 5 23 204
e 5 24 204
e 5 25 202
e 5 26 201
e 5 27 202
e 5 28 212
e 5 29 198
e 5 30 204
e 5 31 195
e 5 32 190
e 5 33 206
e 5 34 204
e 5 35 202
e 5 36 213
e 5 37 203
e 5 38 203
e 5 39 200
e 5 40 194
e 5 41 197
e 5 42 205
e 5 43 204
e 5 44 192
e 5 45 198
e 5 46 204
e 5 47 202
e 5 48 201
e 5 49 198
e 5 50 200
e 5 51 200
e 5 52 204
e 5 53 204
e 5 54 197
e 5 55 202
e 5 56 196
e 5 57 202
e 5 58 198
e 5 59 202
e 5 60 214
e 5 61 199
e 5 62 200
e 5 63 195
e 5 64 204
e 5 65 200
e 5 66 197
e 5 67 196
e 5 68 202
e 5 69 198
e 5 70 192
e 5 71 203
e 5 72 193
e 5 73 203
e 5 74 203
e 5 75 195
e 5 76 195
e 5 77 193
e 5 78 209
e 5 79 198
e 5 80 201
e 6 7 299
e 6 8 294
e 6 9 301
e 6 10 303
e 6 11 306
e 6 12 305
e 6 13 293
e 6 14 295
e 6 15 301
e 6 16 310
e 6 17 289
e 6 18 297
e 6 19 304
e 6 20 279
e 6 21 198
e 6 22 193
e 6 23 195
e 6 24 198
e 6 25 197
e 6 26 202
e 6 27 195
e 6 28 197
e 6 29 190
e 6 30 197
e 6 31 197
e 6 32 197
e 6 33 201
e 6 34 204
e 6 35 203
e 6 36 209
e 6 37 193
e 6 38 203
e 6 39 199
e 6 40 207
e 6 41 202
e 6 42 198
e 6 43 201
e 6 44 199
e 6 45 199
e 6 46 191
e 6 47 204
e 6 48 206
e 6 49 198
e 6 50 197
e 6 51 213
e 6 52 195
e 6 53 201
e 6 54 192
e 6 55 202
e 6 56 191
e 6 57 192
e 6 58 192
e 6 59 205
e 6 60 200
e 6 61 201
e 6 62 197
e 6 63 198
e 6 64 200
e 6 65 195
e 6 66 198
e 6 67 202
e 6 68 206
e 6 69 198
e 6 70 190
e 6 71 210
e 6 72 201
e 6 73 200
e 6 74 198
e 6 75 200
e 6 76 200
e 6 77 196
e 6 78 195
e 6 79 205
e 6 80 206
e 7 8 296
e 7 9 307
e 7 10 298
e 7 11 302
e 7 12 293
e 7 13 302
e 7 14 297
e 7 15 303
e 7 16 299
e 7 17 296
e 7 18 300
e 7 19 308
e 7 20 304
e 7 21 201
e 7 22 198
e 7 23 204
e 7 24 205
e 7 25 200
e 7 26 197
e 7 27 199
e 7 28 198
e 7 29 199
e 7 30 194
e 7 31 197
e 7 32 198
e 7 33 198
e 7 34 209
e 7 35 195
e 7 36 188
e 7 37 198
e 7 38 206
e 7 39 197
e 7 40 199
e 7 41 203
e 7 42 193
e 7 43 197
e 7 44 199
e 7 45 208
e 7 46 204
e 7 47 200
e 7 48 204
e 7 49 199
