DIMACS2
16 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16

p edge 80 3160
e 1 2 301
e 1 3 292
e 1 4 304
e 1 5 298
e 1 6 295
e 1 7 303
e 1 8 297
e 1 9 299
e 1 10 299
e 1 11 299
e 1 12 299
e 1 13 295
e 1 14 299
e 1 15 307
e 1 16 305
e 1 17 201
e 1 18 200
e 1 19 199
e 1 20 196
e 1 21 199
e 1 22 201
e 1 23 198
e 1 24 195
e 1 25 202
e 1 26 203
e 1 27 198
e 1 28 208
e 1 29 200
e 1 30 193
e 1 31 197
e 1 32 199
e 1 33 200
e 1 34 198
e 1 35 190
e 1 36 197
e 1 37 204
e 1 38 204
e 1 39 199
e 1 40 201
e 1 41 208
e 1 42 198
e 1 43 202
e 1 44 200
e 1 45 193
e 1 46 189
e 1 47 205
e 1 48 200
e 1 49 201
e 1 50 202
e 1 51 203
e 1 52 198
e 1 53 202
e 1 54 208
e 1 55 202
e 1 56 201
e 1 57 201
e 1 58 193
e 1 59 201
e 1 60 198
e 1 61 198
e 1 62 203
e 1 63 206
e 1 64 202
e 1 65 210
e 1 66 196
e 1 67 196
e 1 68 200
e 1 69 197
e 1 70 199
e 1 71 206
e 1 72 197
e 1 73 201
e 1 74 200
e 1 75 203
e 1 76 199
e 1 77 197
e 1 78 210
e 1 79 204
e 1 80 205
e 2 3 304
e 2 4 303
e 2 5 302
e 2 6 295
e 2 7 302
e 2 8 296
e 2 9 291
e 2 10 299
e 2 11 294
e 2 12 307
e 2 13 304
e 2 14 299
e 2 15 298
e 2 16 303
e 2 17 206
e 2 18 197
e 2 19 196
e 2 20 206
e 2 21 196
e 2 22 198
e 2 23 199
e 2 24 204
e 2 25 208
e 2 26 197
e 2 27 193
e 2 28 205
e 2 29 209
e 2 30 201
e 2 31 201
e 2 32 205
e 2 33 203
e 2 34 192
e 2 35 200
e 2 36 192
e 2 37 205
e 2 38 199
e 2 39 209
e 2 40 197
e 2 41 207
e 2 42 202
e 2 43 200
e 2 44 204
e 2 45 195
e 2 46 198
e 2 47 197
e 2 48 207
e 2 49 193
e 2 50 206
e 2 51 196
e 2 52 200
e 2 53 188
e 2 54 204
e 2 55 196
e 2 56 199
e 2 57 201
e 2 58 209
e 2 59 205
e 2 60 203
e 2 61 196
e 2 62 199
e 2 63 195
e 2 64 196
e 2 65 205
e 2 66 193
e 2 67 197
e 2 68 203
e 2 69 202
e 2 70 195
e 2 71 203
e 2 72 204
e 2 73 204
e 2 74 205
e 2 75 206
e 2 76 200
e 2 77 209
e 2 78 194
e 2 79 192
e 2 80 197
e 3 4 287
e 3 5 303
e 3 6 300
e 3 7 302
e 3 8 294
e 3 9 299
e 3 10 298
e 3 11 307
e 3 12 300
e 3 13 301
e 3 14 300
e 3 15 305
e 3 16 297
e 3 17 198
e 3 18 196
e 3 19 199
e 3 20 187
e 3 21 193
e 3 22 204
e 3 23 201
e 3 24 204
e 3 25 198
e 3 26 201
e 3 27 190
e 3 28 199
e 3 29 203
e 3 30 185
e 3 31 200
e 3 32 196
e 3 33 205
e 3 34 198
e 3 35 199
e 3 36 203
e 3 37 204
e 3 38 202
e 3 39 197
e 3 40 188
e 3 41 200
e 3 42 199
e 3 43 203
e 3 44 204
e 3 45 194
e 3 46 195
e 3 47 200
e 3 48 202
e 3 49 198
e 3 50 200
e 3 51 199
e 3 52 195
e 3 53 195
e 3 54 201
e 3 55 201
e 3 56 202
e 3 57 192
e 3 58 202
e 3 59 198
e 3 60 197
e 3 61 199
e 3 62 198
e 3 63 202
e 3 64 201
e 3 65 206
e 3 66 200
e 3 67 206
e 3 68 194
e 3 69 203
e 3 70 200
e 3 71 194
e 3 72 192
e 3 73 199
e 3 74 206
e 3 75 200
e 3 76 203
e 3 77 200
e 3 78 201
e 3 79 205
e 3 80 195
e 4 5 298
e 4 6 299
e 4 7 297
e 4 8 307
e 4 9 292
e 4 10 303
e 4 11 300
e 4 12 291
e 4 13 293
e 4 14 311
e 4 15 301
e 4 16 297
e 4 17 196
