DIMACS2
20 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20

p edge 80 120
e 1 11 303
e 1 12 297
e 1 21 203
e 1 43 196
e 1 55 198
e 1 56 204
e 1 59 201
e 2 7 309
e 2 38 202
e 2 55 201
e 3 16 304
e 4 59 199
e 4 68 202
e 5 18 306
e 5 54 194
e 5 59 202
e 5 68 202
e 5 72 192
e 6 10 304
e 6 51 198
e 6 69 196
e 6 73 199
e 6 77 207
e 7 14 297
e 7 21 208
e 7 33 205
e 7 57 206
e 8 16 300
e 8 20 295
e 9 30 203
e 9 50 203
e 9 52 204
e 10 17 299
e 10 51 200
e 10 73 197
e 11 34 194
e 11 53 206
e 12 16 287
e 12 51 198
e 12 69 204
e 13 40 200
e 13 64 197
e 13 71 212
e 14 19 301
e 14 56 205
e 15 17 296
e 15 27 198
e 16 25 189
e 16 72 194
e 17 30 191
e 17 48 202
e 18 47 198
e 19 37 203
e 19 63 195
e 20 52 199
e 20 60 201
e 21 35 97
e 21 36 95
e 22 40 97
e 22 47 102
e 22 49 95
e 22 59 103
e 23 40 98
e 24 36 93
e 24 61 100
e 24 80 101
e 25 58 101
e 25 74 105
e 26 31 104
e 27 31 106
e 28 29 97
e 28 51 100
e 29 35 95
e 29 66 96
e 29 76 96
e 30 39 94
e 30 42 104
e 31 40 112
e 31 41 108
e 32 50 102
e 33 41 97
e 33 46 109
e 33 76 96
e 34 70 94
e 35 43 98
e 35 44 106
e 36 53 101
e 36 69 107
e 36 72 100
e 38 56 98
e 38 72 103
e 39 53 108
e 40 50 98
e 40 51 103
e 40 80 104
e 41 51 99
e 42 51 102
e 43 63 93
e 43 71 101
e 44 56 103
e 45 57 99
e 45 72 102
e 46 49 98
e 46 54 97
e 47 56 97
e 47 75 91
e 48 57 104
e 48 67 97
e 49 61 104
e 52 60 102
e 55 61 99
e 57 62 100
e 57 75 95
e 61 62 100
e 62 65 96
e 62 77 102
e 63 80 95
e 67 78 97
e 72 78 106
e 76 79 92
