DIMACS2
20 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20

p edge 80 350
e 1 3 301
e 1 15 299
e 1 26 192
e 1 28 202
e 1 43 202
e 1 44 205
e 1 46 200
e 1 51 201
e 1 53 203
e 1 65 208
e 1 69 193
e 1 77 204
e 1 80 190
e 2 8 301
e 2 20 305
e 2 49 222
e 2 52 198
e 2 57 194
e 2 58 193
e 2 75 204
e 2 79 198
e 3 10 301
e 3 12 307
e 3 14 296
e 3 16 307
e 3 47 189
e 3 51 203
e 3 53 197
e 3 58 213
e 3 61 203
e 3 71 205
e 4 16 302
e 4 32 201
e 4 40 196
e 4 43 205
e 4 50 201
e 4 59 202
e 4 67 208
e 4 68 200
e 4 77 191
e 5 7 307
e 5 12 301
e 5 16 297
e 5 26 198
e 5 58 202
e 5 64 191
e 5 80 192
e 6 10 296
e 6 38 193
e 6 73 191
e 7 9 297
e 7 10 303
e 7 22 200
e 7 34 201
e 7 55 198
e 7 59 202
e 7 61 205
e 8 25 208
e 8 29 197
e 8 30 191
e 8 50 204
e 8 51 195
e 8 58 204
e 8 60 199
e 8 61 200
e 9 12 302
e 9 21 201
e 9 23 199
e 9 26 196
e 9 34 201
e 9 35 199
e 9 38 191
e 9 51 193
e 9 72 211
e 10 28 197
e 10 33 199
e 10 39 192
e 10 50 206
e 10 58 205
e 10 73 193
e 11 13 301
e 11 28 203
e 11 36 203
e 11 43 205
e 11 50 198
e 11 56 204
e 11 58 194
e 12 16 300
e 12 20 305
e 12 27 195
e 12 28 206
e 12 35 201
e 13 27 197
e 13 29 201
e 13 33 201
e 13 38 198
e 13 62 202
e 13 63 197
e 14 15 305
e 14 27 204
e 14 39 200
e 14 42 207
e 14 55 197
e 14 57 200
e 14 62 194
e 14 72 200
e 15 17 299
e 15 29 194
e 15 30 195
e 15 37 190
e 15 39 201
e 15 57 197
e 15 64 196
e 15 66 201
e 15 68 191
e 15 77 200
e 16 25 198
e 16 37 201
e 16 46 199
e 16 49 205
e 16 65 205
e 16 73 197
e 17 24 190
e 17 26 195
e 17 29 200
e 17 43 198
e 18 24 199
e 18 25 198
e 18 37 198
e 18 43 204
e 18 47 197
e 18 48 196
e 18 50 213
e 18 73 191
e 18 75 211
e 18 76 195
e 19 32 204
e 19 52 205
e 19 61 204
e 20 22 203
e 20 26 196
e 20 27 203
e 20 28 198
e 20 37 203
e 20 44 195
e 20 57 214
e 20 71 203
e 20 75 207
e 21 33 104
e 21 37 104
e 21 46 100
e 21 49 108
e 21 64 98
e 21 65 91
e 21 71 101
e 21 76 102
e 21 78 98
e 22 45 101
e 22 46 93
e 22 52 101
e 22 53 106
e 23 37 100
e 23 41 103
e 23 51 84
e 23 62 99
e 23 73 104
e 23 79 106
e 24 42 91
e 24 71 100
e 24 72 94
e 24 73 97
e 24 77 89
e 25 27 102
e 25 32 102
e 25 39 93
e 25 56 105
e 25 60 98
e 25 62 103
e 25 70 106
e 26 33 102
e 26 34 101
e 26 47 100
e 26 49 96
e 26 63 96
e 26 78 99
e 26 79 99
e 27 33 103
e 27 41 103
e 27 57 102
e 27 61 100
e 28 41 101
e 28 45 94
e 28 46 109
e 28 65 103
e 28 73 100
e 28 74 97
e 28 75 104
e 28 79 101
e 29 30 103
e 29 40 99
e 29 43 94
e 29 49 99
e 29 72 94
e 29 73 97
e 30 39 103
e 30 48 106
e 30 63 109
e 30 71 104
e 30 77 95
e 31 32 115
e 31 69 96
e 31 74 98
e 32 34 98
e 32 52 107
e 32 55 101
e 32 68 92
e 33 38 102
