DIMACS2
16 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16

p edge 80 120
e 1 24 202
e 1 41 197
e 1 48 200
e 1 73 198
e 1 74 196
e 2 13 309
e 2 24 200
e 2 67 210
e 2 75 202
e 2 80 195
e 3 41 200
e 3 66 203
e 4 31 198
e 4 50 204
e 5 19 197
e 6 53 204
e 7 74 198
e 8 48 204
e 8 55 198
e 8 75 193
e 9 75 196
e 10 11 299
e 11 43 197
e 11 61 195
e 11 66 201
e 12 14 303
e 12 38 193
e 12 52 198
e 12 60 192
e 13 46 201
e 13 48 196
e 13 61 200
e 13 66 196
e 13 79 196
e 14 21 195
e 15 24 202
e 15 75 201
e 15 77 196
e 15 78 201
e 16 21 203
e 17 24 101
e 17 52 108
e 17 79 95
e 17 80 100
e 18 48 99
e 19 20 89
e 19 62 102
e 19 74 95
e 20 22 100
e 20 48 102
e 20 54 103
e 21 48 97
e 21 74 96
e 22 75 100
e 23 37 101
e 24 26 106
e 24 53 106
e 24 64 94
e 25 77 103
e 26 58 103
e 26 78 97
e 27 37 107
e 27 69 101
e 28 46 107
e 28 52 105
e 29 41 98
e 29 55 102
e 30 53 103
e 31 44 99
e 31 70 101
e 32 38 100
e 32 69 108
e 33 35 104
e 33 66 99
e 34 45 107
e 34 79 94
e 35 47 102
e 35 77 95
e 36 64 103
e 36 69 97
e 36 72 101
e 37 50 99
e 37 77 99
e 38 42 99
e 39 47 97
e 40 44 102
e 40 54 95
e 40 65 94
e 42 48 95
e 42 51 99
e 42 65 108
e 43 56 99
e 43 64 99
e 45 52 100
e 47 72 100
e 47 75 99
e 49 56 95
e 49 69 102
e 49 73 104
e 51 55 96
e 53 56 100
e 53 60 99
e 54 60 104
e 54 65 108
e 54 71 99
e 54 79 107
e 56 57 102
e 58 64 100
e 59 64 101
e 61 69 95
e 62 71 101
e 62 80 102
e 63 76 98
e 64 76 101
e 66 67 94
e 66 78 94
e 68 76 97
e 68 79 101
e 70 78 108
e 70 80 94
