DIMACS2
20 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20

p edge 80 3160
e 1 2 296
e 1 3 301
e 1 4 305
e 1 5 306
e 1 6 297
e 1 7 299
e 1 8 306
e 1 9 310
e 1 10 292
e 1 11 305
e 1 12 296
e 1 13 288
e 1 14 299
e 1 15 291
e 1 16 299
e 1 17 298
e 1 18 303
e 1 19 293
e 1 20 303
e 1 21 197
e 1 22 208
e 1 23 192
e 1 24 204
e 1 25 204
e 1 26 204
e 1 27 202
e 1 28 192
e 1 29 199
e 1 30 197
e 1 31 198
e 1 32 198
e 1 33 198
e 1 34 194
e 1 35 207
e 1 36 197
e 1 37 200
e 1 38 195
e 1 39 207
e 1 40 199
e 1 41 204
e 1 42 197
e 1 43 198
e 1 44 203
e 1 45 208
e 1 46 200
e 1 47 194
e 1 48 201
e 1 49 197
e 1 50 205
e 1 51 199
e 1 52 194
e 1 53 207
e 1 54 196
e 1 55 204
e 1 56 199
e 1 57 189
e 1 58 193
e 1 59 202
e 1 60 194
e 1 61 184
e 1 62 201
e 1 63 204
e 1 64 211
e 1 65 199
e 1 66 204
e 1 67 192
e 1 68 206
e 1 69 204
e 1 70 203
e 1 71 202
e 1 72 196
e 1 73 196
e 1 74 200
e 1 75 199
e 1 76 201
e 1 77 201
e 1 78 198
e 1 79 200
e 1 80 196
e 2 3 303
e 2 4 302
e 2 5 287
e 2 6 297
e 2 7 301
e 2 8 294
e 2 9 302
e 2 10 302
e 2 11 291
e 2 12 293
e 2 13 298
e 2 14 286
e 2 15 297
e 2 16 295
e 2 17 297
e 2 18 300
e 2 19 310
e 2 20 301
e 2 21 201
e 2 22 198
e 2 23 199
e 2 24 198
e 2 25 205
e 2 26 199
e 2 27 193
e 2 28 205
e 2 29 199
e 2 30 200
e 2 31 212
e 2 32 191
e 2 33 202
e 2 34 202
e 2 35 203
e 2 36 198
e 2 37 195
e 2 38 201
e 2 39 205
e 2 40 200
e 2 41 201
e 2 42 202
e 2 43 201
e 2 44 189
e 2 45 195
e 2 46 197
e 2 47 188
e 2 48 200
e 2 49 192
e 2 50 197
e 2 51 189
e 2 52 207
e 2 53 199
e 2 54 206
e 2 55 196
e 2 56 202
e 2 57 204
e 2 58 198
e 2 59 198
e 2 60 199
e 2 61 208
e 2 62 204
e 2 63 188
e 2 64 197
e 2 65 201
e 2 66 198
e 2 67 199
e 2 68 195
e 2 69 202
e 2 70 209
e 2 71 202
e 2 72 200
e 2 73 202
e 2 74 209
e 2 75 199
e 2 76 190
e 2 77 193
e 2 78 210
e 2 79 198
e 2 80 201
e 3 4 306
e 3 5 303
e 3 6 302
e 3 7 294
e 3 8 305
e 3 9 300
e 3 10 295
e 3 11 302
e 3 12 300
e 3 13 296
e 3 14 302
e 3 15 298
e 3 16 295
e 3 17 292
e 3 18 301
e 3 19 297
e 3 20 300
e 3 21 203
e 3 22 198
e 3 23 190
e 3 24 196
e 3 25 201
e 3 26 198
e 3 27 204
e 3 28 204
e 3 29 211
e 3 30 203
e 3 31 201
e 3 32 195
e 3 33 203
e 3 34 194
e 3 35 196
e 3 36 200
e 3 37 209
e 3 38 202
e 3 39 199
e 3 40 197
e 3 41 191
e 3 42 201
e 3 43 201
e 3 44 197
e 3 45 202
e 3 46 200
e 3 47 208
e 3 48 210
e 3 49 193
e 3 50 203
e 3 51 191
e 3 52 196
e 3 53 202
e 3 54 196
e 3 55 204
e 3 56 203
e 3 57 198
e 3 58 196
e 3 59 199
e 3 60 193
e 3 61 204
e 3 62 188
e 3 63 190
e 3 64 199
e 3 65 211
e 3 66 200
e 3 67 200
e 3 68 201
e 3 69 196
e 3 70 213
e 3 71 198
e 3 72 195
e 3 73 192
e 3 74 198
e 3 75 196
e 3 76 209
e 3 77 204
e 3 78 206
e 3 79 196
e 3 80 200
e 4 5 294
e 4 6 293
e 4 7 301
e 4 8 296
e 4 9 295
e 4 10 303
e 4 11 297
e 4 12 296
e 4 13 301
e 4 14 300
e 4 15 302
e 4 16 308
e 4 17 289
e 4 18 296
e 4 19 307
e 4 20 301
e 4 21 196
e 4 22 197
e 4 23 194
e 4 24 198
e 4 25 206
e 4 26 196
e 4 27 200
e 4 28 196
e 4 29 197
e 4 30 204
e 4 31 205
e 4 32 204
e 4 33 200
e 4 34 205
e 4 35 200
e 4 36 201
e 4 37 192
e 4 38 190
e 4 39 204
e 4 40 206
e 4 41 202
e 4 42 193
e 4 43 195
e 4 44 195
e 4 45 196
e 4 46 196
e 4 47 201
e 4 48 199
e 4 49 197
e 4 50 206
e 4 51 206
e 4 52 197
e 4 53 206
e 4 54 197
e 4 55 194
e 4 56 203
e 4 57 197
e 4 58 195
e 4 59 205
e 4 60 201
e 4 61 203
e 4 62 198
e 4 63 196
e 4 64 203
e 4 65 198
e 4 66 199
e 4 67 213
e 4 68 202
e 4 69 199
e 4 70 198
e 4 71 203
e 4 72 203
e 4 73 199
e 4 74 193
e 4 75 206
e 4 76 192
e 4 77 198
e 4 78 198
e 4 79 193
e 4 80 199
e 5 6 307
e 5 7 304
e 5 8 300
e 5 9 296
e 5 10 306
e 5 11 294
e 5 12 294
e 5 13 296
e 5 14 298
e 5 15 296
e 5 16 300
e 5 17 296
e 5 18 300
e 5 19 300
e 5 20 298
e 5 21 204
e 5 22 195
e 5 23 200
e 5 24 201
e 5 25 208
e 5 26 206
e 5 27 202
e 5 28 187
e 5 29 201
e 5 30 210
e 5 31 203
e 5 32 199
e 5 33 201
e 5 34 202
e 5 35 197
e 5 36 192
e 5 37 205
e 5 38 197
e 5 39 203
e 5 40 200
e 5 41 191
e 5 42 198
e 5 43 209
e 5 44 202
e 5 45 201
e 5 46 190
e 5 47 218
e 5 48 195
e 5 49 199
e 5 50 200
e 5 51 208
e 5 52 199
e 5 53 209
e 5 54 203
e 5 55 197
e 5 56 199
e 5 57 190
e 5 58 197
e 5 59 201
e 5 60 201
e 5 61 196
e 5 62 204
e 5 63 204
e 5 64 194
e 5 65 197
e 5 66 195
e 5 67 198
e 5 68 203
e 5 69 205
e 5 70 196
e 5 71 199
e 5 72 196
e 5 73 199
e 5 74 201
e 5 75 188
e 5 76 202
e 5 77 199
e 5 78 201
e 5 79 199
e 5 80 192
e 6 7 308
e 6 8 297
e 6 9 284
e 6 10 294
e 6 11 296
e 6 12 291
e 6 13 298
e 6 14 298
e 6 15 298
e 6 16 303
e 6 17 301
e 6 18 299
e 6 19 295
e 6 20 299
e 6 21 190
e 6 22 199
e 6 23 202
e 6 24 198
e 6 25 203
e 6 26 200
e 6 27 205
e 6 28 200
e 6 29 189
e 6 30 197
e 6 31 193
e 6 32 200
e 6 33 195
e 6 34 199
e 6 35 198
e 6 36 197
e 6 37 203
e 6 38 208
e 6 39 192
e 6 40 200
e 6 41 202
e 6 42 192
e 6 43 203
e 6 44 212
e 6 45 204
e 6 46 204
e 6 47 197
e 6 48 197
e 6 49 202
e 6 50 207
e 6 51 201
e 6 52 189
e 6 53 195
e 6 54 191
e 6 55 195
e 6 56 194
e 6 57 205
e 6 58 202
e 6 59 206
e 6 60 198
e 6 61 193
e 6 62 195
e 6 63 202
e 6 64 199
e 6 65 195
e 6 66 204
e 6 67 199
e 6 68 211
e 6 69 207
e 6 70 200
e 6 71 200
e 6 72 199
e 6 73 200
e 6 74 191
e 6 75 209
e 6 76 195
e 6 77 197
e 6 78 207
e 6 79 192
e 6 80 195
e 7 8 302
e 7 9 298
e 7 10 295
e 7 11 302
e 7 12 300
e 7 13 297
e 7 14 299
e 7 15 299
e 7 16 298
e 7 17 294
e 7 18 308
e 7 19 310
e 7 20 302
e 7 21 202
e 7 22 198
e 7 23 194
e 7 24 199
e 7 25 197
e 7 26 204
e 7 27 200
e 7 28 195
e 7 29 195
e 7 30 200
e 7 31 210
e 7 32 205
e 7 33 201
e 7 34 202
e 7 35 211
e 7 36 196
e 7 37 200
e 7 38 199
e 7 39 206
e 7 40 205
e 7 41 204
e 7 42 200
e 7 43 194
e 7 44 194
e 7 45 200
e 7 46 197
e 7 47 192
e 7 48 206
e 7 49 197
e 7 50 199
e 7 51 206
e 7 52 194
e 7 53 204
e 7 54 197
e 7 55 198
