DIMACS2
20 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20

p edge 80 160
e 1 6 297
e 1 9 306
e 1 13 300
e 1 54 194
e 1 57 200
e 1 62 201
e 1 66 202
e 1 70 185
e 1 76 200
e 1 78 200
e 2 33 196
e 2 38 199
e 2 44 200
e 2 63 206
e 2 71 197
e 3 65 197
e 3 67 195
e 4 23 199
e 4 43 199
e 4 67 207
e 5 7 308
e 5 10 291
e 5 29 209
e 5 31 205
e 5 74 204
e 6 34 200
e 6 37 196
e 6 41 201
e 6 47 191
e 6 48 198
e 6 79 200
e 7 47 192
e 7 50 205
e 7 52 198
e 8 38 199
e 8 43 204
e 8 70 196
e 9 24 200
e 9 25 200
e 9 29 204
e 9 41 206
e 10 22 203
e 10 39 202
e 10 71 196
e 10 77 198
e 11 31 204
e 11 73 201
e 12 13 304
e 12 28 203
e 12 41 196
e 12 56 203
e 12 61 204
e 13 23 195
e 14 19 293
e 14 70 204
e 14 79 203
e 15 16 302
e 15 21 197
e 15 69 206
e 15 72 204
e 15 74 202
e 16 39 197
e 17 22 197
e 17 36 201
e 17 43 196
e 17 48 193
e 17 55 200
e 17 58 202
e 17 61 196
e 18 43 205
e 18 66 213
e 18 75 197
e 19 24 193
e 19 39 200
e 19 42 205
e 19 50 195
e 19 53 206
e 19 61 196
e 20 26 205
e 20 34 204
e 20 47 194
e 21 25 100
e 21 40 102
e 21 51 110
e 21 54 98
e 21 66 97
e 22 38 97
e 23 40 105
e 23 49 97
e 23 58 98
e 25 26 106
e 25 53 92
e 25 61 103
e 26 47 98
e 27 38 103
e 27 48 103
e 27 79 91
e 27 80 101
e 28 40 96
e 28 44 100
e 28 66 93
e 29 33 105
e 29 34 102
e 29 43 97
e 29 60 91
e 29 67 99
e 30 55 96
e 31 41 104
e 31 44 107
e 32 55 99
e 32 77 93
e 32 79 100
e 33 40 97
e 34 74 100
e 35 38 92
e 35 39 99
e 35 71 102
e 36 70 97
e 37 50 112
e 37 54 104
e 37 59 100
e 38 66 104
e 38 74 101
e 39 66 101
e 39 74 105
e 39 79 98
e 40 64 106
e 42 58 98
e 42 75 96
e 44 49 105
e 44 57 99
e 44 58 96
e 45 53 98
e 45 55 93
e 46 62 92
e 48 52 96
e 48 67 94
e 49 75 99
e 49 78 105
e 50 54 110
e 50 59 95
e 51 52 99
e 51 60 107
e 52 61 110
e 54 56 97
e 54 59 95
e 55 69 97
e 55 76 109
e 56 62 103
e 58 65 101
e 60 68 94
e 60 77 104
e 62 69 107
e 64 68 93
e 65 71 103
e 68 72 106
e 71 73 100
e 71 78 107
e 72 75 101
e 74 79 97
