DIMACS2
20 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20

p edge 80 160
e 1 11 301
e 1 33 191
e 1 39 203
e 1 46 211
e 1 51 201
e 1 58 193
e 1 60 200
e 1 62 194
e 1 67 210
e 1 70 201
e 1 77 200
e 1 78 203
e 2 49 204
e 2 52 205
e 3 9 294
e 3 11 297
e 3 60 199
e 4 14 301
e 4 15 300
e 4 47 201
e 4 52 199
e 4 73 200
e 5 17 301
e 5 24 214
e 5 26 204
e 5 28 201
e 5 29 191
e 5 42 202
e 6 31 199
e 7 28 201
e 7 38 208
e 7 60 197
e 7 64 193
e 8 62 198
e 8 66 201
e 9 34 199
e 9 35 202
e 10 34 197
e 10 42 202
e 10 59 207
e 11 24 206
e 11 27 206
e 11 48 193
e 11 59 183
e 11 64 208
e 11 67 198
e 11 79 200
e 12 42 198
e 12 77 197
e 13 28 200
e 13 33 207
e 13 34 196
e 13 36 203
e 13 41 203
e 13 49 191
e 13 78 188
e 14 32 201
e 14 47 198
e 14 61 207
e 14 64 199
e 14 68 191
e 14 69 196
e 15 41 198
e 15 74 197
e 16 29 202
e 17 23 199
e 17 43 199
e 17 52 197
e 17 79 198
e 18 25 196
e 18 44 205
e 19 47 195
e 19 72 202
e 20 28 195
e 20 50 194
e 20 71 199
e 21 35 98
e 21 64 96
e 22 27 100
e 22 31 98
e 22 41 103
e 22 55 95
e 22 70 103
e 23 30 103
e 23 38 98
e 23 40 102
e 23 44 105
e 23 48 101
e 23 57 105
e 24 59 100
e 25 44 99
e 25 45 99
e 25 54 98
e 25 57 104
e 25 65 98
e 25 68 97
e 25 77 106
e 26 60 101
e 27 36 99
e 27 45 100
e 27 58 96
e 27 61 107
e 27 66 96
e 28 34 101
e 28 36 102
e 28 39 97
e 30 62 96
e 30 73 97
e 31 42 99
e 31 46 106
e 31 64 107
e 32 72 104
e 34 72 91
e 35 44 105
e 35 51 99
e 35 62 98
e 36 50 96
e 37 41 98
e 37 55 100
e 38 47 104
e 38 55 104
e 39 55 100
e 39 56 94
e 39 72 103
e 40 62 100
e 41 52 93
e 41 61 102
e 41 79 100
e 42 53 99
e 42 58 96
e 42 76 101
e 43 46 101
e 44 49 97
e 45 63 102
e 45 68 96
e 46 60 98
e 49 64 105
e 50 62 102
e 50 68 105
e 51 79 103
e 52 53 103
e 52 57 100
e 52 73 104
e 52 77 99
e 54 66 94
e 56 68 95
e 56 79 92
e 58 68 98
e 60 80 94
e 61 68 105
e 62 71 94
e 63 79 95
e 64 73 98
e 64 75 102
e 65 68 104
e 66 69 91
e 66 71 109
e 68 79 102
e 69 77 93
e 69 78 95
