DIMACS2
16 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16

p edge 80 350
e 1 8 297
e 1 11 303
e 1 12 297
e 1 21 203
e 1 23 197
e 1 36 202
e 1 43 196
e 1 55 198
e 1 56 204
e 1 57 193
e 1 59 201
e 2 7 309
e 2 10 298
e 2 38 202
e 2 39 189
e 2 52 199
e 2 55 201
e 2 60 203
e 2 72 194
e 2 76 191
e 3 13 302
e 3 16 304
e 3 20 203
e 3 26 196
e 3 41 207
e 3 47 200
e 3 71 203
e 3 76 202
e 4 13 301
e 4 59 199
e 4 68 202
e 5 7 299
e 5 18 206
e 5 20 196
e 5 54 194
e 5 59 202
e 5 68 202
e 5 72 192
e 6 10 304
e 6 34 194
e 6 51 198
e 6 60 198
e 6 69 196
e 6 73 199
e 6 77 207
e 7 12 300
e 7 14 297
e 7 21 208
e 7 24 194
e 7 33 205
e 7 44 205
e 7 54 194
e 7 57 206
e 7 73 191
e 7 79 197
e 8 16 300
e 8 17 192
e 8 19 205
e 8 20 195
e 8 28 198
e 8 37 203
e 8 47 194
e 8 58 204
e 8 62 195
e 8 64 191
e 8 66 204
e 8 69 199
e 8 75 201
e 9 30 203
e 9 32 197
e 9 35 200
e 9 36 199
e 9 50 203
e 9 52 204
e 9 66 205
e 9 67 200
e 10 15 299
e 10 17 199
e 10 28 191
e 10 51 200
e 10 72 191
e 10 73 197
e 10 75 199
e 11 27 196
e 11 33 205
e 11 34 194
e 11 45 206
e 11 52 201
e 11 53 206
e 11 55 207
e 11 64 206
e 11 66 202
e 11 71 201
e 12 14 294
e 12 15 298
e 12 16 287
e 12 21 195
e 12 24 204
e 12 51 198
e 12 53 201
e 12 55 205
e 12 63 191
e 12 69 204
e 12 77 208
e 13 33 193
e 13 40 200
e 13 46 196
e 13 49 198
e 13 64 197
e 13 65 196
e 13 71 212
e 13 78 194
e 14 18 202
e 14 19 201
e 14 21 202
e 14 31 197
e 14 33 198
e 14 38 197
e 14 49 195
e 14 55 200
e 14 56 205
e 14 59 195
e 15 17 196
e 15 26 192
e 15 27 198
e 15 50 202
e 15 59 203
e 16 19 211
e 16 25 189
e 16 54 202
e 16 65 206
e 16 69 196
e 16 72 194
e 17 30 91
e 17 33 105
e 17 37 101
e 17 48 102
e 18 47 98
e 18 48 97
e 18 53 96
e 18 54 104
e 18 58 104
e 18 75 90
e 18 76 98
e 19 31 102
e 19 32 102
e 19 37 103
e 19 46 93
e 19 52 94
e 19 55 101
e 19 59 100
e 19 63 95
e 19 64 101
e 20 24 91
e 20 30 97
e 20 52 99
e 20 60 101
e 20 68 100
e 20 80 104
e 21 29 104
e 21 31 102
e 21 35 97
e 21 36 95
e 21 44 92
e 21 49 98
e 21 56 95
e 22 25 91
e 22 32 106
e 22 40 97
e 22 41 97
e 22 47 102
e 22 49 95
e 22 57 107
e 22 59 103
e 22 75 100
e 23 25 102
e 23 40 98
e 23 51 98
e 23 52 94
e 23 74 96
e 24 32 105
e 24 36 93
e 24 39 99
e 24 61 100
e 24 72 95
e 24 77 98
e 24 80 101
e 25 28 103
e 25 36 101
e 25 49 99
e 25 58 101
e 25 72 103
e 25 74 105
e 26 31 104
e 26 64 107
e 26 65 94
e 27 31 106
e 27 43 105
e 27 59 94
e 28 29 97
e 28 51 100
e 29 35 95
e 29 40 107
e 29 45 98
e 29 54 103
e 29 66 96
e 29 68 104
e 29 69 107
e 29 76 96
e 30 39 94
e 30 42 104
e 30 52 101
e 30 54 95
e 30 67 107
e 31 32 104
e 31 35 103
e 31 40 112
e 31 41 108
e 31 52 96
e 31 68 103
e 31 70 110
e 32 44 103
e 32 50 102
e 32 54 96
e 32 57 95
e 33 36 97
e 33 41 97
e 33 46 109
e 33 48 98
e 33 51 107
e 33 56 105
e 33 75 101
e 33 76 96
e 34 35 103
e 34 37 101
e 34 43 95
e 34 55 112
e 34 56 102
e 34 67 97
e 34 70 94
e 34 76 95
e 35 43 98
e 35 44 106
e 35 49 99
e 35 53 99
e 36 40 101
e 36 45 98
e 36 53 101
e 36 60 101
e 36 69 107
e 36 72 100
e 36 79 102
e 37 49 100
e 37 58 99
e 37 68 98
e 38 39 107
e 38 47 106
e 38 48 103
