DIMACS2
16 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16

p edge 80 160
e 1 35 200
e 1 41 202
e 1 49 196
e 1 50 198
e 1 68 203
e 1 79 194
e 2 20 198
e 2 44 200
e 2 75 205
e 3 54 198
e 3 59 205
e 3 63 195
e 3 66 201
e 4 21 193
e 4 31 198
e 4 43 208
e 5 7 298
e 5 47 201
e 5 62 202
e 6 27 195
e 6 63 210
e 6 76 193
e 7 46 201
e 7 63 197
e 8 25 200
e 8 50 202
e 8 67 200
e 8 69 197
e 8 78 200
e 9 18 201
e 9 39 205
e 9 40 195
e 10 19 192
e 10 23 196
e 10 63 202
e 10 78 195
e 11 53 205
e 11 54 203
e 11 56 202
e 11 72 198
e 12 34 196
e 12 72 200
e 13 28 200
e 13 71 199
e 14 15 301
e 14 35 199
e 14 40 202
e 14 51 203
e 14 60 201
e 14 65 196
e 15 24 197
e 15 64 197
e 16 35 202
e 16 61 200
e 16 62 201
e 17 24 99
e 17 26 101
e 17 77 106
e 18 23 97
e 18 77 101
e 19 37 100
e 19 44 93
e 19 50 102
e 20 56 95
e 20 72 108
e 21 30 97
e 21 51 103
e 22 34 100
e 23 32 97
e 23 37 103
e 23 39 100
e 23 43 98
e 23 46 93
e 23 51 93
e 23 54 94
e 23 75 96
e 24 33 103
e 24 74 92
e 25 29 99
e 25 31 99
e 25 49 100
e 25 71 97
e 25 72 101
e 26 45 98
e 26 53 102
e 27 29 100
e 27 72 95
e 28 36 106
e 28 39 98
e 28 66 98
e 28 67 92
e 28 74 103
e 28 78 93
e 29 53 92
e 30 50 105
e 30 54 98
e 30 69 103
e 30 73 98
e 32 45 98
e 32 50 98
e 32 54 98
e 32 55 95
e 32 63 92
e 33 34 95
e 33 46 101
e 33 68 99
e 34 43 98
e 34 79 103
e 35 62 93
e 35 67 104
e 35 69 104
e 35 72 108
e 38 46 95
e 38 50 95
e 38 66 98
e 40 61 100
e 40 66 100
e 40 70 91
e 41 48 109
e 41 58 99
e 41 64 101
e 41 72 108
e 42 43 100
e 42 57 100
e 42 64 98
e 42 75 102
e 43 45 103
e 43 51 93
e 44 45 111
e 44 48 107
e 44 51 106
e 46 54 95
e 46 76 93
e 47 50 100
e 47 59 100
e 48 52 105
e 48 61 98
e 49 58 94
e 50 54 92
e 50 63 95
e 50 78 98
e 52 67 95
e 52 74 98
e 53 66 97
e 54 67 99
e 54 80 93
e 56 62 100
e 57 59 103
e 58 75 110
e 59 69 105
e 60 63 92
e 63 78 93
e 64 70 97
e 65 68 99
e 66 73 109
e 71 78 96
e 72 75 104
e 75 80 98
e 77 78 104
e 77 80 101
