DIMACS2
20 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20

p edge 80 120
e 1 15 297
e 1 20 297
e 1 43 196
e 1 50 196
e 1 55 199
e 1 68 197
e 1 72 207
e 2 50 192
e 3 25 203
e 3 34 195
e 3 55 197
e 3 73 201
e 3 80 198
e 4 47 195
e 4 76 202
e 5 10 292
e 6 18 306
e 6 43 200
e 6 79 204
e 7 25 203
e 8 19 305
e 8 41 195
e 9 41 199
e 9 47 205
e 10 16 300
e 10 60 203
e 11 12 302
e 11 58 199
e 12 32 200
e 12 35 208
e 12 57 201
e 12 74 194
e 12 77 202
e 13 19 300
e 13 57 183
e 13 76 209
e 14 33 198
e 14 41 198
e 16 17 298
e 16 28 195
e 16 40 192
e 16 49 208
e 16 52 202
e 16 70 197
e 16 78 194
e 17 34 194
e 17 44 195
e 17 69 204
e 18 43 190
e 18 62 199
e 18 67 197
e 19 37 191
e 19 53 204
e 19 59 199
e 20 29 204
e 20 42 191
e 20 78 202
e 21 66 99
e 22 32 106
e 23 45 95
e 23 79 93
e 24 76 104
e 24 78 103
e 25 40 95
e 25 53 99
e 26 27 93
e 26 57 97
e 26 58 99
e 27 45 98
e 27 48 101
e 28 36 94
e 28 38 107
e 28 44 100
e 30 70 101
e 31 78 108
e 33 50 98
e 33 71 93
e 34 51 97
e 34 57 98
e 34 59 97
e 34 60 99
e 35 38 100
e 35 51 106
e 36 75 111
e 37 44 99
e 37 65 105
e 38 59 97
e 38 74 101
e 39 53 92
e 41 60 101
e 41 71 99
e 41 73 110
e 42 46 92
e 42 52 99
e 45 46 102
e 45 57 105
e 45 74 93
e 45 76 90
e 46 63 88
e 47 73 101
e 48 73 90
e 49 51 97
e 49 70 94
e 50 60 105
e 50 72 99
e 51 61 108
e 51 74 100
e 52 69 101
e 52 72 94
e 53 64 92
e 53 66 105
e 54 58 99
e 54 72 102
e 56 72 102
e 60 63 102
e 62 72 95
e 62 79 100
e 63 75 88
e 65 72 94
e 67 74 95
