DIMACS2
20 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20

p edge 80 350
e 1 5 297
e 1 6 305
e 1 7 303
e 1 11 296
e 1 21 191
e 1 24 199
e 1 25 201
e 1 28 193
e 1 29 196
e 1 39 190
e 1 41 208
e 1 46 200
e 1 49 199
e 1 67 190
e 1 76 199
e 1 79 202
e 2 19 300
e 2 41 209
e 2 42 201
e 2 47 200
e 2 51 202
e 2 65 195
e 2 76 203
e 3 4 302
e 3 9 301
e 3 25 191
e 3 30 198
e 3 32 204
e 3 34 199
e 3 49 200
e 3 53 199
e 3 56 193
e 3 61 198
e 3 62 199
e 3 65 195
e 4 8 306
e 4 10 301
e 4 12 293
e 4 16 297
e 4 27 205
e 4 28 205
e 4 43 201
e 4 44 201
e 4 62 197
e 4 68 204
e 5 9 299
e 5 21 199
e 5 43 201
e 5 67 196
e 5 75 199
e 5 80 199
e 6 36 202
e 6 39 202
e 6 42 207
e 6 62 207
e 6 68 209
e 6 70 191
e 6 71 204
e 6 73 196
e 7 19 300
e 7 28 199
e 7 32 200
e 7 39 201
e 7 46 202
e 7 53 203
e 7 56 202
e 7 61 190
e 7 63 198
e 7 75 192
e 8 9 306
e 8 30 191
e 8 45 203
e 8 47 189
e 8 53 193
e 8 62 200
e 9 30 194
e 9 32 199
e 9 49 198
e 9 58 198
e 10 15 300
e 10 32 189
e 10 55 192
e 10 58 193
e 10 61 198
e 10 67 192
e 10 76 201
e 10 78 208
e 11 20 298
e 11 33 192
e 11 43 203
e 11 45 203
e 11 53 204
e 11 56 202
e 12 17 300
e 12 21 201
e 12 26 198
e 12 45 197
e 12 47 201
e 12 54 205
e 13 29 204
e 13 31 205
e 13 38 207
e 13 48 200
e 13 50 205
e 13 52 200
e 13 59 199
e 13 67 187
e 13 72 203
e 13 75 199
e 14 21 185
e 14 32 204
e 14 35 193
e 14 38 202
e 14 40 187
e 14 42 202
e 14 69 207
e 14 72 203
e 14 73 205
e 15 27 203
e 15 32 200
e 15 34 202
e 15 37 200
e 15 42 198
e 15 47 202
e 15 49 202
e 15 73 196
e 16 22 200
e 16 29 209
e 16 31 195
e 16 37 201
e 16 42 194
e 16 45 197
e 16 52 202
e 16 59 201
e 16 68 198
e 17 20 299
e 17 30 209
e 17 34 203
e 17 35 200
e 17 38 190
e 17 41 202
e 17 54 200
e 18 20 300
e 18 32 196
e 18 34 203
e 18 36 199
e 18 40 202
e 18 50 198
e 18 51 191
e 18 52 196
e 18 55 198
e 18 62 205
e 18 78 199
e 19 34 203
e 19 50 194
e 19 69 188
e 19 74 198
e 19 77 202
e 20 24 202
e 20 32 200
e 20 37 202
e 20 44 198
e 20 48 201
e 20 50 202
e 20 51 197
e 20 52 197
e 20 56 194
e 20 62 202
