DIMACS2
16 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16

p edge 80 120
e 1 10 295
e 1 16 294
e 1 17 208
e 1 37 195
e 1 46 205
e 1 63 192
e 1 64 197
e 1 78 199
e 2 11 294
e 2 18 204
e 2 54 209
e 2 63 201
e 3 11 306
e 3 43 200
e 3 47 198
e 4 43 201
e 4 45 188
e 5 71 202
e 6 11 300
e 6 41 199
e 6 61 202
e 6 62 198
e 6 72 199
e 7 9 288
e 7 12 290
e 7 37 196
e 7 51 199
e 7 79 194
e 8 78 197
e 9 43 197
e 9 56 206
e 10 23 211
e 10 43 205
e 10 48 203
e 10 53 197
e 10 79 203
e 11 76 200
e 11 79 199
e 12 57 208
e 12 62 199
e 12 67 202
e 13 39 197
e 13 64 199
e 13 78 204
e 14 41 198
e 14 49 204
e 15 35 201
e 15 54 201
e 17 21 101
e 17 80 98
e 18 48 103
e 18 55 101
e 18 59 99
e 19 35 98
e 19 57 105
e 20 80 96
e 21 46 92
e 21 71 94
e 21 76 94
e 22 29 99
e 22 38 97
e 22 39 101
e 23 37 88
e 24 26 97
e 24 80 100
e 25 31 98
e 25 44 95
e 26 28 102
e 26 56 98
e 27 41 99
e 28 64 98
e 28 75 97
e 28 80 99
e 29 44 100
e 29 55 108
e 29 71 95
e 30 44 104
e 30 64 105
e 31 50 97
e 31 57 102
e 31 75 103
e 32 72 97
e 33 80 99
e 34 65 107
e 35 70 111
e 36 46 97
e 36 72 107
e 37 58 85
e 37 71 99
e 38 53 94
e 38 71 97
e 38 74 103
e 38 78 104
e 39 47 99
e 39 60 103
e 40 52 101
e 40 57 103
e 40 61 103
e 40 74 103
e 41 68 98
e 42 46 95
e 42 66 94
e 44 52 110
e 44 65 87
e 47 52 100
e 47 54 104
e 47 65 96
e 48 52 98
e 52 63 99
e 52 80 97
e 53 69 102
e 53 70 108
e 55 57 103
e 55 77 90
e 56 73 90
e 56 78 99
e 61 69 98
e 63 68 91
e 66 78 99
e 70 77 98
