DIMACS2
16 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16

p edge 80 120
e 1 29 195
e 1 32 190
e 1 33 198
e 1 35 201
e 1 77 201
e 2 16 297
e 3 11 298
e 4 6 306
e 4 19 188
e 4 54 205
e 5 28 203
e 5 43 196
e 5 69 200
e 5 77 196
e 7 10 305
e 7 34 197
e 8 62 203
e 9 67 207
e 9 71 190
e 11 18 200
e 11 20 192
e 11 44 194
e 11 51 197
e 11 53 201
e 11 64 208
e 11 77 202
e 12 48 202
e 13 45 202
e 13 80 194
e 14 16 294
e 14 56 201
e 15 47 194
e 15 51 192
e 16 20 204
e 16 34 195
e 16 43 197
e 16 48 202
e 17 34 103
e 18 29 97
e 18 35 96
e 19 38 102
e 19 57 95
e 19 72 100
e 19 77 97
e 20 35 104
e 20 39 101
e 21 33 104
e 22 34 102
e 22 71 91
e 23 55 103
e 24 36 102
e 24 53 100
e 25 51 102
e 25 79 94
e 26 65 104
e 26 77 102
e 26 79 101
e 27 35 101
e 27 58 100
e 27 68 101
e 29 67 99
e 30 39 100
e 30 48 95
e 31 45 100
e 31 57 104
e 31 65 102
e 31 66 100
e 32 67 108
e 34 58 102
e 34 60 103
e 34 76 99
e 35 51 98
e 36 72 100
e 37 49 91
e 37 62 90
e 38 40 102
e 38 41 98
e 38 43 100
e 38 65 106
e 39 45 97
e 39 56 92
e 41 47 97
e 41 71 95
e 42 77 99
e 43 55 101
e 43 56 99
e 43 61 98
e 44 67 100
e 44 70 106
e 44 72 105
e 45 51 94
e 45 53 105
e 45 70 98
e 46 58 98
e 47 67 97
e 48 53 103
e 49 76 101
e 50 62 103
e 50 71 106
e 52 60 97
e 52 74 98
e 52 79 96
e 53 57 105
e 53 63 97
e 54 73 104
e 58 65 100
e 58 74 105
e 59 76 98
e 60 73 103
e 60 78 97
e 61 72 102
e 63 66 102
e 65 80 94
e 66 68 101
e 66 78 97
e 67 74 107
e 67 77 103
e 71 77 100
e 71 78 110
e 75 76 106
