DIMACS2
16 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16

p edge 80 632
e 1 2 294
e 1 6 293
e 1 8 296
e 1 13 302
e 1 15 298
e 1 21 196
e 1 29 200
e 1 31 198
e 1 33 200
e 1 39 198
e 1 58 201
e 1 60 207
e 1 65 192
e 1 66 200
e 1 79 202
e 2 10 297
e 2 17 205
e 2 26 198
e 2 38 198
e 2 45 197
e 2 46 191
e 2 51 201
e 2 55 204
e 2 57 196
e 2 58 210
e 2 66 202
e 2 68 198
e 2 70 197
e 2 71 208
e 2 76 205
e 2 80 200
e 3 7 304
e 3 9 301
e 3 15 297
e 3 16 298
e 3 23 202
e 3 27 201
e 3 28 204
e 3 40 202
e 3 46 203
e 3 47 199
e 3 49 198
e 3 58 193
e 3 77 199
e 4 5 300
e 4 8 299
e 4 12 303
e 4 15 294
e 4 20 201
e 4 24 205
e 4 27 205
e 4 28 201
e 4 35 205
e 4 40 195
e 4 42 201
e 4 43 204
e 4 61 194
e 4 63 192
e 4 74 202
e 4 77 192
e 5 7 308
e 5 17 204
e 5 28 195
e 5 30 205
e 5 32 192
e 5 33 200
e 5 34 206
e 5 35 195
e 5 37 205
e 5 39 198
e 5 43 200
e 5 49 190
e 5 54 200
e 5 59 196
e 5 65 204
e 5 67 206
e 5 70 189
e 6 12 301
e 6 17 195
e 6 21 202
e 6 24 197
e 6 37 193
e 6 38 201
e 6 49 201
e 6 53 200
e 6 57 207
e 6 58 194
e 6 60 196
e 7 13 296
e 7 14 297
e 7 19 203
e 7 20 207
e 7 21 195
e 7 23 193
e 7 27 193
e 7 28 195
e 7 40 200
e 7 41 198
e 7 42 195
e 7 45 203
e 7 69 193
e 7 75 196
e 7 78 195
e 8 10 298
e 8 20 193
e 8 22 199
e 8 23 199
e 8 28 201
e 8 30 205
e 8 31 200
e 8 35 200
e 8 36 205
e 8 38 205
e 8 43 197
e 8 44 200
e 8 46 199
e 8 54 198
e 8 72 199
e 8 75 197
e 8 79 202
e 9 29 197
e 9 33 197
e 9 36 204
e 9 44 203
e 9 48 200
e 9 55 193
e 9 61 197
e 9 64 205
e 9 75 196
e 9 78 195
e 10 19 202
e 10 22 193
e 10 25 203
e 10 27 203
e 10 36 206
e 10 41 201
e 10 43 197
e 10 45 199
e 10 47 203
e 10 48 196
e 10 50 199
e 10 58 200
e 10 60 206
e 10 64 202
e 10 77 188
e 11 12 296
e 11 15 302
e 11 17 200
e 11 20 201
e 11 21 200
e 11 29 195
e 11 30 195
e 11 31 205
e 11 33 195
e 11 34 198
e 11 41 203
e 11 42 200
e 11 43 185
e 11 51 197
e 11 55 204
e 11 56 198
e 11 59 202
e 11 60 198
e 11 63 191
e 11 64 210
e 11 66 196
e 11 77 198
e 11 79 206
e 12 13 301
e 12 16 308
e 12 28 205
e 12 34 207
e 12 45 211
e 12 50 192
e 12 51 204
e 12 53 202
e 12 61 207
e 12 63 204
e 12 64 199
e 12 68 203
e 13 18 192
e 13 21 202
e 13 28 207
e 13 33 198
e 13 37 195
e 13 39 188
e 13 41 206
e 13 48 194
e 13 60 190
e 13 66 205
e 13 71 200
e 13 74 203
e 14 15 298
e 14 17 206
e 14 21 205
e 14 27 197
e 14 29 203
e 14 30 199
e 14 35 208
e 14 44 190
e 14 48 202
e 14 57 192
e 14 59 200
e 14 63 203
e 14 69 188
e 14 80 204
e 15 16 297
e 15 18 193
e 15 19 194
e 15 22 200
e 15 23 202
e 15 29 201
e 15 34 205
e 15 41 205
e 15 46 201
e 15 47 197
e 15 49 192
e 15 62 196
e 15 69 198
e 15 73 200
e 15 76 200
e 16 17 199
e 16 21 194
e 16 23 210
e 16 24 201
e 16 25 202
e 16 27 202
e 16 30 209
e 16 31 203
e 16 33 198
e 16 38 198
e 16 40 194
e 16 43 192
e 16 44 206
e 16 49 203
e 16 53 198
e 16 57 195
e 16 59 195
e 16 62 188
e 16 71 199
e 17 21 111
e 17 26 95
e 17 27 96
e 17 28 97
e 17 29 94
e 17 35 100
e 17 41 98
e 17 48 102
e 17 55 102
e 17 60 100
e 17 64 91
e 17 68 108
e 17 69 105
e 17 72 105
e 18 26 97
e 18 29 90
e 18 31 101
e 18 37 101
e 18 41 98
e 18 54 101
e 18 56 95
e 18 57 95
e 18 76 100
e 18 78 101
e 18 79 101
e 18 80 97
e 19 25 97
e 19 28 93
e 19 30 114
e 19 31 86
e 19 36 99
e 19 39 97
e 19 41 103
e 19 49 100
e 19 50 100
e 19 52 98
e 19 58 94
e 19 71 101
e 20 24 88
e 20 26 100
e 20 27 86
e 20 30 95
e 20 41 109
e 20 46 98
e 20 47 95
e 20 49 95
e 20 57 107
e 20 59 95
e 20 61 95
e 20 68 104
e 20 70 102
e 20 71 102
e 20 80 91
e 21 26 111
e 21 30 104
e 21 34 91
e 21 49 103
e 21 52 94
e 21 58 101
e 21 59 105
e 21 60 93
e 21 65 94
e 22 28 101
e 22 34 108
e 22 42 104
e 22 46 103
e 22 48 109
e 22 50 97
e 22 53 100
e 22 54 99
e 22 63 100
e 22 69 104
e 22 72 90
e 22 78 102
e 23 27 111
e 23 36 109
e 23 37 90
e 23 39 102
e 23 48 86
e 23 49 103
e 23 52 98
e 23 74 100
e 24 26 100
e 24 29 101
e 24 31 100
e 24 32 91
e 24 35 92
e 24 40 97
e 24 52 95
e 24 53 95
e 24 63 97
e 24 64 99
e 24 69 88
e 25 35 93
e 25 48 111
e 25 53 96
e 25 59 108
e 25 64 96
e 25 69 99
e 25 79 94
e 26 27 95
e 26 29 98
e 26 30 98
e 26 35 106
e 26 36 103
e 26 55 97
e 26 64 98
e 26 70 94
e 26 73 102
e 26 76 105
e 27 28 95
e 27 39 104
e 27 40 102
e 27 45 88
e 27 52 96
e 27 58 100
e 27 64 99
e 27 69 102
e 27 70 97
e 27 75 98
e 28 35 108
e 28 37 100
e 28 40 102
e 28 41 100
e 28 43 104
e 28 57 101
e 28 63 105
e 28 67 100
e 28 68 103
e 28 71 106
e 28 77 99
e 29 30 97
e 29 41 103
e 29 46 103
e 29 47 101
e 29 63 93
e 29 71 93
e 30 32 99
e 30 33 100
e 30 36 97
e 30 39 96
e 30 40 104
e 30 44 98
e 30 46 96
e 30 51 104
e 30 54 100
e 30 57 98
e 30 66 96
e 30 67 105
e 30 72 102
e 30 73 94
e 30 79 95
e 30 80 95
e 31 34 93
e 31 35 107
e 31 37 92
e 31 38 98
e 31 45 97
e 31 55 100
e 31 59 100
e 31 67 91
e 31 68 111
e 31 69 92
e 31 70 98
e 31 77 99
e 31 78 102
e 32 36 96
e 32 44 100
e 32 49 106
e 32 50 98
e 32 54 100
e 32 56 106
e 32 62 107
e 32 67 103
e 32 68 100
e 32 72 108
e 33 35 106
e 33 42 101
e 33 52 101
e 33 53 100
e 33 55 96
e 33 63 98
e 33 65 93
e 33 67 98
e 33 68 102
e 33 70 95
e 33 71 99
e 33 77 97
e 34 35 97
e 34 39 107
e 34 40 98
e 34 43 103
e 34 47 99
e 34 50 93
e 34 57 108
e 34 61 96
e 34 77 90
e 34 78 90
e 35 38 98
e 35 43 103
e 35 48 98
e 35 58 100
e 35 59 91
e 35 65 98
e 35 72 90
e 36 37 96
e 36 40 96
e 36 42 99
e 36 47 98
e 36 49 102
e 36 52 95
e 36 55 99
e 36 59 93
e 36 62 107
e 36 70 92
e 36 73 102
e 36 75 95
e 36 77 102
e 36 78 100
e 37 39 98
e 37 44 107
e 37 49 103
e 37 50 92
e 37 55 103
e 37 57 94
e 37 59 102
e 37 71 93
e 37 74 87
e 37 78 105
e 37 80 96
e 38 55 91
e 38 76 102
e 39 50 99
e 39 52 98
e 39 64 106
e 39 72 97
e 40 45 102
e 40 48 96
e 40 51 102
e 40 53 106
e 40 54 102
e 40 63 91
e 40 64 101
e 40 71 106
e 40 78 101
e 40 79 101
e 41 47 103
e 41 48 102
e 41 50 104
e 41 55 108
e 41 59 100
e 41 77 105
e 42 46 103
e 42 57 107
e 42 60 95
e 43 76 98
e 44 45 101
e 44 53 95
e 44 61 102
e 44 74 103
e 44 80 96
e 45 50 93
e 45 53 105
e 45 57 96
e 45 66 94
e 45 67 94
e 45 68 99
e 46 50 105
e 46 59 99
e 46 61 104
e 46 66 101
e 46 69 96
e 46 75 111
e 46 78 100
e 46 80 96
e 47 49 98
e 47 52 105
e 47 62 101
e 47 71 104
e 47 78 100
e 47 79 101
e 48 54 93
e 48 59 91
e 48 61 103
e 48 69 102
e 48 70 103
e 48 72 109
e 48 73 102
e 49 51 93
e 49 52 102
e 49 58 102
e 49 61 99
e 49 64 107
e 50 52 105
e 50 57 101
e 50 68 104
e 50 75 101
e 50 76 99
e 50 80 110
e 51 52 94
e 51 53 97
e 51 55 102
e 51 56 97
e 51 57 104
e 51 59 100
e 51 66 100
e 51 68 101
e 51 69 101
e 51 71 101
e 51 77 101
e 52 65 100
e 52 67 99
e 52 73 96
e 53 55 91
e 53 57 103
e 53 58 108
e 53 61 99
e 53 62 98
e 53 64 103
e 53 70 108
e 53 73 105
e 54 55 109
e 54 63 101
e 54 64 105
e 54 66 93
e 54 78 108
e 54 80 102
e 55 57 106
e 55 64 97
e 55 69 100
e 55 72 91
e 55 74 103
e 55 77 100
e 56 60 98
e 56 63 101
e 56 72 96
e 56 77 101
e 56 78 101
e 57 61 101
e 57 68 95
e 57 71 95
e 57 74 103
e 57 75 98
e 57 77 95
e 57 79 100
e 58 63 103
e 58 66 101
e 58 74 105
e 58 80 102
e 59 60 102
e 59 62 105
e 59 74 98
e 59 75 105
e 59 79 93
e 60 73 97
e 60 78 112
e 60 79 106
e 61 66 96
e 61 75 108
e 62 63 95
e 62 68 100
e 62 69 106
e 62 71 96
e 62 74 98
e 63 69 95
e 64 67 93
e 64 68 103
e 64 72 107
e 65 66 103
e 65 68 94
e 65 69 96
e 65 76 102
e 65 79 95
e 66 67 97
e 66 68 105
e 66 73 110
e 66 75 99
e 66 79 100
e 67 70 98
e 67 71 98
e 69 72 101
e 69 73 100
e 69 78 102
e 69 80 101
e 72 74 94
e 72 75 92
e 72 76 98
e 74 76 104
e 74 78 100
e 74 79 94
e 75 77 100
e 76 78 103
