DIMACS2
16 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16

p edge 80 350
e 1 7 301
e 1 8 303
e 1 10 296
e 1 13 291
e 1 14 291
e 1 28 200
e 1 38 195
e 1 43 200
e 1 59 197
e 1 62 201
e 2 10 298
e 2 29 201
e 2 33 197
e 2 40 203
e 2 42 194
e 2 49 193
e 2 55 203
e 2 62 194
e 2 68 193
e 2 80 198
e 3 7 295
e 3 10 296
e 3 30 204
e 3 41 199
e 3 50 194
e 3 59 186
e 3 66 203
e 3 71 205
e 3 78 198
e 4 5 296
e 4 8 296
e 4 31 191
e 4 34 194
e 4 46 202
e 4 67 202
e 5 28 198
e 5 36 193
e 5 41 200
e 5 49 204
e 5 73 203
e 6 25 198
e 6 49 208
e 6 52 196
e 6 54 204
e 6 70 193
e 6 73 195
e 7 16 296
e 7 18 208
e 7 19 210
e 7 25 198
e 7 27 206
e 7 38 200
e 7 44 198
e 7 51 189
e 7 53 196
e 7 63 198
e 7 67 206
e 7 70 194
e 7 80 200
e 8 13 295
e 8 15 294
e 8 21 203
e 8 43 200
e 8 50 202
e 8 66 198
e 8 78 197
e 9 12 303
e 9 13 305
e 9 25 202
e 9 28 202
e 9 39 195
e 9 41 199
e 9 51 200
e 9 58 199
e 9 66 204
e 9 80 201
e 10 12 299
e 10 14 298
e 10 19 196
e 10 27 208
e 10 44 198
e 10 66 203
e 10 73 206
e 10 76 197
e 11 21 196
e 11 29 196
e 11 31 204
e 11 40 210
e 11 51 205
e 11 55 205
e 11 57 199
e 12 13 300
e 12 28 201
e 12 34 199
e 12 38 205
e 12 47 194
e 12 52 203
e 12 80 198
e 13 24 202
e 13 38 196
e 13 48 204
e 13 52 209
e 13 56 199
e 13 78 200
e 14 16 292
e 14 21 195
e 14 25 190
e 14 29 199
e 14 49 197
e 14 52 193
e 14 55 193
e 14 58 207
e 14 63 201
e 14 65 202
e 14 69 193
e 14 71 196
e 14 75 185
e 15 21 191
e 15 35 195
e 15 57 203
