DIMACS2
17 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17

p edge 320 1845
e 1 29 197
e 1 47 206
e 1 49 207
e 1 51 196
e 1 76 210
e 1 98 192
e 1 122 198
e 1 170 204
e 1 173 207
e 1 185 197
e 1 217 197
e 1 220 195
e 1 238 201
e 1 243 192
e 1 276 200
e 1 279 207
e 1 305 200
e 2 62 205
e 2 89 203
e 2 176 203
e 2 214 198
e 2 268 205
e 3 11 295
e 3 12 295
e 3 22 187
e 3 24 197
e 3 29 207
e 3 100 210
e 3 111 198
e 3 118 197
e 3 137 195
e 3 217 190
e 3 224 194
e 3 235 210
e 3 237 189
e 3 315 201
e 3 316 191
e 4 23 198
e 4 61 199
e 4 104 189
e 4 154 199
e 4 177 199
e 4 182 205
e 4 277 197
e 4 311 200
e 4 315 194
e 5 43 198
e 5 57 201
e 5 68 204
e 5 73 199
e 5 119 189
e 5 127 196
e 5 185 202
e 5 252 196
e 5 269 210
e 6 11 301
e 6 18 205
e 6 20 195
e 6 77 207
e 6 152 201
e 6 156 206
e 6 168 207
e 6 174 193
e 6 229 199
e 6 278 199
e 6 289 202
e 6 314 198
e 6 317 194
e 7 11 297
e 7 15 298
e 7 93 198
e 7 100 192
e 7 110 202
e 7 154 205
e 7 171 200
e 7 214 193
e 7 273 199
e 8 44 201
e 8 134 210
e 8 145 204
e 8 178 194
e 8 212 205
e 8 257 204
e 8 261 198
e 8 270 202
e 8 295 200
e 8 301 195
e 8 302 196
e 8 308 200
e 9 37 198
e 9 40 190
e 9 88 196
e 9 92 195
e 9 116 201
e 9 141 202
e 9 204 193
e 9 217 201
e 9 279 199
e 9 290 197
e 10 16 296
e 10 30 188
e 10 56 198
e 10 59 196
e 10 69 191
e 10 73 201
e 10 75 200
e 10 90 188
e 10 112 197
e 10 162 204
e 10 192 201
e 10 219 202
e 10 245 200
e 10 292 207
e 10 318 204
e 11 50 197
e 11 54 201
e 11 111 209
e 11 114 197
e 11 121 199
e 11 168 199
e 11 183 199
e 11 215 203
e 11 250 195
e 11 274 213
e 11 285 199
e 11 290 201
e 12 87 197
e 12 118 201
e 12 142 207
e 12 152 206
e 12 161 203
e 12 212 199
e 12 310 197
e 13 22 207
e 13 109 208
e 13 189 196
e 13 191 199
e 13 302 198
e 14 146 198
e 14 157 198
e 14 170 205
e 14 176 197
e 14 195 208
e 14 219 191
e 14 253 204
e 14 297 196
e 15 19 198
e 15 85 197
e 15 97 193
e 15 119 198
e 15 163 199
e 15 196 201
e 15 236 197
e 15 271 195
e 15 277 197
e 15 302 207
e 15 304 197
e 16 47 199
e 16 116 204
e 16 127 209
e 16 136 201
e 16 144 192
e 16 153 194
e 16 157 197
e 16 168 199
e 16 175 194
e 16 196 201
e 16 226 203
e 16 237 200
e 16 280 198
e 16 320 200
e 17 45 204
e 17 62 193
e 17 66 191
e 17 96 200
e 17 109 205
e 17 110 198
e 17 142 195
e 17 160 191
e 17 167 201
e 17 256 204
e 17 308 199
e 18 26 98
e 18 29 89
e 18 66 98
e 18 84 95
e 18 100 114
e 18 163 101
e 18 203 96
e 18 268 97
e 18 282 104
e 18 287 105
e 18 297 91
e 19 31 104
e 19 32 104
e 19 49 90
e 19 74 103
e 19 80 93
e 19 94 107
e 19 95 100
e 19 102 109
e 19 108 95
e 19 160 104
e 19 273 99
e 19 292 90
e 20 22 103
e 20 57 104
e 20 60 92
e 20 152 109
e 20 167 103
e 20 196 90
e 20 256 99
e 20 266 101
e 20 274 98
e 20 286 104
e 20 306 98
e 20 307 102
e 21 111 103
e 21 195 100
e 21 197 104
e 21 206 101
e 21 218 100
e 21 266 97
e 22 30 95
e 22 37 93
e 22 70 100
e 22 89 94
e 22 130 100
e 22 212 96
e 22 225 105
e 22 317 98
e 23 30 87
e 23 147 100
e 23 160 96
e 23 238 101
e 23 272 101
e 24 56 97
e 24 93 101
e 24 117 102
e 24 143 97
e 24 144 101
e 24 153 96
e 24 165 97
e 24 247 105
e 24 256 83
e 24 270 104
e 25 61 102
e 25 98 101
e 25 106 107
e 25 112 94
e 25 121 104
e 25 122 97
e 25 128 97
e 25 170 103
e 25 257 104
e 25 259 97
e 25 265 89
e 25 266 86
e 26 37 102
e 26 73 96
e 26 78 100
e 26 88 100
e 26 92 112
e 26 111 99
e 26 112 101
e 26 124 101
e 26 139 107
e 26 148 96
e 26 149 107
e 26 236 97
e 26 264 101
e 26 273 102
e 26 280 96
e 27 47 100
e 27 63 105
e 27 139 100
e 27 149 112
e 27 174 104
e 27 185 98
e 27 221 103
e 27 234 110
e 27 237 105
e 27 241 95
e 27 246 88
e 27 264 114
e 27 270 97
e 27 279 101
e 27 286 92
e 28 57 100
e 28 85 98
e 28 89 100
e 28 91 103
e 28 140 108
e 28 167 90
e 28 174 98
e 28 249 89
e 28 273 93
e 28 276 111
e 28 291 102
e 28 312 107
e 29 31 102
e 29 42 100
e 29 94 99
e 29 97 102
e 29 98 103
e 29 104 102
e 29 105 104
e 29 175 97
e 29 189 97
e 29 224 103
e 29 246 105
e 29 274 101
e 29 278 100
e 30 45 101
e 30 75 91
e 30 122 111
e 30 132 94
e 30 147 104
e 30 163 102
e 30 212 101
e 30 273 103
e 30 285 91
e 30 299 105
e 30 305 96
e 30 320 104
e 31 59 96
e 31 68 99
e 31 77 99
e 31 110 100
e 31 130 97
e 31 173 102
e 31 193 106
e 31 195 99
e 31 208 109
e 31 242 93
e 31 254 107
e 31 259 96
e 31 277 103
e 31 297 93
e 31 313 97
e 31 320 97
e 32 69 95
e 32 107 100
e 32 151 104
e 32 157 98
e 32 236 89
e 32 245 107
e 32 265 95
e 33 46 100
e 33 60 100
e 33 76 96
e 33 113 100
e 33 130 100
e 33 135 101
e 33 136 98
e 33 168 97
e 33 200 101
e 33 219 94
e 33 240 97
e 33 271 94
e 34 47 102
e 34 95 97
e 34 105 100
e 34 125 95
e 34 133 100
e 34 136 105
e 34 149 102
e 34 169 106
e 34 191 93
e 34 194 105
e 34 284 81
e 34 296 92
e 34 318 98
e 35 87 100
e 35 146 105
e 35 149 104
e 35 156 98
e 35 199 115
e 35 201 97
e 35 249 96
e 35 251 101
e 35 278 93
e 36 44 102
e 36 105 102
e 36 150 97
e 36 159 97
e 36 170 105
e 36 284 104
e 36 315 90
e 37 77 101
e 37 81 99
e 37 90 100
e 37 120 101
e 37 122 110
e 37 160 95
e 37 203 102
e 37 242 93
e 37 256 101
e 37 279 103
e 37 290 99
e 37 301 104
e 37 310 99
e 38 80 109
e 38 121 95
e 38 145 111
e 38 153 108
e 38 162 101
e 38 206 104
e 38 217 93
e 38 233 100
e 38 291 97
e 38 303 95
e 38 306 99
e 38 313 99
e 39 59 96
e 39 69 102
e 39 110 91
e 39 115 98
e 39 162 95
e 39 175 100
e 39 218 98
e 39 259 100
e 39 306 105
e 40 113 106
e 40 126 97
e 40 128 99
e 40 151 104
e 40 157 101
e 40 179 99
e 40 218 106
e 40 226 88
e 40 255 96
e 40 280 101
e 41 91 97
e 41 133 105
e 41 138 103
e 41 146 91
e 41 163 102
e 41 259 100
e 41 267 91
e 41 301 101
e 42 64 97
e 42 135 99
e 42 162 95
e 42 195 106
e 42 196 105
e 42 200 92
e 42 244 97
e 42 285 99
e 42 308 93
e 43 54 100
e 43 55 98
e 43 56 100
e 43 63 94
e 43 71 92
e 43 96 103
e 43 120 99
e 43 132 94
e 43 214 94
e 43 216 106
e 43 238 99
e 43 254 96
e 43 291 104
e 43 298 89
e 43 312 107
e 44 70 105
e 44 75 100
e 44 90 98
e 44 94 104
e 44 122 94
e 44 209 105
e 45 68 105
e 45 98 96
e 45 162 100
e 45 209 91
e 45 210 98
e 45 259 104
e 45 265 96
e 45 281 101
e 45 315 98
e 46 96 106
e 46 116 95
e 46 134 102
e 46 160 105
e 46 165 101
e 46 170 97
e 46 185 106
e 46 255 104
e 46 268 102
e 46 280 94
e 46 286 103
e 46 293 98
e 47 84 90
e 47 134 106
e 47 160 103
e 47 183 94
e 47 196 98
e 47 202 115
e 47 207 100
e 47 208 102
e 47 282 95
e 48 126 106
e 48 135 88
e 48 138 100
e 48 155 108
e 48 176 100
e 48 245 103
e 48 297 100
e 49 121 91
e 49 132 101
e 49 141 93
e 49 149 95
e 49 274 98
e 49 302 97
e 49 313 98
e 50 53 102
e 50 58 107
e 50 100 104
e 50 161 101
e 50 191 93
e 50 226 97
e 50 237 99
e 50 267 102
e 50 280 100
e 50 288 96
e 51 78 107
e 51 101 103
e 51 102 99
e 51 111 95
e 51 199 106
e 51 293 104
e 51 295 98
e 51 305 101
e 51 310 103
e 52 53 100
e 52 122 105
e 52 147 111
e 52 149 103
e 52 156 101
e 52 172 106
e 52 176 90
e 52 187 88
e 52 222 99
e 52 255 106
e 52 257 104
e 52 278 99
e 53 59 96
e 53 73 99
e 53 79 95
e 53 96 96
e 53 143 99
e 53 193 97
e 53 196 101
e 53 271 100
e 53 280 100
e 53 299 106
e 53 302 100
e 53 316 105
e 53 320 96
e 54 59 100
e 54 78 97
e 54 83 96
e 54 86 96
e 54 119 101
e 54 134 104
e 54 138 94
e 54 186 103
e 54 195 93
e 54 235 102
e 55 82 97
e 55 94 98
e 55 99 95
e 55 133 92
e 55 192 101
e 55 222 105
e 55 246 107
e 55 270 100
e 56 75 93
e 56 170 95
e 56 252 104
e 57 105 101
