DIMACS2
80 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20
 21
 22
 23
 24
 25
 26
 27
 28
 29
 30 31
 32
 33
 34
 35
 36
 37
 38
 39
 40
 41
 42
 43
 44
 45 46
 47
 48
 49
 50
 51
 52
 53
 54
 55
 56
 57
 58
 59
 60 61
 62
 63
 64
 65
 66
 67
 68
 69
 70
 71
 72
 73
 74
 75 76
 77
 78
 79
 80

p edge 320 1845
e 1 73 301
e 1 104 192
e 1 199 195
e 1 203 197
e 1 206 198
e 1 238 199
e 1 248 199
e 1 273 200
e 1 302 205
e 2 96 201
e 2 104 199
e 2 205 195
e 2 221 198
e 3 59 295
e 3 81 198
e 3 99 196
e 3 107 201
e 3 124 201
e 3 126 197
e 3 130 201
e 3 180 197
e 3 198 192
e 3 200 206
e 3 202 202
e 3 240 207
e 3 283 198
e 3 319 204
e 4 33 288
e 4 124 194
e 4 128 197
e 4 159 202
e 4 161 202
e 4 186 208
e 4 199 202
e 4 247 202
e 4 265 207
e 4 267 201
e 4 293 199
e 5 18 295
e 5 19 299
e 5 32 294
e 5 52 293
e 5 58 299
e 5 68 298
e 5 116 205
e 5 129 204
e 5 143 204
e 5 158 205
e 5 191 195
e 5 218 201
e 5 238 210
e 5 240 197
e 5 250 203
e 5 260 206
e 5 290 204
e 5 298 201
e 6 7 299
e 6 30 305
e 6 42 285
e 6 45 305
e 6 51 302
e 6 53 304
e 6 87 192
e 6 108 194
e 6 125 201
e 6 129 200
e 6 166 194
e 6 198 201
e 6 207 200
e 6 233 203
e 6 293 194
e 7 30 302
e 7 43 301
e 7 55 296
e 7 87 199
e 7 149 204
e 7 169 208
e 7 173 193
e 7 177 201
e 7 189 204
e 7 191 199
e 7 193 202
e 7 222 202
e 7 254 207
e 7 273 200
e 8 18 293
e 8 21 298
e 8 97 194
e 8 182 205
e 8 209 198
e 8 280 198
e 8 315 197
e 9 38 302
e 9 81 190
e 9 90 188
e 9 147 202
e 9 181 202
e 9 197 188
e 9 211 204
e 9 213 199
e 9 247 198
e 9 252 190
e 9 290 198
e 9 302 195
e 10 11 304
e 10 25 303
e 10 70 297
e 10 131 212
e 10 141 193
e 10 149 197
e 10 153 202
e 10 203 200
e 10 315 201
e 11 35 298
e 11 44 303
e 11 71 301
e 11 76 306
e 11 155 208
e 11 171 196
e 11 207 194
e 11 225 202
e 11 245 206
e 11 291 200
e 11 317 203
e 12 22 308
e 12 64 297
e 12 67 306
e 12 74 297
e 12 196 206
e 12 216 200
e 12 264 192
e 12 270 192
e 12 277 198
e 12 313 201
e 13 20 301
e 13 45 296
e 13 68 309
e 13 117 200
e 13 134 197
e 13 138 193
e 13 144 204
e 13 213 201
e 13 222 196
e 13 248 199
e 13 274 197
e 13 284 199
e 13 317 200
e 14 136 203
e 14 139 196
e 14 146 199
e 14 148 210
e 14 207 198
e 14 216 204
e 14 233 198
e 14 277 191
e 14 289 203
e 14 315 197
e 15 31 290
e 15 73 301
e 15 82 190
e 15 85 198
e 15 102 194
e 15 103 199
e 15 126 206
e 15 219 194
e 15 243 206
e 15 268 197
e 16 20 300
e 16 59 308
e 16 110 192
e 16 180 197
e 16 254 198
e 16 318 204
e 17 66 301
e 17 76 298
e 17 80 300
e 17 83 200
e 17 91 198
e 17 113 192
e 17 118 204
e 17 120 204
e 17 134 191
e 17 159 190
e 17 191 201
e 17 217 204
e 17 219 197
e 17 309 201
e 17 317 201
e 18 42 299
e 18 48 303
e 18 57 297
e 18 64 296
e 18 93 205
e 18 98 199
e 18 110 199
e 18 141 201
e 18 145 201
e 18 193 202
e 18 262 202
e 18 287 191
e 18 298 198
e 18 318 196
e 19 33 292
e 19 43 305
e 19 46 307
e 19 84 201
e 19 144 206
e 19 191 195
e 19 216 205
e 19 220 199
e 19 230 197
e 19 250 200
e 19 264 200
e 19 298 191
e 20 110 200
e 20 156 203
e 20 178 201
e 20 182 200
e 20 237 208
e 20 244 197
e 20 247 200
e 20 251 198
e 21 37 302
e 21 58 299
e 21 75 303
e 21 114 211
e 21 142 194
e 21 147 192
e 21 155 198
e 21 237 198
e 21 238 204
e 21 299 203
e 21 309 195
e 22 76 299
e 22 91 196
e 22 125 199
e 22 134 203
e 22 139 196
e 22 140 207
e 22 209 202
e 22 269 197
e 22 293 193
e 22 294 190
e 23 33 297
e 23 34 296
e 23 38 296
e 23 40 307
e 23 44 302
e 23 96 194
e 23 192 192
e 23 299 194
e 23 313 202
e 24 106 199
e 24 151 189
e 24 157 195
e 24 160 200
e 24 169 200
e 24 180 202
e 24 186 202
e 24 217 199
e 24 220 203
e 24 256 209
e 24 259 204
e 24 272 201
e 24 283 197
e 24 306 200
e 24 316 197
e 25 33 301
e 25 110 204
e 25 134 199
e 25 175 193
e 25 203 209
e 25 209 201
e 26 49 301
e 26 58 299
e 26 96 201
e 26 105 198
e 26 168 202
e 26 171 196
e 26 208 205
e 26 283 199
e 26 296 201
e 26 310 204
e 27 31 303
e 27 45 303
e 27 87 195
e 27 89 195
e 27 113 195
e 27 175 202
e 27 243 204
e 28 58 291
e 28 62 299
e 28 92 197
e 28 97 194
e 28 128 205
e 28 138 206
e 28 144 194
e 28 168 202
e 28 204 194
e 28 207 193
e 28 212 197
e 28 225 199
e 28 253 196
e 28 257 188
e 28 264 196
e 28 285 205
e 29 53 306
e 29 59 308
e 29 75 301
e 29 107 209
e 29 158 206
e 29 238 213
e 29 293 196
e 29 313 195
e 30 53 302
e 30 99 206
e 30 166 197
e 30 185 199
e 30 246 200
e 30 249 189
e 31 67 301
e 31 94 198
e 31 161 194
e 31 174 208
e 31 200 197
e 31 249 202
