DIMACS2
34 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20
 21
 22
 23
 24
 25
 26
 27
 28
 29
 30 31
 32
 33
 34

p edge 320 480
e 1 59 196
e 1 83 199
e 1 165 208
e 1 189 209
e 1 210 202
e 2 47 198
e 3 8 294
e 3 199 211
e 4 56 206
e 4 175 204
e 5 114 201
e 5 145 192
e 5 192 199
e 6 54 213
e 6 156 206
e 6 208 200
e 6 262 201
e 7 115 206
e 7 150 204
e 7 214 199
e 7 268 203
e 8 61 197
e 8 113 214
e 9 128 203
e 10 107 202
e 10 150 200
e 10 186 198
e 11 84 201
e 11 210 199
e 11 291 196
e 12 58 201
e 12 91 202
e 12 120 199
e 12 158 204
e 13 47 194
e 14 130 202
e 14 189 197
e 15 79 208
e 15 102 196
e 15 125 203
e 15 189 205
e 15 261 192
e 16 23 300
e 16 79 201
e 17 36 202
e 17 81 203
e 17 187 200
e 18 70 202
e 19 63 198
e 19 102 203
e 19 107 201
e 19 131 199
e 20 244 194
e 20 270 199
e 20 294 194
e 21 23 306
e 21 41 204
e 21 125 195
e 21 229 204
e 22 194 196
e 22 281 199
e 22 296 180
e 23 233 198
e 23 239 191
e 24 34 301
e 24 66 197
e 25 171 200
e 25 247 204
e 26 278 199
e 27 119 196
e 28 139 197
e 28 173 205
e 28 265 207
e 28 275 203
e 28 278 202
e 29 108 199
e 29 113 197
e 29 120 204
e 29 133 194
e 29 142 201
e 29 152 197
e 29 198 200
e 29 315 196
e 30 37 194
e 30 167 204
e 31 127 200
e 31 128 204
e 31 218 203
e 31 250 203
e 31 281 192
e 32 98 205
e 32 124 201
e 32 153 197
e 32 278 200
e 32 312 196
e 33 146 192
e 33 230 207
e 33 238 208
e 33 278 203
e 34 154 201
e 34 260 203
e 35 113 106
e 36 303 101
e 37 128 95
e 37 157 99
e 38 96 103
e 38 112 90
e 38 161 99
e 38 165 106
e 39 126 108
e 39 277 113
e 39 295 107
e 40 48 94
e 40 290 96
e 41 106 102
e 41 138 94
e 41 316 104
e 42 67 98
e 42 93 98
e 42 192 103
e 42 234 95
e 43 102 106
e 43 175 100
e 43 199 102
e 43 216 96
e 43 242 105
e 44 85 104
e 44 109 114
e 44 149 104
e 44 243 89
e 44 258 108
e 44 288 94
e 45 50 99
e 45 221 96
e 45 315 92
e 46 64 96
e 46 174 93
e 47 201 97
e 47 233 111
