DIMACS2
17 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17

p edge 320 1845
e 1 23 196
e 1 74 210
e 1 111 199
e 1 121 200
e 1 222 199
e 1 239 205
e 1 253 197
e 1 267 194
e 1 273 199
e 1 277 199
e 1 300 199
e 1 310 196
e 2 11 295
e 2 31 202
e 2 42 203
e 2 73 195
e 2 77 205
e 2 81 206
e 2 97 198
e 2 98 196
e 2 140 193
e 2 163 199
e 2 166 199
e 2 217 204
e 2 243 201
e 2 311 208
e 3 17 302
e 3 53 204
e 3 97 205
e 3 137 211
e 3 138 201
e 3 151 198
e 3 154 195
e 3 176 203
e 3 221 201
e 3 228 200
e 3 269 202
e 4 55 198
e 4 69 204
e 4 70 204
e 4 72 189
e 4 113 200
e 4 173 204
e 4 186 202
e 4 217 210
e 4 228 199
e 4 233 197
e 4 246 199
e 4 283 190
e 5 32 205
e 5 33 194
e 5 48 186
e 5 97 200
e 5 101 196
e 5 116 197
e 5 120 192
e 5 134 196
e 5 223 206
e 5 229 202
e 5 233 198
e 5 266 206
e 6 17 304
e 6 39 193
e 6 53 200
e 6 59 203
e 6 90 187
e 6 120 191
e 6 150 202
e 6 172 202
e 6 228 188
e 7 33 197
e 7 51 192
e 7 69 207
e 7 98 199
e 7 131 200
e 7 171 200
e 7 173 198
e 7 183 204
e 7 241 209
e 7 261 194
e 7 296 200
e 8 35 197
e 8 42 195
e 8 117 209
e 8 199 195
e 8 211 198
e 8 268 196
e 8 303 202
e 8 312 198
e 9 65 206
e 9 69 198
e 9 119 201
e 9 128 201
e 9 155 205
e 9 181 202
e 9 222 196
e 9 231 198
e 9 232 194
e 9 233 199
e 9 263 205
e 10 11 303
e 10 30 200
e 10 41 193
e 10 53 207
e 10 103 212
e 10 147 193
e 10 167 197
e 10 244 201
e 10 281 203
e 11 27 205
e 11 39 193
e 11 57 197
e 11 65 195
e 11 70 207
e 11 76 194
e 11 108 202
e 11 121 193
e 11 189 211
e 11 206 195
e 11 229 201
e 11 240 210
e 11 301 205
e 12 35 195
e 12 49 204
e 12 68 203
e 12 114 191
e 12 132 198
e 12 164 192
e 12 228 205
e 12 232 206
e 12 243 194
e 12 248 206
e 12 283 203
e 12 289 202
e 12 298 204
e 13 63 198
e 13 97 187
e 13 102 202
e 13 164 188
e 13 169 197
e 13 185 199
e 13 193 199
e 13 213 202
e 13 219 193
e 13 224 200
e 13 233 202
e 13 246 204
e 13 263 198
e 13 292 195
e 13 295 200
e 13 298 205
e 13 312 194
e 14 31 205
e 14 36 200
e 14 41 201
e 14 87 205
e 14 140 201
e 14 155 196
e 14 166 197
e 14 169 200
e 14 171 203
e 14 229 207
e 14 254 198
e 14 275 202
e 14 309 190
e 15 48 191
e 15 88 201
e 15 107 193
e 15 110 200
e 15 111 194
e 15 129 210
e 15 149 203
e 15 155 203
e 15 168 199
e 15 220 195
e 15 258 193
e 15 305 199
e 15 308 196
e 15 315 203
e 16 56 197
