DIMACS2
17 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17

p edge 320 1845
e 1 23 198
e 1 29 204
e 1 39 192
e 1 52 200
e 1 103 202
e 1 109 197
e 1 115 200
e 1 121 196
e 1 123 196
e 1 131 202
e 1 165 202
e 1 188 203
e 1 229 194
e 1 246 205
e 1 265 196
e 1 287 201
e 1 295 202
e 1 309 204
e 1 310 190
e 2 23 203
e 2 79 208
e 2 80 189
e 2 178 203
e 2 211 199
e 2 242 202
e 2 274 203
e 2 296 194
e 2 297 199
e 2 303 209
e 2 316 197
e 3 26 201
e 3 35 199
e 3 49 202
e 3 143 200
e 3 199 195
e 3 211 207
e 3 231 201
e 3 232 196
e 3 296 200
e 4 22 193
e 4 37 197
e 4 125 200
e 4 179 207
e 4 216 197
e 4 228 196
e 4 240 198
e 4 274 199
e 4 277 204
e 4 285 200
e 4 308 206
e 5 26 194
e 5 42 199
e 5 60 203
e 5 102 200
e 5 121 207
e 5 149 198
e 5 187 201
e 5 203 193
e 5 224 204
e 5 225 196
e 5 256 199
e 5 290 204
e 6 15 304
e 6 34 191
e 6 111 202
e 6 119 197
e 6 156 196
e 6 203 205
e 6 221 198
e 6 225 203
e 6 245 191
e 6 283 196
e 7 33 193
e 7 91 200
e 7 162 196
e 7 210 197
e 7 220 200
e 7 248 206
e 7 272 191
e 7 285 203
e 7 309 200
e 8 30 196
e 8 32 198
e 8 71 200
e 8 95 212
e 8 116 199
e 8 121 207
e 8 123 192
e 8 148 202
e 8 161 203
e 8 165 194
e 8 194 187
e 8 201 193
e 8 212 200
e 8 273 201
e 9 18 204
e 9 54 200
e 9 79 194
e 9 95 209
e 9 131 199
e 9 166 200
e 9 208 196
e 9 248 200
e 9 271 201
e 9 275 195
e 9 309 204
e 9 320 204
e 10 14 305
e 10 59 208
e 10 60 206
e 10 100 206
e 10 140 197
e 10 142 198
e 10 147 204
e 10 188 193
e 10 276 196
e 10 295 201
e 11 97 204
e 11 109 199
e 11 135 192
e 11 141 202
e 11 165 191
e 11 176 201
e 11 177 202
e 11 202 198
e 11 207 203
e 11 264 200
e 11 300 202
e 12 82 203
e 12 219 201
e 12 238 199
e 12 247 201
e 13 18 195
e 13 33 203
e 13 34 196
e 13 49 198
e 13 62 196
e 13 82 196
e 13 108 198
e 13 114 198
e 13 155 206
e 13 156 188
e 13 240 200
e 13 253 201
e 13 307 203
e 13 309 207
e 14 32 201
e 14 37 201
e 14 75 199
e 14 94 202
e 14 103 210
e 14 114 193
e 14 118 199
e 14 119 196
e 14 162 196
e 14 175 202
e 14 187 192
e 14 194 196
e 14 220 204
e 14 269 206
e 14 272 195
e 14 277 202
e 15 16 302
e 15 53 210
e 15 59 208
e 15 86 198
e 15 103 190
e 15 125 197
e 15 150 200
e 15 151 202
e 15 155 202
e 15 161 199
e 15 162 198
e 15 167 195
e 15 225 193
e 15 226 197
e 15 231 197
e 15 239 202
e 15 268 189
e 15 318 200
e 16 48 193
e 16 67 204
e 16 79 204
e 16 89 191
e 16 90 185
e 16 101 195
e 16 145 192
e 16 159 208
e 16 183 206
e 16 193 204
e 16 251 203
e 16 280 194
e 17 23 195
e 17 30 208
e 17 82 193
e 17 122 200
e 17 139 195
e 17 146 207
e 17 157 189
e 17 166 203
e 17 170 201
e 17 186 192
e 17 228 208
e 17 244 200
e 17 281 203
e 18 21 99
e 18 42 104
e 18 65 99
e 18 72 106
e 18 82 97
e 18 95 101
e 18 108 100
e 18 142 105
e 18 206 103
e 18 210 97
e 18 213 106
e 18 228 95
e 18 265 102
e 18 284 106
e 18 302 97
e 19 40 98
e 19 88 98
e 19 110 101
e 19 150 101
e 19 177 101
e 19 219 100
e 19 220 92
e 19 267 103
e 19 318 96
e 20 66 97
e 20 68 95
e 20 133 95
e 20 159 104
e 20 166 108
e 20 265 97
e 20 294 99
e 20 305 95
e 20 307 102
e 20 313 97
e 21 27 97
e 21 105 104
e 21 107 100
e 21 199 92
e 21 231 103
e 21 246 106
e 21 256 102
e 21 316 114
e 22 42 102
e 22 68 98
e 22 160 97
e 22 194 93
e 22 209 103
e 22 232 98
e 22 233 104
e 22 254 97
e 22 259 109
e 22 273 96
e 22 301 100
e 23 47 97
e 23 54 104
e 23 114 97
e 23 241 92
e 23 275 109
e 23 300 96
e 23 307 101
e 23 309 95
e 24 71 95
e 24 207 99
e 24 214 100
e 24 239 96
e 24 281 94
e 25 26 95
e 25 40 95
e 25 84 99
e 25 92 99
e 25 117 106
e 25 122 92
e 25 162 93
e 25 261 111
e 25 287 100
e 26 27 94
e 26 50 100
e 26 80 102
e 26 129 105
e 26 153 103
e 26 180 91
e 26 184 107
e 26 205 107
e 26 219 95
e 26 225 111
e 26 261 100
e 26 275 100
e 26 286 100
e 26 315 99
e 27 76 100
e 27 104 91
e 27 112 110
e 27 213 109
e 27 253 101
e 27 259 98
e 28 103 104
e 28 136 100
e 28 173 103
e 28 219 107
e 28 222 101
e 28 289 98
e 28 318 96
e 29 31 100
e 29 59 99
e 29 60 97
e 29 61 96
e 29 87 113
e 29 120 106
e 29 128 98
e 29 153 99
e 29 198 104
e 29 200 99
e 29 235 98
e 29 241 93
e 29 252 95
e 29 269 100
e 30 99 102
e 30 124 96
e 30 136 97
e 30 159 97
e 30 177 102
e 30 200 107
e 30 210 92
e 30 250 101
e 30 264 105
