DIMACS2
80 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20
 21
 22
 23
 24
 25
 26
 27
 28
 29
 30 31
 32
 33
 34
 35
 36
 37
 38
 39
 40
 41
 42
 43
 44
 45 46
 47
 48
 49
 50
 51
 52
 53
 54
 55
 56
 57
 58
 59
 60 61
 62
 63
 64
 65
 66
 67
 68
 69
 70
 71
 72
 73
 74
 75 76
 77
 78
 79
 80

p edge 320 640
e 1 23 293
e 1 26 290
e 1 155 201
e 1 160 205
e 1 172 192
e 1 210 199
e 1 217 200
e 1 246 198
e 1 274 202
e 1 312 201
e 2 36 299
e 2 48 308
e 2 67 307
e 2 119 197
e 2 140 198
e 3 35 301
e 3 64 298
e 3 177 202
e 3 306 195
e 4 96 202
e 5 61 306
e 5 119 207
e 5 151 200
e 5 164 199
e 6 167 194
e 6 180 197
e 7 74 299
e 7 88 207
e 7 233 198
e 7 244 203
e 7 255 196
e 7 256 194
e 7 297 197
e 8 136 192
e 9 150 201
e 10 207 190
e 10 297 195
e 10 320 207
e 11 40 292
e 12 29 300
e 12 148 198
e 12 155 205
e 12 229 208
e 12 292 201
e 13 98 196
e 13 191 208
e 13 226 208
e 14 46 304
e 14 57 295
e 14 91 198
e 14 97 201
e 14 186 202
e 14 228 210
e 14 249 197
e 15 269 198
e 16 27 302
e 16 208 212
e 16 215 204
e 16 256 197
e 17 222 199
e 17 298 202
e 17 316 200
e 18 158 202
e 18 212 207
e 18 261 193
e 19 98 203
e 19 142 192
e 20 147 205
e 21 76 296
e 22 66 293
e 22 151 198
e 22 160 190
e 22 187 194
e 22 296 196
e 22 305 201
e 23 59 305
e 23 162 204
e 23 190 193
e 23 216 203
e 23 277 207
e 24 38 295
e 24 60 301
e 24 61 300
e 24 62 302
e 24 82 191
e 24 100 193
e 24 111 208
e 25 37 309
e 25 174 202
e 25 289 196
e 25 299 206
e 25 310 205
e 26 30 301
e 26 147 203
e 26 177 197
e 26 254 198
e 26 279 198
e 27 45 294
e 27 234 189
e 27 303 201
e 28 165 194
e 28 265 196
e 28 272 202
e 28 278 198
e 29 70 306
e 29 118 196
e 29 179 198
e 29 283 206
e 30 154 204
e 30 178 197
e 30 299 197
e 31 116 196
e 31 165 204
e 32 40 297
e 32 123 201
e 32 133 199
e 32 212 193
e 33 279 202
e 33 280 201
e 34 75 292
e 34 166 201
e 34 293 195
e 35 94 196
e 35 132 201
e 35 168 200
e 36 58 299
e 36 72 300
e 36 138 193
e 36 169 200
e 36 189 200
e 36 217 197
e 36 227 210
e 36 259 198
e 36 271 205
e 36 281 200
e 37 194 194
e 37 248 203
e 38 109 196
e 38 259 204
e 38 306 208
e 39 65 300
e 39 239 206
e 40 252 209
e 40 281 196
e 40 286 193
e 41 49 300
e 41 50 302
e 41 158 198
e 41 284 205
e 42 155 198
e 42 273 203
e 43 281 201
e 44 52 296
e 44 232 198
e 45 59 306
e 45 199 202
e 45 256 189
e 45 300 189
e 46 54 302
e 46 100 192
e 46 208 199
e 47 66 301
e 47 190 206
e 47 233 208
e 49 136 201
e 49 186 192
e 49 247 204
e 49 268 198
e 50 163 197
e 50 181 195
e 51 57 305
e 51 87 202
e 51 99 205
e 51 131 198
e 51 170 200
e 51 181 189
e 52 152 196
e 52 221 197
e 52 318 204
e 52 319 194
e 53 77 299
e 53 228 199
e 53 270 195
e 54 73 295
e 54 95 195
e 55 101 204
e 55 143 196
e 56 207 200
e 57 281 200
e 57 313 194
e 58 261 200
e 59 72 299
e 59 211 198
e 59 258 194
e 60 66 308
e 60 164 194
e 60 263 200
e 61 77 298
e 61 217 197
e 61 299 201
e 61 301 203
e 61 318 198
e 62 176 200
e 62 191 201
e 62 207 197
e 62 284 202
e 62 312 196
e 63 100 195
e 63 115 205
e 63 136 197
e 63 152 199
e 63 198 197
e 63 253 194
e 63 266 204
e 63 294 205
e 64 82 199
e 64 119 201
e 64 258 199
e 64 273 201
e 65 77 310
e 65 117 195
e 65 126 202
e 65 132 195
e 65 240 204
e 65 255 193
e 67 85 196
e 67 107 204
e 67 118 191
e 68 242 199
e 68 264 194
e 68 299 207
e 68 307 199
e 69 189 201
e 69 257 198
e 70 83 199
e 70 87 197
e 70 124 205
e 70 140 212
e 70 154 193
e 70 212 200
e 71 233 194
e 71 303 207
e 72 135 202
e 73 130 198
e 73 150 193
e 73 280 192
e 74 90 198
e 74 258 198
e 74 267 198
e 74 274 203
e 74 317 200
e 75 119 202
e 75 190 197
e 76 105 203
e 76 121 203
e 76 124 196
e 76 150 204
e 76 152 211
e 76 255 203
e 76 308 205
e 77 84 194
e 77 88 201
e 77 148 202
e 78 145 195
e 78 238 192
e 78 244 195
e 78 275 195
e 78 282 204
e 79 130 201
e 79 146 199
e 79 160 202
e 80 111 194
e 80 175 204
e 80 192 216
e 80 234 206
e 81 304 99
e 82 135 104
e 82 202 99
e 83 84 101
e 84 134 96
e 84 222 103
e 85 140 98
e 85 186 103
e 85 218 95
e 86 90 100
e 86 154 99
e 86 229 94
e 87 117 87
e 87 227 100
e 87 242 111
e 87 274 104
e 87 294 109
e 88 174 96
e 88 175 97
e 89 122 97
e 89 165 106
e 89 183 102
e 89 212 95
e 89 217 108
e 89 269 100
e 90 280 100
e 91 246 92
e 91 259 110
e 91 304 90
e 92 158 100
e 93 130 91
e 93 254 102
e 94 191 98
e 95 237 100
e 96 148 99
e 96 173 100
e 96 226 107
e 96 264 101
e 97 121 98
e 97 132 98
e 97 141 95
e 97 320 95
e 98 142 96
e 98 276 97
e 98 288 102
e 99 157 105
e 99 242 91
e 99 244 103
e 100 161 102
e 100 164 98
e 101 128 104
e 101 150 98
e 101 201 97
e 101 221 110
e 102 122 97
e 102 178 99
e 102 202 95
e 103 114 88
