DIMACS2
17 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17

p edge 320 480
e 1 7 307
e 1 80 202
e 1 117 200
e 1 152 204
e 1 180 194
e 1 182 202
e 1 208 199
e 1 248 203
e 1 260 198
e 2 169 208
e 2 252 206
e 2 267 203
e 3 85 193
e 3 316 197
e 4 96 205
e 4 169 202
e 5 242 205
e 6 262 189
e 6 276 198
e 7 87 201
e 7 135 203
e 8 28 199
e 8 31 203
e 8 79 200
e 8 231 203
e 9 170 197
e 9 182 202
e 9 257 199
e 10 51 206
e 10 280 212
e 10 319 202
e 11 20 206
e 11 80 193
e 11 199 191
e 11 210 196
e 11 244 201
e 11 300 207
e 12 133 198
e 12 156 201
e 12 206 198
e 13 246 210
e 14 55 195
e 14 83 202
e 14 272 202
e 14 320 198
e 15 22 191
e 15 91 199
e 16 187 198
e 17 22 204
e 17 52 198
e 17 119 196
e 17 260 202
e 18 22 95
e 18 174 97
e 18 280 106
e 18 313 90
e 19 184 108
e 19 243 101
e 20 100 104
e 21 123 99
e 21 154 110
e 21 227 98
e 21 283 97
e 22 160 102
e 22 262 104
e 23 141 101
e 23 149 98
e 23 190 92
e 23 243 102
e 24 186 110
e 24 307 102
e 25 162 101
e 26 258 102
e 26 312 103
e 27 31 97
e 27 242 105
e 27 249 98
e 27 317 102
e 28 57 100
e 28 218 101
e 28 275 102
e 28 292 100
e 29 178 103
e 29 182 99
e 29 247 103
e 30 251 91
e 31 114 103
e 31 116 101
e 31 174 88
e 31 314 96
e 31 315 93
e 32 37 104
e 32 259 96
e 32 281 100
e 33 78 96
e 33 160 99
e 34 117 103
e 34 126 96
e 34 159 99
e 34 187 98
e 34 299 95
e 35 276 94
e 36 169 108
e 37 44 98
e 37 80 107
e 37 81 99
e 37 213 103
e 37 276 99
e 37 277 98
e 37 305 103
e 37 309 90
e 37 318 98
e 38 106 99
e 38 225 95
e 38 273 91
e 39 45 112
e 39 59 107
e 39 180 105
e 39 297 97
e 40 256 98
e 40 259 95
e 41 145 99
e 41 189 95
e 42 146 95
e 43 164 94
e 44 85 102
e 44 268 99
e 44 311 104
e 45 197 96
e 46 66 103
e 46 71 102
e 46 161 97
