DIMACS2
17 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17

p edge 320 640
e 1 5 295
e 1 18 199
e 1 19 196
e 1 22 194
e 1 50 204
e 1 92 202
e 1 108 201
e 1 141 198
e 1 203 204
e 1 243 200
e 1 254 196
e 1 259 196
e 1 267 206
e 1 275 207
e 2 50 201
e 2 73 199
e 2 95 201
e 2 124 199
e 2 137 198
e 2 146 193
e 2 198 201
e 2 249 193
e 3 188 201
e 3 291 195
e 4 44 191
e 4 47 203
e 4 54 196
e 4 123 204
e 4 142 206
e 4 164 205
e 4 246 202
e 5 91 194
e 5 92 200
e 5 101 197
e 5 278 199
e 6 40 206
e 6 239 201
e 6 268 202
e 7 14 303
e 7 16 300
e 7 157 201
e 8 16 299
e 8 33 190
e 8 88 193
e 8 105 201
e 8 123 201
e 8 169 196
e 8 223 197
e 8 249 196
e 8 251 196
e 8 265 202
e 8 277 199
e 9 126 203
e 9 216 195
e 9 270 197
e 10 27 205
e 10 67 200
e 10 109 194
e 10 155 195
e 11 41 198
e 11 172 205
e 11 211 200
e 11 284 201
e 12 167 201
e 12 174 198
e 12 254 200
e 12 281 200
e 12 294 198
e 13 110 197
e 13 139 204
e 13 214 197
e 14 22 198
e 14 58 196
e 14 66 206
e 14 141 205
e 14 217 210
e 15 46 203
e 15 88 198
e 15 303 201
e 17 46 192
e 17 277 197
e 18 47 103
e 18 65 99
e 18 100 95
e 18 145 91
e 18 178 106
e 18 221 100
e 19 40 95
e 19 131 105
e 19 151 105
e 19 199 109
e 20 187 103
e 20 204 100
e 20 307 98
e 21 93 92
e 21 113 103
e 21 161 101
e 22 119 97
e 22 182 101
e 22 207 97
e 22 246 95
e 22 312 96
e 22 314 96
e 23 40 93
e 23 202 99
e 23 285 103
e 24 60 94
e 24 89 107
e 24 103 102
e 24 159 97
e 24 163 101
e 24 202 103
e 25 156 100
e 25 263 100
e 26 132 98
e 26 225 102
e 27 100 87
e 27 161 99
e 27 163 89
e 27 196 87
e 27 203 96
e 27 305 98
e 28 65 90
e 28 78 106
e 28 293 102
e 29 185 99
e 29 204 105
e 29 251 102
e 29 282 99
e 30 286 96
e 30 290 97
e 31 119 104
e 31 318 96
e 32 39 94
e 32 125 106
e 32 167 106
e 33 65 102
e 33 135 104
e 34 72 88
e 34 108 98
e 34 122 97
e 34 166 103
e 34 248 100
e 35 253 92
e 35 282 105
e 36 163 100
e 36 294 100
e 37 57 96
e 38 41 99
e 38 87 104
e 38 278 102
e 39 163 100
e 40 107 98
e 40 130 98
e 40 218 101
e 41 44 95
e 41 93 100
e 41 185 96
e 41 203 103
e 41 236 95
e 41 251 99
e 42 71 102
e 42 109 100
e 42 223 97
e 42 313 101
e 43 168 105
e 43 197 110
e 43 206 90
e 44 92 96
e 44 163 98
e 44 170 95
e 44 232 98
e 44 287 101
e 44 309 100
e 45 226 95
e 45 290 112
e 46 104 95
e 46 144 105
e 46 223 98
e 46 242 100
e 46 270 100
e 47 230 104
e 47 240 104
e 48 201 104
e 48 248 108
e 48 279 101
e 49 114 96
e 50 110 89
e 50 112 103
e 50 144 96
e 50 240 106
e 50 268 104
e 50 292 89
e 50 318 96
e 51 201 102
e 51 204 97
e 51 284 110
e 51 314 108
e 52 122 106
e 52 126 95
e 52 140 95
e 52 175 93
e 52 238 105
e 53 148 100
e 53 234 98
e 53 295 107
e 54 130 102
e 54 291 98
e 54 300 101
e 54 309 91
e 55 220 95
e 55 248 103
e 55 275 94
e 56 58 102
e 56 91 91
e 56 294 106
e 57 134 102
e 57 140 103
e 57 229 102
e 58 214 96
e 58 287 94
e 59 80 101
e 59 111 96
e 60 143 102
e 60 165 98
e 60 175 101
e 60 195 100
e 60 246 103
e 60 254 98
e 61 90 99
e 61 126 99
e 61 178 91
e 61 237 88
e 62 186 108
e 62 210 96
e 63 276 94
e 63 287 97
e 63 309 105
e 63 320 97
e 64 178 88
e 64 315 105
e 65 209 102
e 66 156 98
e 66 272 100
e 66 282 92
e 67 223 97
e 67 288 95
e 68 87 105
e 68 89 98
e 68 141 100
e 68 199 105
e 69 149 107
e 69 183 99
e 69 208 99
e 70 108 101
e 70 141 101
e 70 146 109
e 70 176 102
e 71 122 104
e 71 136 92
e 72 139 104
e 72 262 99
e 72 308 89
e 73 93 105
e 73 206 106
e 73 248 95
e 73 297 96
e 74 135 100
e 74 147 99
e 74 160 109
e 74 253 99
e 74 276 107
e 75 229 96
e 76 139 96
e 76 262 113
e 77 84 102
e 78 117 104
e 78 230 104
e 78 236 94
e 78 250 101
e 79 81 94
e 79 103 102
e 79 144 90
e 79 163 102
e 80 194 94
e 80 266 96
e 81 99 97
e 81 107 97
e 81 179 98
e 81 279 106
e 81 288 97
e 81 296 98
e 82 138 95
e 82 162 101
e 82 192 106
e 83 165 91
e 83 189 89
e 83 292 93
e 84 131 98
e 84 136 98
e 85 88 100
e 85 115 101
e 85 144 101
e 85 150 93
e 85 276 91
e 85 300 101
e 86 98 98
e 86 119 104
e 86 282 102
e 87 153 101
e 87 167 105
e 88 173 98
e 88 227 103
e 89 316 94
e 90 92 102
e 90 244 105
e 91 273 100
e 92 158 96
e 92 163 98
e 92 208 97
e 92 272 94
e 92 317 102
e 93 238 96
e 93 311 94
e 94 148 94
e 94 173 99
e 94 175 88
e 94 207 108
e 94 251 102
e 95 128 100
e 95 224 92
e 95 244 107
e 95 245 103
e 96 150 102
e 96 188 98
e 96 276 105
e 96 307 97
e 97 121 105
e 97 217 90
e 98 243 96
e 98 281 92
e 98 296 105
e 99 239 102
e 99 269 94
e 99 307 101
e 100 189 103
e 100 258 92
e 101 138 94
e 101 159 102
e 101 185 94
e 101 186 93
e 101 307 108
e 102 134 105
e 102 166 101
e 102 215 108
e 102 242 110
e 103 158 103
e 103 163 101
e 103 223 104
e 103 304 103
e 104 142 99
e 104 255 98
e 104 314 103
e 105 122 108
e 106 172 92
e 106 231 98
e 108 151 99
e 108 169 103
e 108 243 100
e 109 118 97
e 109 153 99
e 110 188 107
e 111 200 102
e 111 266 96
e 112 136 100
e 112 138 96
e 112 186 97
e 112 312 103
e 113 158 93
e 113 289 103
e 114 149 102
e 114 154 99
e 114 279 96
e 115 141 100
e 115 198 99
e 115 241 97
e 115 294 95
e 116 127 102
e 116 217 97
e 116 234 102
e 118 149 97
e 118 319 100
e 119 156 94
e 119 188 110
e 119 311 100
e 120 315 103
e 121 264 100
e 121 297 98
e 121 312 89
e 122 237 96
e 122 259 95
e 122 314 106
e 123 143 95
e 123 147 102
e 123 164 95
e 123 206 97
e 123 257 100
e 123 296 105
e 124 134 95
e 124 144 86
e 125 131 102
e 126 186 95
e 126 198 103
e 126 314 98
e 127 150 100
e 128 165 99
e 129 158 98
e 129 307 99
e 130 133 96
e 130 189 106
e 130 261 101
e 131 132 103
e 132 299 98
e 133 301 108
e 135 210 103
e 136 181 101
e 136 220 89
e 136 255 101
e 137 152 111
e 137 179 107
e 137 222 100
e 138 179 99
e 138 198 108
e 138 279 100
e 140 163 104
e 140 204 97
e 140 254 99
e 140 256 96
e 140 273 103
e 141 251 97
e 141 262 99
e 143 243 101
e 143 302 95
e 143 311 99
e 144 304 101
e 145 190 101
e 145 198 92
e 145 308 87
e 146 158 107
e 146 213 91
e 146 260 103
e 146 297 111
e 146 314 98
e 146 316 97
e 147 264 102
e 147 297 102
e 148 150 100
e 148 197 97
e 148 318 108
e 149 191 95
e 149 200 100
e 149 218 98
e 150 227 96
e 150 317 100
e 151 167 112
e 152 184 99
e 152 269 101
e 153 210 104
e 154 202 94
e 154 226 110
e 154 271 90
e 154 299 94
e 156 182 89
e 157 173 103
e 158 237 92
e 158 239 96
e 159 184 107
e 159 275 98
e 159 314 102
e 160 173 98
e 160 177 101
e 161 231 97
e 161 292 104
