DIMACS2
17 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17

p edge 320 480
e 1 89 198
e 1 132 199
e 1 153 205
e 1 170 194
e 1 204 203
e 1 221 201
e 2 37 198
e 2 61 194
e 2 83 192
e 2 144 200
e 2 215 196
e 3 264 211
e 3 316 201
e 4 194 201
e 4 241 214
e 4 320 203
e 5 170 199
e 6 39 201
e 6 104 193
e 6 309 197
e 7 12 305
e 7 254 195
e 8 73 195
e 8 110 192
e 8 203 198
e 9 69 196
e 9 123 200
e 10 77 193
e 10 107 201
e 11 14 291
e 11 97 199
e 11 195 199
e 11 312 194
e 12 138 202
e 12 142 198
e 12 150 202
e 12 183 202
e 12 197 191
e 12 293 206
e 13 131 200
e 13 157 201
e 13 231 197
e 14 103 199
e 14 211 202
e 15 86 201
e 15 162 191
e 15 177 190
e 16 221 206
e 16 259 210
e 17 109 198
e 17 126 200
e 17 146 207
e 18 114 93
e 18 193 100
e 19 80 102
e 19 165 106
e 20 149 99
e 21 101 105
e 21 142 102
e 21 187 101
e 21 285 97
e 22 168 97
e 22 232 92
e 23 118 101
e 23 144 94
e 23 170 94
e 24 141 100
e 24 209 105
e 24 251 100
e 25 211 101
e 26 71 88
e 26 144 97
e 26 188 106
e 26 226 97
e 26 253 104
e 27 84 107
e 27 272 101
e 28 151 100
e 28 233 102
e 29 95 100
e 29 122 89
e 29 256 98
e 30 73 99
e 31 180 99
e 31 193 100
e 32 47 94
e 32 71 105
e 32 234 99
e 32 302 101
e 33 71 102
e 33 270 105
e 34 159 97
e 34 184 96
e 34 239 110
e 35 50 95
e 35 214 102
e 36 63 110
e 36 117 102
e 36 146 105
e 37 263 102
e 37 289 97
e 38 122 99
e 39 95 99
e 39 310 99
e 40 71 88
e 40 213 94
e 41 57 97
e 41 74 89
e 41 123 108
e 41 216 88
e 41 218 104
e 41 242 100
e 42 134 107
e 42 159 95
e 42 198 96
e 43 122 102
e 43 145 102
e 43 200 104
e 43 264 101
e 43 320 108
e 44 72 90
e 44 133 98
e 44 283 96
e 44 292 107
e 45 154 97
e 45 171 93
e 45 308 97
e 46 54 106
e 47 82 97
e 48 263 90
e 48 279 94
e 49 246 106
e 49 298 95
e 50 94 88
e 50 149 104
e 50 164 102
e 50 232 100
e 51 220 97
e 52 71 100
e 52 143 99
e 53 79 101
e 53 241 99
e 54 226 94
e 54 296 103
e 54 306 99
e 55 79 102
e 56 72 99
e 56 114 97
e 56 202 99
e 57 192 93
e 57 222 110
e 57 263 98
e 57 273 97
e 58 67 97
e 58 77 105
e 58 223 98
e 59 163 102
e 60 207 100
e 60 231 98
e 60 235 104
e 60 315 97
e 61 151 98
e 61 172 102
e 61 188 90
e 61 248 106
e 61 295 104
e 62 75 97
e 62 122 104
e 62 130 100
e 63 83 104
e 64 96 107
e 64 172 102
e 65 117 96
e 65 155 95
e 65 216 108
e 65 223 99
e 66 68 92
e 66 106 101
e 68 104 95
e 68 195 90
e 69 154 106
e 70 91 100
e 70 276 104
e 70 306 90
e 71 254 104
e 71 277 103
e 72 127 103
e 72 263 108
e 73 116 100
e 73 128 94
e 73 254 95
e 74 258 93
e 75 159 93
e 75 171 105
e 75 252 101
e 75 264 92
e 76 161 102
e 76 258 89
e 76 269 101
e 77 205 93
e 77 238 95
e 78 112 99
e 79 117 100
e 79 135 102
e 79 182 104
e 79 282 104
e 80 86 101
e 80 132 101
e 80 159 101
e 80 198 88
e 80 291 100
e 80 313 105
e 81 240 104
e 82 148 106
e 82 261 97
e 83 228 99
e 83 255 100
e 83 260 110
e 84 128 98
e 85 115 98
e 85 290 100
e 86 280 105
e 87 110 99
e 87 133 97
e 87 233 97
e 87 240 103
e 87 288 103
e 87 319 103
e 88 108 99
e 88 138 100
e 88 162 105
e 88 178 103
e 88 182 107
e 88 183 104
e 88 205 97
e 89 170 99
e 90 105 98
e 90 171 106
e 90 292 98
e 92 117 99
e 92 203 96
e 92 286 100
e 93 109 99
e 94 132 104
e 94 280 98
e 94 299 99
e 95 147 110
e 95 186 110
e 95 246 91
e 96 137 99
e 96 159 103
e 96 198 102
e 96 243 100
e 96 281 97
e 96 315 93
e 97 226 103
e 97 295 95
e 97 319 106
e 98 153 98
e 98 216 107
e 98 272 93
e 99 260 105
e 100 211 89
e 100 214 107
e 101 257 94
e 102 212 99
e 103 194 102
e 103 237 95
e 104 175 102
e 105 211 103
e 105 236 97
e 105 266 100
e 105 287 105
e 105 306 102
e 106 162 93
e 107 292 97
e 108 200 105
e 109 132 103
e 109 149 105
e 109 257 97
e 109 262 102
e 111 306 98
e 112 155 105
e 112 181 97
e 113 116 99
e 113 161 91
e 113 248 107
e 113 286 103
e 114 211 99
e 114 225 100
e 114 229 94
e 114 309 107
e 116 295 94
e 117 120 100
e 117 142 107
e 118 127 101
e 119 164 100
e 119 188 98
e 119 225 107
e 121 222 97
e 122 129 104
e 122 172 105
e 122 235 108
e 122 254 89
e 123 135 100
e 123 191 98
e 123 254 96
e 123 271 101
e 124 278 97
e 125 221 101
e 125 261 96
e 125 266 108
e 126 230 102
e 126 312 106
e 128 143 98
e 128 222 98
e 129 186 103
e 129 308 106
e 130 298 90
e 131 236 97
e 132 211 87
e 132 228 96
e 132 271 101
e 132 290 102
e 132 300 98
e 133 228 100
e 133 243 95
e 135 215 92
e 135 311 105
e 136 301 92
e 137 176 99
e 137 200 103
e 137 208 97
e 138 253 108
e 138 254 98
e 139 194 101
e 140 290 99
e 141 230 95
e 141 244 96
e 142 207 91
e 142 247 100
e 143 180 102
e 143 309 97
e 147 183 96
e 148 156 96
e 148 249 105
e 149 202 96
e 149 284 106
e 152 191 93
e 153 172 97
e 153 212 98
e 153 213 98
e 153 292 93
e 153 316 101
e 154 196 96
e 154 226 95
e 155 219 91
e 156 157 96
e 156 282 103
e 158 276 101
e 158 301 98
e 159 238 90
e 160 285 97
e 160 310 87
e 161 194 110
e 161 279 101
e 162 190 93
e 162 229 100
e 162 267 92
e 163 296 97
e 164 227 104
e 165 225 104
e 165 307 108
e 166 306 100
e 167 261 93
e 168 229 99
e 169 216 97
e 169 245 97
e 169 260 103
e 169 285 102
e 170 239 96
e 170 300 105
e 172 195 95
e 172 265 104
e 173 196 97
e 173 271 97
e 174 279 104
e 176 243 98
e 177 221 92
e 179 299 99
e 180 268 103
e 181 288 101
e 181 310 95
e 182 212 99
e 182 224 98
e 183 221 96
e 184 302 107
e 185 193 90
e 185 221 110
e 186 206 102
e 187 189 106
e 187 260 99
e 187 262 95
e 187 282 94
e 188 307 102
e 189 212 99
e 189 275 103
e 192 281 99
e 192 292 104
e 193 217 100
e 193 253 95
e 199 202 99
e 199 302 100
e 200 211 94
e 201 206 94
e 201 223 99
e 203 267 101
e 204 213 110
e 206 256 101
e 208 231 99
e 208 259 96
e 210 288 96
e 211 251 97
e 212 250 100
e 212 266 94
e 212 304 92
e 214 269 107
e 216 251 96
e 219 236 98
e 220 273 101
e 222 268 98
e 222 298 99
e 225 249 90
e 225 287 95
e 225 320 98
e 226 227 102
e 226 241 94
e 227 282 101
e 228 274 89
e 229 271 97
e 229 288 102
e 233 315 94
e 234 317 107
e 237 306 105
e 237 319 102
e 239 260 101
e 239 262 105
e 239 282 92
e 239 311 105
e 239 318 105
e 240 246 108
e 240 262 89
e 242 313 95
e 245 253 87
e 246 303 102
e 247 282 103
e 249 267 105
e 249 271 103
e 249 273 98
e 249 298 96
e 250 288 103
e 251 259 102
e 251 315 103
e 254 255 104
e 257 278 103
e 260 297 98
e 262 279 95
e 264 308 101
e 268 288 89
e 273 278 98
e 273 314 98
e 277 296 106
e 278 301 97
e 281 283 93
e 286 293 102
e 287 297 102
e 291 294 98
e 296 305 99
e 298 317 99
e 312 314 105
