DIMACS2
80 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20
 21
 22
 23
 24
 25
 26
 27
 28
 29
 30 31
 32
 33
 34
 35
 36
 37
 38
 39
 40
 41
 42
 43
 44
 45 46
 47
 48
 49
 50
 51
 52
 53
 54
 55
 56
 57
 58
 59
 60 61
 62
 63
 64
 65
 66
 67
 68
 69
 70
 71
 72
 73
 74
 75 76
 77
 78
 79
 80

p edge 320 640
e 1 62 301
e 1 66 300
e 1 105 195
e 1 158 200
e 1 178 207
e 1 239 201
e 1 311 195
e 2 88 200
e 2 138 202
e 2 181 200
e 3 133 195
e 3 198 195
e 3 262 195
e 4 11 300
e 4 253 203
e 4 262 196
e 5 32 298
e 5 66 300
e 5 79 309
e 5 100 194
e 5 206 199
e 5 273 192
e 5 286 208
e 6 126 199
e 6 156 207
e 6 172 202
e 6 269 197
e 7 37 303
e 7 59 310
e 7 97 205
e 7 218 197
e 7 260 195
e 8 43 298
e 8 140 198
e 8 150 194
e 8 225 200
e 8 285 200
e 8 309 197
e 9 149 209
e 9 288 202
e 10 127 194
e 10 243 204
e 10 275 200
e 11 34 295
e 11 37 293
e 11 75 303
e 11 116 197
e 11 230 210
e 11 320 198
e 12 249 206
e 12 307 200
e 13 199 195
e 14 125 207
e 14 154 201
e 14 244 196
e 15 68 300
e 15 178 200
e 15 186 197
e 15 262 200
e 15 284 193
e 15 299 199
e 15 313 200
e 16 75 297
e 16 200 194
e 16 230 211
e 16 278 199
e 17 84 202
e 17 129 202
e 17 215 198
e 17 285 194
e 17 300 197
e 18 45 294
e 18 47 303
e 18 141 189
e 18 311 207
e 19 120 202
e 19 158 206
e 19 181 204
e 20 167 193
e 20 182 208
e 20 253 198
e 21 23 300
e 21 31 302
e 21 41 296
e 21 170 201
e 22 47 300
e 22 80 300
e 22 220 190
e 22 271 199
e 22 284 201
e 23 79 296
e 23 188 207
e 23 207 190
e 23 264 196
e 23 318 206
e 24 59 313
e 24 119 205
e 24 236 206
e 25 251 206
e 25 272 196
e 25 303 193
e 26 276 206
e 26 298 207
e 27 266 196
e 27 297 200
e 28 70 305
e 28 141 197
e 28 241 200
e 28 244 197
e 29 105 197
e 29 199 201
e 29 227 214
e 29 242 206
e 29 248 195
e 29 295 210
e 30 51 304
e 30 193 207
e 30 234 210
e 30 292 200
e 30 315 203
e 31 160 201
e 31 289 204
e 32 60 292
e 32 84 198
e 32 95 202
e 32 184 196
e 32 206 199
e 32 230 195
e 32 250 208
e 33 138 197
e 33 301 206
e 34 96 196
e 35 153 199
e 35 175 208
e 36 76 304
e 36 115 198
e 36 163 193
e 37 67 304
e 37 137 205
e 37 177 194
e 37 191 197
e 38 215 195
e 39 64 300
e 39 225 192
e 40 143 192
e 40 196 195
e 40 242 198
e 40 278 203
e 40 282 197
e 40 297 200
e 41 59 310
e 41 68 296
e 41 95 193
e 41 96 204
e 41 117 201
e 41 165 207
