DIMACS2
34 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20
 21
 22
 23
 24
 25
 26
 27
 28
 29
 30 31
 32
 33
 34

p edge 320 640
e 1 14 300
e 1 15 304
e 1 26 301
e 1 47 209
e 1 83 201
e 1 90 201
e 1 117 200
e 1 219 200
e 1 240 201
e 1 279 209
e 2 32 297
e 2 56 199
e 2 100 198
e 2 204 198
e 2 228 199
e 2 278 197
e 2 281 197
e 2 314 196
e 3 34 293
e 3 48 199
e 3 119 191
e 3 139 202
e 3 148 194
e 3 184 205
e 3 216 203
e 4 225 199
e 4 265 197
e 5 150 199
e 6 172 203
e 7 10 295
e 7 59 205
e 7 292 197
e 8 178 206
e 8 194 198
e 8 202 206
e 8 209 190
e 9 31 306
e 9 59 203
e 9 100 198
e 9 191 203
e 9 225 196
e 9 295 205
e 10 13 289
e 10 84 205
e 10 89 197
e 10 168 208
e 10 199 204
e 10 221 204
e 10 304 190
e 10 313 192
e 11 103 202
e 11 117 196
e 11 149 198
e 11 217 195
e 11 262 195
e 12 34 297
e 12 35 201
e 12 91 197
e 12 266 202
e 13 29 296
e 13 161 208
e 14 37 197
e 14 42 202
e 14 65 207
e 14 209 198
e 14 311 204
e 15 141 197
e 15 170 201
e 15 238 199
e 15 277 193
e 15 278 197
e 15 292 206
e 15 311 199
e 16 67 201
e 17 32 306
e 17 203 198
e 17 209 199
e 17 224 204
e 17 279 203
e 17 289 199
e 17 294 200
e 18 121 202
e 18 166 204
e 18 178 203
e 18 198 188
e 18 298 202
e 19 155 200
e 19 208 201
e 19 240 198
e 19 280 201
e 19 311 193
e 20 152 191
e 20 178 205
e 20 215 201
e 20 228 207
e 20 283 199
e 21 69 192
e 21 97 203
e 21 176 206
e 21 181 206
e 21 269 199
e 22 151 197
e 22 159 195
e 22 184 201
e 22 212 205
e 22 297 193
e 23 24 294
e 23 91 194
e 24 44 200
e 24 77 200
e 24 122 196
e 24 156 205
e 24 179 191
e 24 298 201
e 25 129 197
e 25 238 201
e 26 82 193
e 26 160 193
e 26 258 201
e 27 86 205
e 27 220 200
e 28 143 203
e 29 115 202
e 30 54 201
e 30 249 198
e 31 109 205
e 31 134 207
e 31 238 199
e 31 283 200
e 32 132 202
e 32 149 201
e 32 169 199
e 32 259 197
e 33 145 195
e 33 305 202
e 34 194 205
e 34 233 204
e 34 313 200
e 35 36 97
e 35 102 103
e 35 125 102
e 35 250 98
e 36 80 93
e 36 154 92
e 36 214 95
e 37 47 95
e 37 177 91
e 37 265 105
e 38 58 97
e 38 77 102
e 38 106 96
e 38 162 97
e 38 245 99
e 38 258 95
e 39 62 96
e 39 181 101
e 40 190 103
e 40 277 101
e 41 217 93
e 41 226 104
e 41 275 99
e 42 152 97
e 42 189 103
e 42 198 105
e 42 240 91
e 42 298 97
e 43 129 96
e 43 153 97
e 43 175 95
e 43 187 106
e 43 253 95
e 43 292 104
e 44 82 92
e 44 113 105
e 44 174 98
e 45 57 102
e 45 169 108
e 45 207 95
e 45 231 104
e 46 73 107
e 46 118 92
e 46 245 100
e 47 318 93
e 48 279 98
e 49 95 86
e 49 267 105
e 49 302 95
e 50 142 100
e 50 152 101
e 50 155 104
e 50 183 94
e 51 56 115
e 51 73 113
e 51 209 107
e 52 74 98
e 52 135 98
e 52 151 101
e 52 154 101
e 52 253 99
e 53 124 107
e 53 202 100
e 53 248 104
e 53 299 99
e 54 64 101
e 54 74 106
e 54 115 101
e 54 193 109
e 54 243 104
e 54 248 105
e 54 299 97
e 54 307 96
e 54 320 106
e 55 258 104
e 55 265 101
e 56 111 101
e 56 113 106
e 56 187 107
e 56 230 96
e 56 264 105
e 58 90 99
e 58 217 93
e 58 256 101
e 58 282 95
e 58 287 103
e 59 117 99
e 59 170 95
e 59 222 105
e 59 287 97
e 59 298 97
e 60 211 109
e 60 282 101
e 61 186 88
e 61 239 98
e 61 316 103
e 62 153 102
e 62 167 103
e 62 247 103
e 63 91 103
e 63 246 105
e 63 271 102
e 64 234 92
e 65 194 93
e 65 200 99
e 65 243 110
e 65 289 108
e 66 130 97
e 66 187 97
e 66 194 95
e 66 204 99
e 66 301 100
e 67 94 108
e 67 105 97
e 67 204 106
e 67 258 99
e 68 110 102
e 68 127 95
e 68 140 100
e 70 86 101
e 70 92 97
e 70 242 97
e 70 314 97
e 71 77 108
e 71 152 102
e 71 158 98
e 71 232 101
e 71 266 101
e 71 272 101
e 72 210 107
e 73 147 96
e 73 210 93
e 73 250 94
e 73 264 97
e 73 291 104
e 74 80 94
e 75 107 103
e 75 147 103
e 75 264 103
e 75 276 96
e 75 297 106
e 76 159 99
e 77 278 107
e 77 291 92
e 78 145 93
e 78 163 106
e 78 194 95
e 78 225 106
e 79 80 110
e 79 161 97
e 79 220 97
e 79 221 94
e 79 225 95
e 79 269 95
e 79 279 99
e 80 144 96
e 80 183 91
e 81 253 96
e 81 259 94
e 82 141 105
e 82 207 108
e 82 247 97
e 82 317 95
e 83 131 93
e 83 148 101
e 83 170 100
e 83 206 97
e 83 250 102
e 83 263 102
e 83 278 99
e 84 87 108
e 84 131 103
e 85 237 106
e 85 252 98
e 85 269 102
e 87 89 91
e 87 117 93
e 87 158 95
e 87 286 103
e 87 320 98
e 88 173 98
e 88 209 94
e 88 263 98
e 88 266 97
e 89 107 102
e 89 116 99
e 89 189 99
e 89 251 110
e 89 280 96
e 89 287 102
e 90 152 110
e 90 166 104
e 90 193 98
e 91 210 97
e 92 139 99
e 92 282 104
e 92 319 89
e 93 216 103
e 94 169 99
e 95 107 93
e 95 156 102
e 96 97 104
e 96 172 103
e 96 273 101
e 97 221 93
e 98 199 104
e 98 246 95
e 98 268 96
e 99 179 103
e 99 196 105
e 99 312 95
e 100 125 95
e 100 135 97
e 100 238 106
e 100 256 97
e 100 313 97
e 101 209 100
e 101 270 103
e 102 144 95
e 102 150 106
e 102 196 106
e 102 267 94
e 103 180 98
e 103 287 105
e 104 152 99
e 104 183 103
e 104 306 93
e 105 209 101
e 105 273 95
e 106 139 100
e 106 241 93
e 106 264 103
e 106 315 94
e 107 148 100
e 107 186 104
e 107 194 103
e 108 182 106
e 108 184 98
e 110 286 102
e 111 138 93
e 111 182 105
e 111 227 105
e 111 251 99
e 112 188 109
e 112 244 99
e 112 279 102
e 112 288 103
e 112 294 97
e 113 139 106
e 114 293 100
e 115 136 101
e 115 183 103
e 115 240 100
e 115 298 100
e 116 283 97
e 116 319 100
e 117 148 106
e 117 194 105
e 117 223 102
e 117 283 98
e 117 305 100
e 117 318 91
e 118 187 102
e 118 316 97
e 119 145 101
e 119 169 98
e 119 247 97
e 119 271 106
e 119 313 106
e 120 303 106
e 121 175 90
e 122 128 106
e 122 150 99
e 123 159 98
e 123 180 101
e 124 154 100
e 125 187 104
e 125 241 98
e 126 147 101
e 126 221 105
e 127 133 95
e 127 167 99
e 127 197 106
e 127 265 95
e 128 131 93
e 128 247 100
e 129 223 91
e 130 150 97
e 131 135 102
e 131 155 100
e 131 178 99
e 131 230 90
e 132 175 104
e 132 211 91
e 133 137 104
e 133 184 105
e 133 252 109
e 133 257 97
e 133 280 102
e 134 135 100
e 134 234 100
e 134 248 103
e 135 169 101
e 135 292 97
e 135 295 97
e 136 140 92
e 136 190 99
e 136 213 100
e 136 301 97
e 137 157 90
e 137 228 100
e 137 280 95
e 138 225 103
e 139 175 100
e 139 316 93
e 140 153 105
