DIMACS2
17 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17

p edge 320 1845
e 1 24 196
e 1 66 196
e 1 109 201
e 1 117 209
e 1 164 197
e 1 188 197
e 1 219 192
e 1 257 193
e 1 284 186
e 1 294 193
e 1 312 201
e 2 42 197
e 2 61 202
e 2 93 192
e 2 106 186
e 2 124 199
e 2 167 199
e 2 189 202
e 2 194 206
e 2 257 195
e 2 302 197
e 2 305 207
e 2 307 191
e 3 22 196
e 3 40 206
e 3 46 202
e 3 84 200
e 3 90 200
e 3 91 194
e 3 95 196
e 3 108 198
e 3 115 200
e 3 160 206
e 3 230 200
e 3 262 200
e 3 278 200
e 4 18 207
e 4 35 196
e 4 113 207
e 4 178 206
e 4 199 196
e 4 218 198
e 4 238 196
e 4 271 198
e 5 7 300
e 5 15 302
e 5 17 296
e 5 31 196
e 5 42 198
e 5 160 196
e 5 232 197
e 5 238 204
e 5 248 196
e 5 253 194
e 5 307 204
e 5 311 189
e 6 17 302
e 6 38 202
e 6 67 197
e 6 95 195
e 6 118 196
e 6 140 196
e 6 148 198
e 6 171 206
e 6 187 197
e 6 190 209
e 6 210 197
e 6 216 197
e 6 225 191
e 6 234 196
e 6 236 202
e 6 254 195
e 6 288 203
e 7 27 206
e 7 57 211
e 7 65 191
e 7 96 204
e 7 134 203
e 7 183 197
e 7 199 206
e 7 212 204
e 7 294 204
e 7 308 202
e 8 17 294
e 8 63 207
e 8 68 197
e 8 77 194
e 8 102 201
e 8 153 206
e 8 154 198
e 8 219 195
e 8 306 198
e 8 317 200
e 9 16 302
e 9 27 194
e 9 28 206
e 9 104 197
e 9 109 199
e 9 124 204
e 9 132 208
e 9 135 202
e 9 148 204
e 9 174 196
e 9 179 208
e 9 180 199
e 9 182 200
e 9 207 198
e 9 239 207
e 9 245 200
e 9 295 205
e 9 303 200
e 9 311 200
e 10 17 293
e 10 39 199
e 10 81 202
e 10 92 200
e 10 118 200
e 10 125 195
e 10 152 201
e 10 197 204
e 10 223 194
e 10 244 200
e 10 257 203
e 11 22 201
e 11 33 203
e 11 76 203
e 11 102 203
e 11 120 204
e 11 194 206
e 11 206 189
e 11 211 204
e 11 217 194
e 11 218 198
e 11 227 204
e 11 238 194
e 11 240 208
e 11 258 195
e 11 259 193
e 11 263 196
e 11 292 204
e 11 296 212
