DIMACS2
34 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20
 21
 22
 23
 24
 25
 26
 27
 28
 29
 30 31
 32
 33
 34

p edge 320 480
e 1 29 304
e 1 39 192
e 1 103 202
e 1 123 196
e 1 131 202
e 1 165 202
e 1 287 201
e 1 295 202
e 2 80 189
e 2 211 199
e 2 296 194
e 3 26 301
e 4 308 206
e 5 42 199
e 5 224 204
e 6 111 202
e 6 203 205
e 6 245 191
e 7 33 293
e 7 162 196
e 7 220 200
e 8 148 202
e 8 273 201
e 9 271 201
e 10 14 305
e 10 100 206
e 10 188 193
e 11 141 202
e 11 177 202
e 11 202 198
e 12 238 199
e 13 34 296
e 13 309 207
e 14 32 301
e 14 37 201
e 14 94 202
e 14 118 199
e 14 162 196
e 14 269 206
e 14 272 195
e 15 59 208
e 15 103 190
e 15 268 189
e 16 67 204
e 16 89 191
e 17 30 308
e 17 228 208
e 18 42 204
e 18 210 197
e 19 110 201
e 19 150 201
e 20 159 204
e 21 27 297
e 21 107 200
e 21 246 206
e 22 232 198
e 23 47 197
e 24 207 199
e 25 26 295
e 25 92 199
e 26 27 294
e 26 184 207
e 26 205 207
e 26 225 211
e 27 112 210
e 28 103 204
e 28 136 200
e 29 31 300
e 29 59 199
e 29 60 197
e 29 61 196
e 29 198 204
e 29 235 198
e 29 269 200
e 30 99 202
e 30 124 196
e 30 159 197
e 30 177 202
e 30 250 201
e 30 264 205
e 30 295 204
e 31 135 207
e 31 282 207
e 31 296 208
e 32 66 206
e 32 74 193
e 32 154 211
e 33 144 194
e 33 226 202
e 33 253 207
e 33 274 200
e 33 317 188
e 34 92 196
e 34 247 193
e 35 36 95
e 35 69 95
e 35 78 101
e 35 238 107
e 35 310 101
e 36 128 108
e 36 168 93
e 36 286 99
e 36 307 90
e 37 151 98
e 37 198 105
e 37 210 100
e 38 171 104
e 38 181 99
e 38 299 106
e 39 64 93
e 39 96 101
e 39 111 99
e 39 128 97
e 39 199 99
e 39 259 92
e 39 278 93
e 40 290 104
e 41 263 96
e 42 44 101
e 42 172 109
e 42 232 102
e 43 64 102
e 43 172 101
e 43 237 100
e 44 58 97
e 44 77 99
e 45 311 92
e 46 124 108
e 46 224 99
e 46 294 102
e 47 78 95
e 47 104 101
e 47 222 101
e 47 270 102
e 47 288 104
e 48 136 93
e 48 306 102
e 49 98 108
e 50 140 98
e 50 266 95
e 51 128 103
e 52 264 100
e 52 269 102
e 53 173 95
e 53 219 95
e 54 134 99
e 54 183 93
e 54 207 95
e 54 259 92
e 55 240 98
e 56 64 99
e 56 97 107
e 56 213 94
e 56 258 103
e 57 76 96
e 57 236 93
e 59 95 102
e 59 97 100
e 59 161 98
e 59 163 103
e 59 208 99
e 59 227 105
e 59 287 91
e 59 305 102
e 60 133 103
e 60 200 98
e 60 215 103
e 61 170 102
e 61 214 92
e 61 216 95
e 61 265 102
e 61 279 97
e 62 97 95
e 62 130 98
e 62 145 96
e 63 204 92
e 63 252 110
e 64 178 102
e 64 264 92
e 65 118 112
e 65 119 103
e 65 172 96
e 66 83 98
e 66 305 105
e 67 176 101
e 67 279 102
e 67 306 100
e 68 100 104
e 68 288 107
e 69 178 114
e 69 222 102
e 70 216 95
e 70 249 87
e 71 148 99
e 72 194 98
e 73 198 91
e 73 212 104
e 75 224 100
e 75 276 101
e 76 169 103
e 76 187 95
e 78 169 102
e 78 256 101
e 79 95 97
e 79 168 105
e 79 174 103
e 81 248 102
e 82 243 93
e 82 296 106
e 83 116 102
e 83 155 103
e 83 277 101
e 83 315 101
e 84 126 97
e 84 174 106
e 85 127 101
e 85 135 93
e 85 315 104
e 86 171 102
e 86 217 111
e 87 89 96
e 87 167 90
e 87 200 97
e 87 245 103
e 88 146 104
e 88 197 105
e 88 313 101
e 89 174 89
e 89 234 93
e 90 135 98
e 90 315 97
e 91 117 101
e 92 140 94
e 92 200 101
e 92 221 100
e 93 117 100
e 93 155 104
e 93 162 104
e 94 244 93
e 95 213 85
e 95 315 96
e 97 116 97
e 97 187 102
e 97 286 100
e 98 260 95
e 98 317 107
e 101 239 95
e 101 247 101
e 101 261 97
e 102 128 100
e 102 305 108
e 103 114 104
e 103 183 96
e 103 225 104
e 103 258 99
e 103 265 96
e 103 297 95
e 103 319 98
e 105 272 98
e 105 311 102
e 106 107 95
e 106 266 103
e 106 282 95
e 107 175 96
e 108 165 105
e 108 183 92
e 108 226 101
e 108 230 102
e 108 262 97
e 108 320 93
e 109 214 102
e 110 304 90
e 112 268 93
e 113 139 109
e 114 167 102
e 114 243 94
e 115 141 111
e 115 148 98
e 115 172 94
e 115 286 95
e 116 195 102
e 117 296 104
e 117 307 103
e 118 176 99
e 118 270 100
e 118 318 103
e 119 175 98
e 120 203 97
e 120 265 103
e 121 123 110
e 121 180 100
e 122 235 98
e 124 162 100
e 125 223 104
e 126 151 96
e 126 171 103
e 126 190 102
e 127 178 109
e 127 222 100
e 129 156 99
e 129 247 94
e 130 154 96
e 130 209 100
e 131 189 95
e 131 194 105
e 131 205 107
e 132 144 99
e 132 220 100
e 133 244 94
e 135 151 104
e 136 150 101
e 136 268 100
e 136 311 107
e 137 213 103
e 137 264 104
e 138 191 96
e 138 200 103
e 139 156 109
e 140 220 106
e 141 293 97
e 142 212 96
e 142 251 90
e 142 279 102
e 143 159 98
e 144 153 101
e 144 265 107
e 144 267 99
e 145 235 101
e 145 240 98
e 145 253 105
e 146 175 97
e 146 219 100
e 146 234 99
e 146 252 98
e 146 302 104
e 147 286 96
e 148 163 86
e 149 303 109
e 150 227 100
e 150 318 100
e 151 240 98
e 152 271 105
e 152 308 95
e 152 313 100
e 154 205 100
e 154 301 92
e 155 222 98
e 155 241 90
e 155 248 100
e 156 292 99
e 157 262 89
e 158 230 103
e 158 252 90
e 158 310 103
e 159 261 103
e 160 171 94
e 160 209 101
e 162 256 97
e 162 301 103
e 163 164 103
e 164 167 93
e 165 184 98
e 165 238 100
e 165 302 90
e 166 170 101
e 166 196 100
e 168 240 91
e 169 173 99
e 169 233 100
e 169 236 100
e 170 197 96
e 170 273 106
e 171 247 96
e 172 247 99
e 173 198 87
e 174 218 95
e 175 188 102
e 175 201 101
e 175 264 109
e 177 220 94
e 177 260 97
e 177 269 99
e 177 280 107
e 179 293 94
e 180 201 97
e 180 315 97
e 181 275 107
e 182 207 95
e 182 224 99
e 183 300 94
e 184 193 101
e 184 279 105
e 185 270 99
e 185 297 99
e 185 298 98
e 186 258 104
e 189 293 104
e 189 299 95
e 192 214 107
e 192 289 108
e 193 201 101
e 194 196 87
e 194 261 93
e 195 245 100
e 197 290 97
e 198 206 106
e 198 257 105
e 198 280 102
e 198 283 109
e 198 308 101
e 200 314 104
e 201 254 102
e 203 242 102
e 204 225 90
e 204 226 106
e 210 281 101
e 211 216 101
e 211 223 96
e 212 229 100
e 212 285 103
e 214 272 109
e 215 239 109
e 215 286 101
e 215 293 102
e 219 267 105
e 220 241 103
e 220 319 105
e 222 229 103
e 222 230 100
e 222 304 104
e 223 292 101
e 225 244 97
e 226 240 101
e 227 278 99
e 228 241 110
e 228 275 103
e 229 284 98
e 230 238 106
e 230 252 101
e 230 284 92
e 231 268 108
e 231 317 110
e 232 251 99
e 232 305 96
e 234 239 96
e 235 296 97
e 239 291 91
e 240 266 97
e 240 277 94
e 240 289 103
e 242 295 106
e 244 256 106
e 246 302 105
e 247 269 92
e 247 282 100
e 248 268 105
e 249 304 102
e 250 266 104
e 251 317 95
e 254 301 98
e 255 320 96
e 256 263 96
e 256 290 100
e 257 271 99
e 259 265 94
e 259 272 99
e 265 303 105
e 267 270 101
e 270 297 96
e 271 311 100
e 275 310 98
e 281 312 96
e 283 287 105
e 290 292 91
e 290 293 95
e 295 299 103
e 297 311 92
e 300 318 98
e 302 316 98
e 303 307 99
