DIMACS2
34 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20
 21
 22
 23
 24
 25
 26
 27
 28
 29
 30 31
 32
 33
 34

p edge 320 1845
e 1 5 306
e 1 7 298
e 1 32 295
e 1 58 202
e 1 60 198
e 1 66 193
e 1 115 198
e 1 136 206
e 1 176 195
e 1 241 196
e 1 248 209
e 1 254 203
e 1 256 200
e 1 262 204
e 1 268 198
e 2 13 304
e 2 49 202
e 2 112 192
e 2 150 201
e 2 189 208
e 2 203 196
e 2 241 205
e 3 87 206
e 3 103 197
e 3 140 203
e 3 158 200
e 3 264 196
e 3 265 198
e 4 22 297
e 4 64 190
e 4 86 206
e 4 94 200
e 4 183 203
e 4 243 201
e 4 244 201
e 4 282 206
e 4 298 192
e 5 127 201
e 5 204 207
e 5 224 199
e 5 235 193
e 5 251 200
e 5 272 191
e 5 277 197
e 5 287 202
e 5 290 199
e 5 318 204
e 6 11 294
e 6 72 196
e 6 110 195
e 6 113 206
e 6 120 198
e 6 132 205
e 6 157 199
e 6 167 195
e 6 170 212
e 6 196 203
e 6 254 207
e 6 303 203
e 6 306 202
e 7 80 200
e 7 82 193
e 7 90 203
e 7 105 193
e 7 109 197
e 7 121 204
e 7 142 200
e 7 154 195
e 7 178 190
e 7 179 196
e 7 180 197
e 7 182 207
e 7 186 202
e 7 203 194
e 7 216 196
e 7 232 201
e 7 261 200
e 7 267 196
e 7 305 204
e 7 308 207
e 8 104 194
e 8 107 193
e 8 145 193
e 8 202 190
e 8 285 202
e 8 289 190
e 9 45 202
e 9 61 196
e 9 104 206
e 9 130 200
e 9 246 193
e 9 252 195
e 9 256 199
e 9 261 203
e 9 268 203
e 9 280 196
e 9 281 187
e 9 301 199
e 9 303 213
e 9 309 206
e 10 26 306
e 10 30 296
e 10 37 207
e 10 59 206
e 10 91 196
e 10 112 189
e 10 131 198
e 10 132 197
e 10 150 198
e 10 183 196
e 10 224 201
e 10 242 197
e 11 24 300
e 11 100 197
e 11 102 205
e 11 124 194
e 11 133 195
e 11 136 196
e 11 195 203
e 11 225 200
e 11 262 195
e 11 288 200
e 11 308 193
e 12 13 301
e 12 35 196
e 12 77 199
e 12 107 198
e 12 171 199
e 12 203 203
e 12 212 198
e 12 215 199
e 12 295 208
e 13 58 205
e 13 93 195
e 13 144 207
e 13 192 197
e 13 244 208
e 13 302 203
e 14 39 204
e 14 68 192
e 14 101 204
e 14 159 204
e 14 186 196
e 14 212 197
e 14 272 186
e 14 293 193
e 14 303 194
e 15 109 204
e 15 166 200
e 15 209 196
e 15 232 209
e 15 244 204
e 15 273 199
e 15 300 207
e 16 39 209
e 16 43 202
e 16 104 196
e 16 109 203
e 16 121 198
e 16 129 203
e 16 154 197
e 16 199 191
e 16 237 193
e 16 267 200
e 16 299 201
e 17 29 307
e 17 55 201
e 17 80 201
e 17 145 204
e 17 175 201
e 17 177 198
e 17 210 199
e 17 256 203
e 17 264 203
e 17 271 196
e 17 278 199
e 17 285 200
e 18 43 190
e 18 49 198
e 18 53 195
e 18 55 191
e 18 104 202
e 18 109 184
e 18 129 193
e 18 172 194
e 18 190 192
e 18 222 196
e 18 269 195
e 18 273 208
e 18 279 204
e 18 290 199
e 19 57 201
e 19 116 198
e 19 198 195
e 19 261 208
e 19 270 196
e 20 46 199
e 20 53 201
e 20 62 200
e 20 80 198
e 20 110 196
e 20 137 196
e 20 186 202
e 20 205 206
e 20 243 203
e 20 250 206
e 20 270 193
e 20 283 185
e 20 316 198
e 20 319 193
e 21 29 298
e 21 35 208
e 21 64 196
e 21 81 200
e 21 96 205
e 21 101 200
e 21 128 196
e 21 268 198
e 21 304 206
e 21 311 203
e 22 67 194
e 22 80 196
e 22 116 204
e 22 124 203
e 22 141 208
e 22 172 202
e 22 204 200
e 22 213 207
e 22 219 200
e 22 250 203
e 22 267 196
e 22 273 197
e 22 274 198
e 22 306 187
e 23 25 295
e 23 34 291
e 23 52 202
e 23 53 198
e 23 168 203
e 23 195 188
e 23 258 190
e 23 273 202
e 23 281 195
e 23 282 185
e 23 290 201
e 23 308 206
e 24 47 202
e 24 109 199
e 24 129 209
e 24 151 201
e 24 165 197
e 24 289 194
e 25 133 200
e 25 144 199
e 25 214 201
e 25 287 204
e 26 65 200
e 26 99 193
e 26 150 207
e 26 193 194
e 26 218 199
e 26 250 196
e 26 274 211
e 27 39 206
e 27 47 197
e 27 79 207
e 27 89 198
e 27 110 190
e 27 112 197
e 27 126 198
e 27 157 208
e 27 181 199
e 27 232 201
e 27 234 201
e 27 243 192
e 27 280 198
e 27 288 195
e 28 105 200
e 28 117 205
e 28 125 187
e 28 126 193
e 28 197 195
e 28 284 204
e 28 285 203
e 28 289 192
e 28 296 197
e 29 48 205
e 29 50 199
e 29 51 197
e 29 121 189
e 29 143 200
e 29 148 199
e 29 178 206
e 29 187 196
e 29 320 201
e 30 120 205
e 30 131 190
e 30 159 210
e 30 186 205
e 30 212 197
e 30 230 198
e 30 231 201
e 30 235 193
e 30 241 200
e 30 247 201
e 30 267 208
e 30 279 200
e 30 296 184
e 31 41 203
e 31 99 195
e 31 131 198
e 31 153 205
e 31 179 198
e 31 203 189
e 31 235 199
e 32 83 198
e 32 90 203
e 32 124 197
e 32 145 205
e 32 156 200
e 32 251 204
e 32 312 212
e 32 313 195
e 33 58 200
e 33 73 202
e 33 74 200
e 33 127 198
e 33 199 196
e 33 244 195
e 33 250 199
e 33 256 206
e 33 259 199
e 33 296 196
e 34 41 203
e 34 46 205
e 34 148 205
e 34 182 206
e 34 203 204
e 34 212 201
e 34 271 208
e 35 37 88
e 35 99 95
e 35 104 94
e 35 124 99
e 35 134 99
e 35 147 101
e 35 164 104
e 35 187 101
e 35 217 103
e 35 220 100
e 35 234 100
e 35 267 97
e 35 281 101
e 35 316 100
e 35 320 102
e 36 40 98
e 36 41 104
e 36 68 103
e 36 121 108
e 36 142 94
e 36 151 111
e 36 174 109
e 36 224 90
e 36 318 104
e 37 42 98
e 37 99 99
e 37 122 105
e 37 144 103
e 37 152 91
