DIMACS2
17 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17

p edge 320 640
e 1 10 301
e 1 14 294
e 1 38 194
e 1 124 202
e 1 133 194
e 1 136 206
e 1 185 199
e 1 189 204
e 1 193 189
e 1 285 203
e 2 312 201
e 3 49 201
e 3 198 202
e 3 257 207
e 4 14 299
e 4 36 206
e 4 89 198
e 4 143 194
e 4 268 209
e 4 301 196
e 5 14 295
e 5 28 196
e 5 32 209
e 5 42 202
e 5 63 198
e 5 104 202
e 5 299 193
e 6 75 196
e 6 166 205
e 6 188 203
e 7 10 299
e 7 98 200
e 7 107 208
e 7 212 201
e 7 235 197
e 7 261 195
e 8 54 198
e 8 73 189
e 8 154 202
e 8 201 201
e 8 221 197
e 8 299 199
e 9 34 199
e 9 45 200
e 9 297 203
e 10 180 197
e 10 207 196
e 10 223 198
e 11 61 202
e 11 78 199
e 11 320 198
e 12 17 299
e 12 77 201
e 12 103 189
e 12 133 206
e 12 146 200
e 12 190 193
e 12 226 194
e 13 134 196
e 13 154 195
e 13 185 205
e 13 270 204
e 14 152 203
e 14 288 195
e 15 18 191
e 15 113 199
e 15 126 191
e 15 143 190
e 15 316 204
e 16 198 196
e 16 280 190
e 16 283 191
e 16 286 202
e 16 291 195
e 18 84 95
e 18 133 101
e 18 200 97
e 18 230 103
e 19 50 98
e 19 79 94
e 19 99 102
e 19 163 98
e 19 198 101
e 20 105 91
e 20 136 98
e 20 215 105
e 20 281 90
e 21 38 103
e 21 209 99
e 21 299 107
e 22 228 98
e 23 38 97
e 24 34 91
e 24 140 100
e 24 164 97
e 24 192 101
e 24 197 101
e 25 88 89
e 25 100 101
e 25 316 101
e 26 31 101
e 26 44 94
e 26 190 101
e 26 255 94
e 26 287 97
e 27 39 99
e 27 115 110
e 27 159 94
e 27 162 104
e 27 213 112
e 27 231 111
e 28 36 105
e 28 37 84
e 29 145 94
e 30 31 104
e 30 74 104
e 30 88 106
e 30 254 98
e 30 257 92
e 31 66 111
e 32 119 94
e 32 192 80
e 32 320 102
e 33 35 94
e 33 48 97
e 34 225 98
e 35 138 94
e 35 179 108
e 35 205 98
e 35 235 97
e 37 63 99
e 37 84 97
e 37 183 103
e 37 289 94
e 38 48 96
e 38 53 98
e 38 68 105
e 38 95 96
e 38 123 99
e 38 130 101
e 38 147 98
e 38 194 93
e 38 237 99
e 39 229 106
e 39 241 93
e 39 244 102
e 40 83 108
e 41 91 97
e 41 102 95
e 41 138 97
e 41 210 99
e 41 293 97
e 42 196 97
e 43 44 100
e 43 65 104
e 43 94 91
e 43 142 97
e 44 161 106
e 44 281 95
e 44 290 98
e 44 309 94
e 44 315 96
e 45 139 92
e 45 158 91
e 45 217 99
e 45 224 93
e 46 108 98
e 46 164 100
e 46 319 96
e 47 93 101
e 47 157 102
e 47 180 104
e 47 226 102
e 47 296 98
e 48 150 102
e 49 57 94
e 49 69 106
e 49 74 99
e 49 229 104
e 49 232 103
e 50 71 94
e 50 248 101
e 51 103 96
e 51 110 97
e 52 53 101
e 52 279 92
e 52 285 107
e 52 308 100
e 53 99 105
e 53 143 103
e 53 212 103
e 53 213 109
e 53 234 112
e 53 270 98
e 54 179 92
e 54 252 96
e 54 293 98
e 55 109 86
e 55 184 99
e 55 196 99
e 56 71 100
e 56 93 110
e 56 234 103
e 57 110 104
e 57 231 101
e 58 83 106
e 59 178 96
e 60 87 96
e 60 126 100
e 60 142 93
e 61 188 101
e 61 287 97
e 61 314 95
e 62 95 96
e 62 106 99
e 62 150 101
e 62 161 92
e 62 192 104
e 64 121 95
e 64 132 97
e 64 155 100
e 64 219 97
e 65 68 96
e 65 91 105
e 65 92 103
e 65 115 97
e 65 123 106
e 65 258 105
e 65 307 101
e 66 74 96
e 66 263 95
e 66 265 87
e 66 320 99
e 67 76 99
e 67 109 102
e 67 272 96
e 68 211 99
e 68 245 105
e 69 163 106
e 69 216 104
e 70 151 103
e 70 196 101
e 70 205 101
e 70 295 97
e 71 174 95
e 71 245 109
e 72 236 97
e 72 282 101
e 72 289 94
e 73 210 105
e 73 285 95
e 74 158 93
e 74 215 103
e 75 112 95
e 75 119 98
e 76 182 99
e 77 124 104
e 77 256 97
e 78 154 99
e 78 193 106
e 78 240 108
e 79 83 98
e 79 219 103
e 79 306 99
e 80 95 102
e 80 110 99
e 80 284 103
e 81 233 90
e 81 289 94
e 82 153 103
e 82 178 103
e 83 84 104
e 83 113 104
e 83 183 98
e 83 252 94
e 83 278 93
e 83 313 96
e 85 204 106
e 86 102 98
e 86 233 102
e 87 90 93
e 87 150 95
e 87 159 100
e 87 181 100
e 87 188 99
e 87 201 95
e 87 263 106
e 88 122 99
e 88 170 100
e 89 285 96
e 89 288 100
e 90 158 106
e 90 178 98
e 90 207 86
e 91 242 100
e 92 294 107
e 93 166 100
e 93 221 102
e 93 292 101
e 94 99 104
e 94 101 101
e 95 169 109
e 95 182 101
e 95 185 103
e 96 97 99
e 96 170 109
e 96 313 96
e 97 107 99
e 97 144 101
e 97 184 108
e 97 201 98
e 97 226 101
e 97 270 104
e 97 318 103
e 98 216 98
e 98 236 99
e 99 122 102
e 99 190 87
e 99 255 106
e 99 283 102
e 99 302 89
e 100 185 96
e 100 227 93
e 101 123 105
e 101 158 103
e 101 193 97
e 101 254 104
e 101 258 107
e 101 265 98
e 103 198 97
e 103 206 102
e 103 233 97
e 103 279 91
e 103 287 101
e 104 198 94
e 104 237 99
e 104 265 103
e 104 276 102
e 104 309 104
e 105 171 96
e 105 231 105
e 105 251 102
e 105 261 102
e 106 137 107
e 106 183 107
e 106 202 97
e 107 123 95
e 107 187 98
e 107 208 96
e 107 243 98
e 107 257 99
e 107 287 104
e 109 143 112
e 109 182 97
e 109 263 93
e 109 277 96
e 110 168 95
e 110 259 103
e 110 268 101
e 110 310 101
e 111 152 101
e 111 180 92
e 111 191 104
e 111 316 91
e 112 137 99
e 112 194 103
e 112 275 105
e 112 316 96
e 113 137 101
e 113 145 87
e 113 148 99
e 113 229 94
e 113 298 97
e 114 121 99
e 114 126 99
e 115 183 106
e 115 201 106
e 115 279 95
e 116 196 102
e 116 254 103
e 117 118 100
e 117 250 100
e 118 119 98
e 118 154 102
e 118 199 90
e 118 300 104
e 118 319 91
e 119 147 101
e 119 158 97
e 119 193 99
e 120 220 99
e 120 230 97
e 120 235 94
e 121 224 100
e 121 266 99
e 122 210 105
e 122 231 99
e 122 313 101
e 123 129 91
e 123 148 97
e 123 174 105
e 123 232 91
e 123 251 105
e 123 282 103
e 124 227 103
e 125 282 103
e 126 133 99
e 126 289 95
e 127 206 104
e 127 213 100
e 127 259 98
e 127 275 89
e 128 242 104
e 129 200 100
e 130 149 101
e 130 242 104
e 131 175 99
e 131 195 98
e 132 277 97
e 133 161 104
e 133 214 99
e 134 141 107
e 134 170 92
e 134 243 96
e 135 157 99
e 135 165 94
e 135 306 92
e 136 222 99
e 136 238 99
e 136 303 98
e 138 229 104
e 138 260 90
e 138 287 98
e 140 142 99
e 140 169 105
e 140 185 100
e 140 251 104
e 141 143 101
e 141 245 88
e 143 149 92
e 144 274 96
e 145 307 95
e 145 317 99
e 146 150 96
e 147 191 98
e 147 210 94
e 147 295 107
e 148 165 92
e 148 194 99
e 148 268 103
e 149 267 96
e 149 298 97
e 150 246 95
e 150 318 102
e 151 185 103
e 151 290 92
e 151 316 99
e 153 253 91
e 154 233 106
e 154 302 100
e 155 284 102
e 155 303 100
e 156 262 103
e 156 311 103
e 157 178 101
e 157 265 98
e 157 296 105
e 158 173 105
e 158 175 99
e 158 185 101
e 158 196 109
e 158 201 107
e 158 205 106
e 160 164 98
e 160 165 104
e 160 206 93
e 161 241 99
e 162 164 102
e 163 166 104
e 163 269 101
e 164 180 114
e 164 225 104
e 164 266 105
e 164 312 109
e 165 224 96
e 165 229 102
e 166 185 100
e 166 225 103
e 167 176 94
e 167 207 95
e 169 247 102
e 169 250 102
e 170 291 96
e 170 304 99
e 170 312 99
e 171 174 95
e 171 313 100
e 172 293 90
e 172 298 92
e 172 301 93
e 173 255 103
e 173 294 100
e 174 183 106
e 176 265 104
e 177 185 96
e 177 299 101
e 178 185 99
e 178 249 96
e 178 307 105
e 179 193 113
e 179 272 91
e 179 275 111
e 180 308 109
e 181 201 102
e 181 299 100
e 182 192 100
e 183 232 96
e 183 254 114
e 183 273 104
e 183 284 104
e 183 304 100
e 184 185 104
e 184 247 95
e 185 252 92
e 185 272 98
e 185 305 100
e 186 232 98
e 186 251 107
e 186 265 107
e 186 270 106
e 187 195 93
e 187 206 93
e 187 218 100
e 187 294 97
e 187 300 104
e 188 225 101
e 189 196 95
e 189 203 100
e 191 229 97
e 192 208 104
e 193 307 91
e 193 312 105
e 194 227 95
e 194 229 104
e 194 268 103
e 195 276 104
e 195 295 102
e 197 249 95
e 197 313 98
e 198 228 101
e 198 252 102
e 199 211 95
e 199 228 102
e 199 308 98
e 202 272 96
e 203 222 88
e 204 221 99
e 205 216 98
e 205 225 102
e 208 211 106
e 208 231 106
e 209 229 94
e 209 302 102
e 210 216 105
e 211 302 105
e 212 226 104
e 214 223 94
e 214 242 101
e 215 241 90
e 215 273 101
e 217 260 92
e 217 272 100
e 218 265 95
e 219 248 103
e 220 274 99
e 221 249 99
e 221 272 100
e 221 295 96
e 221 313 87
e 222 271 101
e 222 320 96
e 223 271 102
e 223 272 92
e 224 245 92
e 224 301 106
e 225 262 103
e 225 279 104
e 226 243 99
e 226 263 103
e 226 285 101
e 226 292 103
e 227 275 99
e 229 239 101
e 233 261 96
e 233 265 97
e 233 272 98
e 235 313 103
e 236 271 103
e 238 264 99
e 239 316 104
e 240 254 105
e 240 289 109
e 241 266 104
e 242 252 102
e 242 255 105
e 244 314 99
e 245 251 96
