DIMACS2
34 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20
 21
 22
 23
 24
 25
 26
 27
 28
 29
 30 31
 32
 33
 34

p edge 320 640
e 1 81 195
e 1 143 195
e 1 163 201
e 1 178 198
e 1 262 199
e 1 280 205
e 1 282 199
e 2 26 302
e 2 281 196
e 2 307 205
e 3 228 190
e 3 244 197
e 3 257 200
e 3 287 198
e 3 319 200
e 4 37 195
e 4 283 206
e 5 78 197
e 5 93 201
e 6 98 199
e 6 286 195
e 7 87 203
e 7 123 199
e 7 308 198
e 8 124 201
e 8 170 207
e 8 199 193
e 8 256 201
e 9 312 199
e 10 26 299
e 10 153 194
e 11 35 203
e 11 53 194
e 11 102 185
e 11 148 198
e 11 201 199
e 11 236 212
e 11 280 200
e 11 298 198
e 11 317 197
e 12 137 201
e 12 159 206
e 13 100 188
e 13 184 204
e 13 213 203
e 14 57 204
e 14 60 203
e 15 35 209
e 15 45 192
e 15 133 191
e 15 216 199
e 15 274 198
e 16 27 296
e 16 109 194
e 17 70 194
e 17 73 203
e 17 228 200
e 17 258 192
e 17 283 191
e 18 46 206
e 18 159 200
e 18 233 205
e 18 248 205
e 18 286 196
e 19 38 194
e 19 79 208
e 19 179 202
e 19 220 205
e 20 49 196
e 20 253 198
e 20 275 197
e 21 32 308
e 21 64 200
e 21 74 201
e 21 159 195
e 22 42 194
e 22 57 191
e 22 175 194
e 22 191 200
e 22 234 210
e 22 267 203
e 23 72 199
e 23 96 205
e 23 130 193
e 23 205 202
e 23 243 207
e 23 293 202
e 24 318 198
e 24 320 199
e 25 60 198
e 25 144 188
e 25 196 198
e 26 81 198
e 27 49 204
e 27 151 199
e 27 172 201
e 28 181 201
e 28 237 196
e 29 35 197
e 29 143 202
e 29 227 203
e 30 34 306
e 30 96 205
e 30 155 200
e 30 201 208
e 31 71 204
e 31 223 201
e 31 253 195
e 32 57 200
e 32 114 203
e 32 123 199
e 32 180 205
e 32 233 196
e 32 250 203
e 32 255 199
e 33 75 202
e 33 248 195
e 34 229 205
e 34 303 197
e 35 70 94
e 35 186 97
e 35 232 95
e 35 317 97
e 36 103 91
e 36 120 101
e 36 142 104
e 36 253 100
e 36 298 99
e 37 150 96
e 37 254 96
e 39 123 100
e 39 140 100
e 40 145 99
e 40 262 113
e 41 42 99
e 42 121 101
e 42 129 100
e 42 251 96
e 42 266 97
e 43 207 93
e 43 303 95
e 44 117 103
e 44 122 98
e 45 123 106
e 45 292 97
e 45 296 100
e 45 302 90
e 46 65 101
e 46 76 104
e 46 106 101
e 46 114 98
e 47 69 108
e 47 80 102
e 47 198 96
e 48 146 107
e 48 222 100
e 49 88 89
e 49 185 102
e 50 89 92
e 50 122 102
e 51 101 100
e 51 128 105
e 51 173 93
e 52 140 105
e 52 195 102
e 52 203 101
e 53 83 93
e 53 159 105
e 53 162 99
e 53 167 100
e 53 223 92
e 54 56 92
e 54 106 99
e 54 162 107
e 54 298 95
e 55 83 97
e 56 138 106
e 56 165 102
e 56 250 106
e 56 270 107
e 57 163 107
e 57 189 103
e 57 223 97
e 58 98 97
e 58 150 98
e 58 178 103
e 58 179 98
e 58 199 99
e 58 200 105
e 58 205 99
e 58 241 101
e 59 110 104
e 59 127 104
e 59 144 107
e 59 148 98
e 59 206 101
e 60 61 104
e 60 123 100
e 60 131 104
e 60 178 104
e 60 184 98
e 60 237 100
e 60 302 99
e 60 316 106
e 61 66 105
e 61 122 104
e 61 208 99
e 61 227 100
e 62 169 97
e 62 232 94
e 62 237 102
e 62 280 91
e 62 282 102
e 63 142 99
e 63 154 100
e 63 200 105
e 63 208 99
e 64 151 111
e 64 170 97
e 64 198 104
e 64 209 102
e 64 268 98
e 66 87 91
e 66 205 92
e 67 190 93
e 67 200 100
e 67 264 98
e 68 111 100
e 68 146 99
e 68 187 89
e 69 131 102
e 69 260 86
e 69 296 102
e 70 218 106
e 70 219 97
e 71 106 93
e 71 229 99
e 71 315 101
e 72 119 103
e 72 288 107
e 73 103 104
e 73 108 104
e 73 112 95
e 73 215 101
e 74 123 107
e 74 161 100
e 74 172 101
e 74 217 101
e 75 78 99
e 75 104 99
e 75 116 108
e 75 180 102
e 76 171 104
e 76 199 106
e 76 227 107
e 77 169 103
e 77 319 93
e 79 103 96
e 79 114 100
e 79 177 110
e 79 178 94
e 79 202 105
e 79 217 95
e 79 244 103
e 79 293 101
e 79 300 91
e 80 95 98
e 80 163 110
e 80 295 100
e 81 221 100
e 82 187 100
e 82 281 100
e 82 317 102
e 83 91 96
e 83 106 103
e 83 243 99
e 84 130 98
e 84 310 94
e 85 221 99
e 85 230 95
e 85 272 106
e 85 280 100
e 85 281 101
e 86 160 99
e 86 170 102
e 87 201 99
e 87 229 104
e 87 320 98
e 88 115 98
e 88 291 104
e 89 127 104
e 89 216 101
e 89 277 93
e 89 282 93
e 89 290 100
e 90 112 99
e 90 120 101
e 90 163 97
e 90 187 98
e 90 195 99
e 90 224 96
e 90 241 99
e 90 278 87
e 91 100 101
e 91 104 104
e 91 118 96
e 91 178 88
e 91 215 106
e 91 282 105
e 91 301 95
e 92 142 93
e 92 148 103
e 93 142 105
e 93 255 102
e 94 217 99
e 94 314 108
e 96 147 104
e 96 157 102
e 96 179 103
e 96 193 104
e 96 199 83
e 97 205 101
e 97 254 110
e 99 136 98
e 99 254 97
e 100 142 97
e 100 229 104
e 101 129 94
e 101 156 100
e 101 163 100
e 101 237 96
e 101 307 93
e 102 149 99
e 102 237 99
e 103 143 90
e 103 266 91
e 103 281 95
e 103 294 97
e 104 205 91
e 104 279 104
e 105 196 103
e 105 234 95
e 105 300 94
e 106 245 100
e 106 275 106
e 107 162 106
e 107 185 111
e 108 204 104
e 108 257 100
e 109 274 106
e 110 179 97
e 110 185 94
e 110 262 94
e 110 288 97
e 110 307 92
e 110 310 95
e 111 127 101
e 112 226 101
e 112 268 98
e 112 275 97
e 113 134 101
e 113 170 99
e 113 280 102
e 114 154 107
e 114 288 88
e 115 307 96
e 116 146 110
e 117 260 101
e 117 291 102
e 117 314 97
e 118 205 95
e 119 317 89
e 120 261 100
e 121 238 96
e 121 280 101
e 123 138 101
e 123 256 104
e 123 265 99
e 124 239 106
e 124 309 94
e 125 170 104
e 125 315 93
e 126 226 115
e 126 234 96
e 127 138 98
e 127 146 97
e 127 201 94
e 127 246 95
e 127 319 93
e 128 160 96
e 128 235 100
e 128 272 107
e 128 306 98
e 129 241 108
e 129 262 100
e 130 133 96
e 131 222 100
e 132 305 105
e 133 243 91
e 133 269 90
e 134 188 101
e 135 237 109
e 135 262 100
e 136 147 102
e 136 148 106
e 136 197 106
e 136 256 100
e 138 254 93
e 138 287 101
e 139 155 101
e 139 220 94
e 140 222 100
e 140 227 101
e 140 238 103
e 140 310 105
e 141 177 95
e 141 200 115
e 141 320 101
e 142 177 104
e 142 237 94
e 143 271 102
e 143 292 94
e 144 161 96
e 144 239 98
e 145 150 98
e 145 169 99
e 145 193 89
e 146 246 97
e 147 205 93
e 147 210 107
e 149 153 95
e 149 186 104
e 149 266 98
e 151 184 100
e 151 198 97
e 151 277 94
e 152 289 93
e 153 160 106
e 153 219 87
e 153 228 94
e 154 309 91
e 155 225 108
e 155 231 99
e 155 267 94
e 156 171 92
e 156 203 102
e 156 272 105
e 156 308 98
e 157 205 95
e 157 253 98
e 158 163 103
e 158 195 106
e 158 209 94
e 158 270 93
e 160 204 94
e 160 207 106
e 160 300 100
e 161 245 105
e 161 266 108
e 161 295 103
e 162 174 102
e 162 269 101
e 162 280 104
e 163 176 107
e 163 276 98
e 163 277 100
e 164 178 93
e 164 189 93
e 164 193 101
e 166 174 93
e 167 188 99
e 167 249 94
e 168 191 100
e 169 186 109
e 169 277 93
e 170 251 98
e 171 207 101
e 172 206 97
e 172 253 98
e 172 280 93
e 173 235 92
e 173 256 100
e 173 262 103
e 174 241 98
e 174 291 94
e 174 319 99
e 175 244 109
e 176 183 102
e 176 187 104
e 177 251 98
e 177 297 95
e 178 251 95
e 178 282 101
e 178 289 92
e 178 306 107
e 178 310 97
e 178 313 109
e 180 183 102
e 180 189 102
e 180 190 95
e 180 193 105
e 180 242 96
e 180 268 103
e 181 199 100
e 181 206 101
e 181 229 104
e 181 290 96
e 182 198 99
e 182 230 98
e 182 262 93
e 183 187 110
e 183 210 93
e 183 233 110
e 183 287 97
e 184 204 96
e 184 207 100
e 184 216 102
e 184 283 99
e 185 273 111
e 186 189 102
e 186 198 104
e 186 313 97
e 187 258 98
e 188 197 104
e 188 282 97
e 189 264 104
e 189 296 91
e 191 209 94
e 191 224 102
e 191 232 96
e 192 234 101
