DIMACS2
34 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20
 21
 22
 23
 24
 25
 26
 27
 28
 29
 30 31
 32
 33
 34

p edge 320 640
e 1 18 301
e 1 77 198
e 1 84 198
e 1 88 206
e 1 91 201
e 1 123 199
e 1 192 205
e 1 207 193
e 1 224 199
e 2 30 292
e 2 67 200
e 2 129 193
e 2 224 194
e 2 280 194
e 3 202 190
e 4 232 197
e 4 299 188
e 4 304 199
e 5 6 312
e 5 72 199
e 5 167 194
e 5 241 194
e 6 296 202
e 6 300 197
e 6 306 196
e 7 32 295
e 7 110 197
e 7 160 190
e 8 45 196
e 8 70 206
e 8 263 194
e 9 25 294
e 9 192 196
e 9 235 203
e 10 96 200
e 10 127 199
e 10 237 195
e 10 243 194
e 11 53 199
e 11 197 205
e 12 80 199
e 12 102 197
e 12 151 193
e 12 165 193
e 13 41 191
e 13 61 200
e 13 181 205
e 13 259 204
e 13 301 195
e 14 40 198
e 14 49 211
e 14 270 200
e 15 23 293
e 15 59 208
e 15 113 200
e 15 222 203
e 16 45 198
e 16 143 201
e 16 147 201
e 16 163 197
e 16 175 194
e 17 45 197
e 17 53 199
e 17 105 198
e 17 301 196
e 18 184 205
e 18 189 199
e 18 231 195
e 19 20 303
e 19 44 200
e 19 88 201
e 19 139 204
e 19 199 196
e 19 212 199
e 20 22 294
e 20 91 194
e 20 113 192
e 20 136 197
e 20 170 200
e 20 195 198
e 20 224 199
e 20 293 200
e 21 258 200
e 21 315 202
e 22 295 201
e 22 315 194
e 22 318 190
e 23 196 205
e 23 282 198
e 23 296 200
e 23 305 199
e 24 146 205
e 25 53 203
e 25 120 198
e 25 228 204
e 25 233 203
e 26 50 207
e 26 112 207
e 26 162 201
e 26 222 189
e 27 210 196
e 28 102 206
e 28 284 200
e 28 310 197
e 28 312 196
e 29 52 196
e 29 59 195
e 29 81 198
e 29 251 204
e 30 264 202
e 31 302 204
e 32 83 202
e 32 208 193
e 32 245 199
e 33 41 198
e 33 194 207
e 34 101 200
e 34 103 202
e 34 213 198
e 34 225 185
e 34 320 200
e 35 199 99
e 35 251 101
e 35 254 101
e 35 315 104
e 36 67 101
e 36 146 108
e 37 96 101
e 37 97 105
e 37 163 102
e 37 184 104
e 37 225 99
e 37 239 101
e 38 119 103
e 38 179 105
e 38 213 103
e 38 246 94
e 38 284 96
e 38 290 97
e 38 319 96
e 39 70 106
e 39 98 108
e 39 244 97
e 40 94 107
e 40 317 108
e 41 77 102
e 41 100 93
e 41 139 112
e 41 145 103
e 41 196 110
e 42 124 103
e 42 219 100
e 42 296 104
e 43 209 102
e 44 136 100
e 44 153 98
e 44 168 94
e 44 184 106
e 44 198 101
e 44 201 104
e 44 249 95
e 45 70 99
e 45 86 93
e 45 287 105
e 45 296 94
e 45 315 107
e 46 90 102
e 46 263 102
e 46 279 95
e 47 105 99
e 47 182 105
e 47 243 95
e 47 315 96
e 48 81 101
e 48 224 103
e 49 141 91
e 49 154 106
e 49 218 103
e 49 286 98
e 50 88 104
e 50 101 93
e 50 160 98
e 50 209 99
e 50 286 101
e 51 178 102
e 51 219 100
e 51 248 102
e 52 103 99
e 52 227 101
e 52 257 98
e 52 270 97
e 52 310 100
e 53 198 101
e 53 224 103
e 53 232 103
e 53 240 98
e 53 273 100
e 53 280 92
e 53 308 94
e 54 169 93
e 54 187 95
e 54 209 100
e 54 232 109
e 54 310 103
e 55 73 109
e 55 172 103
e 55 233 105
e 55 250 97
e 56 161 104
e 56 264 95
e 56 302 103
e 57 225 98
e 58 132 93
e 58 204 103
e 58 287 102
e 58 300 102
e 58 302 104
e 59 237 102
e 60 94 100
e 60 274 101
e 61 82 93
e 61 151 98
e 61 296 107
e 61 312 102
e 62 163 106
e 62 279 111
e 63 73 99
e 63 93 104
e 63 127 96
e 63 150 107
e 63 173 101
e 63 175 104
e 63 186 103
e 63 237 105
e 64 65 110
e 64 117 96
e 64 154 94
e 64 168 100
e 64 195 105
e 65 150 104
e 65 154 102
e 65 194 107
e 65 242 98
e 66 128 100
e 66 130 99
e 66 191 94
e 67 139 98
e 67 169 96
e 67 189 107
e 67 205 88
e 67 270 103
e 67 299 97
e 67 306 98
e 68 69 95
e 68 71 89
e 68 113 101
e 68 163 109
e 68 305 92
e 69 179 107
e 70 104 103
e 70 154 102
e 70 244 98
e 71 120 106
e 71 170 95
e 71 187 98
e 71 229 96
e 71 315 97
e 72 84 97
e 72 139 94
e 72 195 90
e 72 210 102
e 72 291 97
e 73 289 96
e 74 79 108
e 74 138 97
e 74 226 96
e 74 267 92
e 75 153 98
e 75 177 93
e 76 252 97
e 77 115 103
e 77 210 103
e 77 308 97
e 78 153 97
e 78 184 95
e 78 208 96
e 78 256 100
e 79 242 100
e 80 184 100
e 80 229 101
e 81 139 101
e 81 208 96
e 81 218 103
e 81 236 103
e 81 256 103
e 82 111 105
e 82 135 111
e 82 149 103
e 82 165 106
e 82 240 94
e 82 290 101
e 82 315 108
e 83 229 104
e 83 260 98
e 83 314 100
e 84 94 94
e 84 200 99
e 85 122 103
e 85 166 106
e 86 107 103
e 87 138 102
e 87 165 106
e 87 317 96
e 88 126 97
e 88 174 103
e 89 254 107
e 90 127 108
e 90 134 107
e 90 216 104
e 91 210 106
e 91 237 96
e 91 244 101
e 91 246 107
e 92 196 101
e 92 242 110
e 93 131 93
e 93 163 95
e 93 203 98
e 93 221 104
e 93 244 101
e 93 251 112
e 93 316 96
e 94 108 88
e 94 146 99
e 94 311 101
e 95 109 101
e 96 126 107
e 96 260 97
e 97 118 107
e 97 176 100
e 97 223 99
e 97 238 95
e 97 310 99
e 98 310 105
e 99 143 103
e 99 201 105
e 100 127 97
e 100 166 99
e 101 299 94
e 102 263 98
e 103 143 101
e 103 168 104
e 103 285 102
e 104 197 104
e 104 199 99
e 104 269 95
e 105 248 101
e 105 260 98
e 106 120 96
e 106 190 98
e 106 223 106
e 106 276 103
e 107 156 99
e 107 267 103
e 108 128 103
e 108 217 100
e 109 204 104
e 109 216 108
e 109 299 102
e 110 147 96
e 110 229 98
e 110 259 103
e 110 279 107
e 111 150 100
e 111 199 102
e 111 218 98
e 111 273 100
e 111 313 102
e 112 130 101
e 112 242 101
e 112 271 94
e 112 281 105
e 112 292 100
e 113 132 98
e 113 298 102
e 114 162 102
e 114 169 98
e 115 129 99
e 115 197 103
e 115 199 95
e 115 216 103
e 116 310 100
e 117 255 94
e 117 267 98
e 118 125 108
e 118 133 96
e 118 157 104
e 119 167 93
e 119 250 101
e 119 293 98
e 120 166 103
e 121 137 107
e 121 178 99
e 121 251 97
e 122 133 92
e 122 139 94
e 122 258 97
e 122 279 99
e 122 287 106
e 123 230 101
e 123 299 108
e 124 316 109
e 125 133 106
e 125 178 93
e 125 179 103
e 125 218 110
e 125 247 98
e 126 201 102
e 126 253 95
e 127 220 98
e 127 231 105
e 127 319 102
e 128 139 97
e 128 163 102
e 128 266 109
e 129 195 95
e 129 264 97
e 130 185 95
e 130 219 97
e 131 228 96
e 132 254 101
e 134 203 109
e 134 213 99
e 134 220 102
e 134 238 96
e 135 227 96
e 136 232 104
e 136 275 102
e 136 281 100
e 136 315 101
e 137 312 108
e 138 181 105
e 138 254 103
e 138 292 97
e 139 143 95
e 139 149 99
e 139 187 93
e 140 188 98
e 141 147 96
e 141 244 90
e 142 185 87
e 142 264 96
e 144 170 108
e 144 202 100
e 144 226 96
e 145 235 97
e 145 315 95
e 146 154 96
e 146 282 99
e 147 224 96
e 148 163 98
e 148 227 99
e 148 310 111
e 148 312 96
e 149 182 101
e 149 252 94
e 150 210 101
e 150 219 105
e 150 230 96
e 150 262 96
e 150 304 100
e 151 164 105
e 151 201 81
e 152 186 101
e 152 195 104
e 152 233 107
e 154 281 98
e 155 247 92
e 155 255 94
e 155 289 93
e 156 177 94
e 156 233 99
e 156 253 102
e 158 289 105
e 159 202 96
e 159 296 106
e 159 304 105
e 161 215 109
e 161 232 94
e 162 212 105
e 163 240 107
e 164 189 98
e 164 285 103
e 165 178 96
e 166 179 101
e 166 222 94
e 168 178 91
e 168 259 102
e 168 303 87
e 170 272 101
e 171 263 103
e 172 268 99
e 173 284 106
e 174 224 107
e 175 264 94
e 176 185 107
e 176 272 98
e 177 284 105
e 177 307 105
e 178 295 111
e 180 210 93
e 180 225 102
e 180 284 100
e 180 312 101
e 182 217 101
e 183 222 103
e 184 206 104
e 184 230 103
e 184 260 100
e 185 295 88
e 186 196 91
e 186 222 90
e 186 294 96
e 187 201 92
e 187 207 104
e 187 223 107
e 188 269 97
e 189 235 103
e 189 294 98
e 190 235 101
e 191 263 95
e 192 211 97
e 193 213 99
e 194 220 94
e 194 268 95
e 194 304 92
e 196 252 105
e 196 275 101
e 197 251 87
e 197 260 98
e 197 286 104
e 201 305 101
e 202 286 94
e 203 312 98
e 203 319 101
e 205 297 101
e 205 299 97
e 206 251 94
e 207 265 89
e 208 271 100
e 209 265 102
e 210 253 98
e 210 305 96
e 210 320 94
e 211 269 98
e 212 214 96
e 212 227 102
e 212 292 108
e 213 224 101
e 213 226 99
e 213 267 96
e 213 289 93
e 214 261 97
e 214 272 104
e 214 317 99
e 214 320 99
e 215 224 97
e 215 269 98
e 215 273 100
e 216 252 101
e 217 228 89
e 217 261 96
e 217 290 103
e 218 300 99
e 219 243 99
e 221 312 101
e 224 242 96
e 224 285 98
e 225 245 97
e 225 254 94
e 229 288 103
e 230 274 100
e 231 235 102
e 231 316 101
e 232 269 90
e 233 268 106
e 234 318 99
e 236 243 94
e 236 307 104
e 238 275 88
e 239 244 101
e 239 275 108
e 241 252 96
e 241 299 108
e 244 275 90
e 244 276 109
e 244 277 101
e 245 283 96
e 246 309 95
e 249 250 110
e 249 268 104
e 249 298 101
e 250 262 102
e 250 268 109
