DIMACS2
80 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20
 21
 22
 23
 24
 25
 26
 27
 28
 29
 30 31
 32
 33
 34
 35
 36
 37
 38
 39
 40
 41
 42
 43
 44
 45 46
 47
 48
 49
 50
 51
 52
 53
 54
 55
 56
 57
 58
 59
 60 61
 62
 63
 64
 65
 66
 67
 68
 69
 70
 71
 72
 73
 74
 75 76
 77
 78
 79
 80

p edge 320 480
e 1 6 301
e 1 29 303
e 1 83 191
e 1 120 190
e 1 210 197
e 1 251 204
e 2 46 296
e 2 95 201
e 2 122 204
e 3 253 204
e 4 241 198
e 4 276 200
e 5 39 297
e 5 59 294
e 5 76 299
e 5 168 195
e 6 86 196
e 6 134 200
e 6 145 200
e 6 206 195
e 7 104 194
e 7 131 208
e 7 138 200
e 8 173 199
e 8 255 199
e 9 61 297
e 9 225 195
e 10 94 203
e 10 172 204
e 11 178 204
e 11 181 195
e 11 229 200
e 11 290 198
e 11 295 202
e 12 199 202
e 12 220 198
e 13 14 305
e 13 30 300
e 13 78 297
e 13 141 198
e 13 278 198
e 14 55 298
e 14 67 297
e 14 71 298
e 14 134 198
e 14 258 198
e 15 154 201
e 15 187 200
e 15 240 194
e 16 68 299
e 16 193 205
e 16 225 197
e 17 82 203
e 18 56 293
e 18 84 199
e 18 170 197
e 18 176 204
e 18 283 204
e 19 52 298
e 19 63 291
e 19 161 200
e 19 196 196
e 19 317 208
e 20 69 294
e 20 231 198
e 20 270 200
e 21 97 197
e 21 207 211
e 22 234 195
e 23 45 298
e 23 59 306
e 23 112 197
e 23 126 204
e 23 140 200
e 24 204 195
e 24 310 197
e 24 316 200
e 25 39 295
e 25 113 204
e 26 33 297
e 26 309 194
e 27 184 201
e 27 204 200
e 27 276 198
e 28 178 200
e 28 283 207
e 29 196 200
e 29 205 188
e 29 216 198
e 29 246 190
e 29 272 197
e 29 312 210
e 30 148 195
e 30 273 203
e 31 195 201
e 31 215 193
e 31 268 196
e 31 287 196
e 31 304 204
e 32 178 200
e 32 216 202
e 32 244 205
e 33 89 204
e 34 105 199
e 34 196 214
e 34 217 199
e 34 271 206
e 34 278 197
e 34 289 201
e 35 137 194
e 35 286 202
e 35 307 203
e 36 68 294
e 36 181 193
e 36 195 194
e 36 223 200
e 36 231 197
e 37 110 203
e 37 169 209
e 37 225 207
e 38 65 304
e 38 259 203
e 39 55 291
e 39 117 201
e 39 210 200
e 39 212 198
e 40 239 193
e 40 290 196
e 41 64 297
e 41 88 200
