DIMACS2
17 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17

p edge 320 640
e 1 44 197
e 1 68 200
e 1 77 210
e 1 93 199
e 1 131 205
e 1 141 207
e 1 150 196
e 1 217 197
e 1 248 196
e 1 253 201
e 2 3 304
e 2 30 198
e 2 85 196
e 2 155 204
e 2 169 200
e 2 227 192
e 2 243 202
e 2 249 205
e 3 42 198
e 3 122 206
e 3 202 206
e 3 218 201
e 3 235 200
e 3 255 208
e 3 307 199
e 4 110 205
e 4 144 202
e 4 286 194
e 5 42 193
e 5 182 200
e 6 138 204
e 6 158 199
e 6 183 194
e 7 26 199
e 7 197 202
e 8 57 198
e 8 133 209
e 8 274 200
e 9 77 200
e 9 223 213
e 9 256 189
e 10 85 192
e 10 102 201
e 10 193 203
e 10 234 187
e 11 181 205
e 11 185 187
e 12 115 191
e 12 172 190
e 12 233 207
e 12 294 198
e 13 28 204
e 13 32 203
e 13 50 206
e 14 81 193
e 14 306 197
e 15 19 196
e 15 269 192
e 15 272 198
e 15 276 200
e 16 62 194
e 16 85 198
e 16 128 207
e 16 313 194
e 17 110 201
e 17 215 191
e 17 297 201
e 17 309 208
e 18 105 104
e 18 192 99
e 18 195 94
e 19 67 101
e 19 121 100
e 19 192 102
e 19 264 104
e 20 166 101
e 20 210 99
e 21 29 102
e 21 102 96
e 21 241 90
e 22 231 99
e 22 246 105
e 23 55 101
e 23 235 102
e 23 262 99
e 23 302 102
e 24 128 97
e 24 248 98
e 24 307 93
e 25 143 86
e 25 161 86
e 25 252 100
e 26 148 100
e 26 154 102
e 26 196 109
e 27 30 102
e 27 38 100
e 27 74 89
e 27 275 95
e 28 65 110
e 28 164 91
e 28 187 103
e 28 223 103
e 29 274 98
e 29 310 91
e 30 301 102
e 30 304 111
e 31 62 102
e 31 95 92
e 31 98 100
e 31 171 99
e 32 172 107
e 32 196 106
e 32 300 96
e 33 105 91
e 33 146 92
e 33 157 102
e 33 270 103
e 34 72 105
e 34 177 96
e 34 290 104
e 35 221 99
e 35 280 96
e 35 294 97
e 35 316 94
e 36 201 104
e 36 239 97
e 36 274 107
e 37 139 93
e 38 49 109
e 38 164 95
e 38 231 103
e 38 244 100
e 38 271 93
e 39 119 96
e 39 137 99
e 39 198 103
e 39 222 105
e 39 245 94
e 39 287 90
e 40 46 99
e 40 183 110
e 40 273 96
e 40 302 104
e 41 154 101
e 41 263 111
e 42 283 92
e 43 55 99
e 43 75 105
e 43 110 111
e 43 220 104
e 44 109 93
e 44 183 94
e 45 71 97
e 45 108 103
e 45 179 94
e 45 197 98
e 45 292 101
e 46 79 99
e 46 133 103
e 46 240 97
e 46 265 103
e 46 303 101
e 47 48 99
e 47 305 96
e 48 67 104
e 48 103 90
e 48 193 103
e 48 285 100
e 48 315 101
e 49 305 91
e 50 159 96
e 50 209 98
e 50 215 101
e 51 91 95
e 51 296 99
e 52 236 95
e 52 262 93
e 52 285 96
e 53 72 96
e 53 277 103
e 54 133 104
e 54 153 107
e 54 170 96
e 54 189 101
e 54 254 101
e 55 81 101
e 55 119 93
e 55 220 101
e 56 129 104
e 56 168 100
e 56 294 98
e 57 79 102
e 57 154 95
e 57 227 103
e 57 243 96
e 57 256 105
e 58 77 95
e 58 275 102
e 59 86 96
e 59 201 93
e 59 314 101
e 60 197 99
e 60 206 101
e 60 212 99
e 61 240 97
e 62 66 96
e 62 174 97
e 62 257 100
e 62 268 101
e 63 180 94
e 63 185 109
e 64 206 101
e 64 208 94
e 64 246 98
e 65 84 99
e 65 115 103
e 65 148 102
e 65 261 101
e 65 310 94
e 66 102 100
e 66 107 90
e 66 180 101
e 66 189 102
e 67 80 102
e 67 90 101
e 67 108 94
e 67 110 103
e 68 116 95
e 68 118 102
e 68 182 94
e 68 204 103
e 68 211 101
e 68 220 110
e 68 309 98
e 69 297 95
e 69 318 93
e 70 96 89
e 70 129 101
e 71 221 97
e 71 237 96
e 72 133 101
e 72 186 93
e 72 253 96
e 72 257 98
e 73 183 107
e 73 227 96
e 73 242 89
e 74 116 102
e 74 133 95
e 74 137 96
e 74 185 100
e 75 152 98
e 75 184 99
e 75 230 103
