DIMACS2
34 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20
 21
 22
 23
 24
 25
 26
 27
 28
 29
 30 31
 32
 33
 34

p edge 320 1845
e 1 19 300
e 1 38 202
e 1 48 205
e 1 50 212
e 1 63 198
e 1 64 193
e 1 82 190
e 1 119 191
e 1 156 203
e 1 167 192
e 1 202 200
e 1 215 199
e 1 236 198
e 1 271 199
e 1 283 195
e 1 293 210
e 1 308 200
e 2 23 299
e 2 67 202
e 2 71 204
e 2 95 197
e 2 99 203
e 2 126 194
e 2 142 196
e 2 183 210
e 2 185 202
e 2 250 203
e 2 264 198
e 2 280 204
e 2 297 204
e 2 301 195
e 2 305 199
e 3 56 198
e 3 70 193
e 3 173 192
e 3 210 210
e 3 258 196
e 3 304 196
e 3 312 192
e 4 17 290
e 4 20 305
e 4 23 305
e 4 69 204
e 4 76 195
e 4 80 197
e 4 85 197
e 4 87 199
e 4 108 194
e 4 178 212
e 4 296 201
e 4 300 199
e 4 306 203
e 5 11 293
e 5 15 294
e 5 16 301
e 5 54 207
e 5 102 206
e 5 107 200
e 5 127 196
e 5 164 206
e 5 235 205
e 5 317 198
e 6 13 294
e 6 54 190
e 6 74 191
e 6 94 199
e 6 97 197
e 6 178 200
e 6 180 206
e 6 186 199
e 6 216 205
e 6 222 205
e 6 225 194
e 6 288 205
e 6 310 197
e 7 25 304
e 7 76 206
e 7 82 207
e 7 98 203
e 7 132 201
e 7 143 203
e 7 185 205
e 7 196 195
e 7 208 196
e 7 213 207
e 7 227 199
e 7 280 209
e 7 296 199
e 7 313 204
e 8 37 199
e 8 59 196
e 8 98 205
e 8 101 193
e 8 136 192
e 8 143 198
e 8 154 209
e 8 165 192
e 8 169 197
e 8 183 202
e 8 231 202
e 8 290 193
e 8 296 202
e 8 301 197
e 9 32 305
e 9 43 206
e 9 51 205
e 9 120 196
e 9 174 201
e 9 187 204
e 9 269 195
e 9 303 199
e 9 310 201
e 9 314 201
e 10 23 301
e 10 38 201
e 10 46 198
e 10 58 197
e 10 121 196
e 10 150 209
e 10 186 192
e 10 191 200
e 10 194 194
e 10 216 189
e 10 233 202
e 10 240 202
e 10 280 204
e 10 291 202
e 10 317 193
e 11 44 199
e 11 47 197
e 11 82 202
e 11 164 197
e 11 169 198
e 11 180 196
e 11 190 204
e 11 201 203
e 11 248 194
e 11 252 203
e 11 277 192
e 11 298 195
e 11 302 196
e 12 15 297
e 12 19 296
e 12 44 207
e 12 75 207
e 12 120 199
e 12 122 207
e 12 152 204
e 12 153 203
e 12 173 197
e 12 254 206
e 12 271 197
e 12 273 190
e 12 292 194
e 12 302 197
e 13 42 208
e 13 71 201
e 13 93 209
e 13 114 197
e 13 233 198
e 13 244 213
e 13 250 205
e 13 281 190
e 14 21 301
e 14 49 195
e 14 78 196
e 14 93 194
e 14 106 199
e 14 129 203
e 14 162 193
e 14 171 199
e 14 225 206
e 14 232 195
e 14 256 189
e 14 259 198
e 14 264 198
e 14 276 193
e 14 283 206
e 14 309 200
e 15 55 207
e 15 58 201
e 15 81 211
e 15 107 192
e 15 214 205
e 15 274 202
e 15 275 194
e 15 307 206
e 15 311 203
e 16 52 198
e 16 69 195
e 16 196 198
e 16 203 200
e 16 218 200
e 16 249 207
e 16 289 202
e 16 295 197
e 16 320 199
e 17 37 203
e 17 76 202
e 17 107 195
e 17 133 202
e 17 304 204
e 18 35 198
e 18 42 200
e 18 99 196
e 18 154 192
e 18 165 195
e 18 282 198
e 19 28 297
e 19 88 193
e 19 115 195
e 19 118 195
e 19 168 195
e 19 204 195
e 19 275 210
e 19 305 204
e 19 306 200
e 19 315 201
e 20 50 201
e 20 76 194
e 20 122 199
e 20 138 203
e 20 147 205
e 20 173 200
e 20 190 197
e 21 22 298
e 21 27 305
e 21 28 305
e 21 184 203
e 21 230 193
e 21 280 196
e 21 292 200
e 21 294 197
e 21 305 212
e 22 112 208
e 22 166 194
e 22 172 198
e 22 175 200
e 22 259 194
e 23 39 203
e 23 245 204
e 23 280 202
e 23 292 206
e 23 293 191
e 24 45 194
e 24 75 198
e 24 78 203
e 24 118 199
e 24 125 195
e 24 157 201
e 24 169 194
e 24 176 198
e 24 179 191
e 24 189 199
e 24 226 193
e 24 247 199
e 24 269 201
e 24 314 192
e 25 94 199
e 25 119 194
e 25 121 200
e 25 126 205
e 25 127 198
e 25 150 201
e 25 155 197
e 25 165 193
e 25 211 196
e 25 313 203
e 26 48 195
e 26 84 196
e 26 87 200
e 26 137 195
e 26 152 207
e 26 185 198
e 26 217 197
e 26 270 201
e 26 292 201
e 26 297 191
e 26 301 194
e 27 81 194
e 27 101 202
e 27 103 200
e 27 156 192
e 27 163 201
e 27 170 193
e 27 195 203
e 28 50 208
e 28 58 194
e 28 99 198
e 28 118 200
e 28 120 199
e 28 141 198
e 28 165 189
e 28 225 202
e 28 233 197
e 28 270 202
e 28 284 197
e 28 288 204
e 29 91 192
e 29 116 203
e 29 160 194
e 29 166 198
e 29 198 194
e 29 211 194
e 29 232 199
e 29 254 201
e 29 283 202
e 29 287 204
e 29 295 200
e 30 34 295
e 30 35 205
e 30 69 194
e 30 74 202
e 30 77 209
e 30 97 200
e 30 118 211
e 30 129 193
e 30 151 204
e 30 177 191
e 30 198 195
e 30 210 204
e 30 236 197
e 30 249 201
e 30 260 192
e 30 278 207
e 30 280 202
e 30 303 202
e 31 49 196
e 31 169 198
e 31 174 188
e 31 211 204
e 31 317 203
e 32 33 310
e 32 91 191
e 32 95 204
e 32 96 207
e 32 107 202
e 32 144 200
e 32 161 185
e 32 194 204
e 32 196 197
e 32 245 208
e 32 266 203
e 32 295 200
e 32 314 195
e 33 52 195
e 33 56 201
e 33 65 197
e 33 71 206
e 33 104 192
e 33 127 202
e 33 180 202
e 33 198 198
e 33 216 200
e 33 226 196
e 33 244 200
e 33 292 192
e 33 302 200
e 33 318 190
e 34 35 199
e 34 56 206
e 34 77 198
e 34 85 198
e 34 89 202
e 34 106 196
e 34 107 198
e 34 129 196
e 34 141 202
e 34 160 198
e 34 166 202
e 34 291 206
e 34 298 208
e 34 309 207
e 35 41 101
e 35 125 101
e 35 148 98
e 35 191 101
e 35 236 98
e 35 286 95
e 36 58 93
e 36 84 102
e 36 108 108
e 36 140 90
e 36 190 101
e 36 198 98
e 36 199 104
e 36 231 93
e 36 262 98
e 36 276 97
e 37 59 100
e 37 80 96
e 37 84 98
e 37 102 100
e 37 108 100
e 37 113 101
e 37 169 105
e 37 218 96
e 37 266 95
e 37 309 100
e 38 57 100
e 38 58 93
e 38 71 104
e 38 100 106
e 38 210 94
e 38 229 94
e 38 233 100
e 38 269 106
e 38 272 100
e 39 52 100
e 39 96 99
e 39 159 98
e 39 163 99
e 39 228 91
e 39 295 101
e 40 141 104
e 40 148 99
e 40 191 103
e 40 209 99
e 40 257 103
e 40 277 97
e 40 297 89
e 40 300 94
e 40 313 103
e 41 52 99
e 41 70 105
e 41 140 108
e 41 144 99
e 41 153 101
e 41 161 105
e 41 203 90
e 41 211 100
e 41 213 94
e 41 271 110
e 42 53 104
e 42 58 94
e 42 78 97
e 42 136 92
e 42 198 110
e 42 209 95
e 42 240 101
e 42 267 95
e 42 284 90
e 43 68 94
e 43 134 101
e 43 142 101
e 43 149 103
e 43 162 98
e 43 175 96
e 43 194 102
e 43 245 101
e 43 251 96
e 43 252 104
e 43 257 98
e 43 297 99
e 44 46 102
e 44 85 104
e 44 86 106
e 44 121 102
e 44 130 98
e 44 175 102
e 44 183 93
e 44 195 100
e 44 253 108
e 44 270 96
e 44 278 96
e 45 50 96
e 45 65 111
e 45 78 105
e 45 100 101
e 45 110 100
e 45 121 98
e 45 196 105
e 45 226 101
e 45 230 94
e 45 233 100
e 45 257 107
e 45 281 91
e 45 309 90
e 46 63 98
e 46 142 98
e 46 183 97
e 46 192 104
e 46 235 99
e 46 250 101
e 46 297 101
e 46 300 98
e 46 310 95
e 47 57 97
e 47 77 101
e 47 88 110
e 47 148 100
e 47 163 104
e 47 194 108
e 47 207 104
e 47 238 104
e 47 247 101
e 47 259 101
e 47 265 102
e 47 301 101
e 47 303 106
e 48 80 103
e 48 155 101
e 48 215 97
e 48 227 92
e 48 229 107
e 48 262 100
e 48 293 98
e 49 57 103
e 49 81 99
e 49 82 104
e 49 113 93
e 49 122 102
e 49 123 93
e 49 261 104
e 49 295 95
e 50 87 103
e 50 91 98
e 50 107 97
e 50 184 96
e 50 189 100
e 50 196 99
e 50 221 103
e 50 252 100
e 50 253 99
e 50 263 94
e 50 279 98
e 51 156 99
e 51 161 104
e 51 295 108
e 51 303 106
e 51 320 98
e 52 84 100
e 52 117 101
e 52 130 100
e 52 136 100
e 52 240 98
e 52 250 95
e 52 286 101
e 52 301 105
e 53 73 104
e 53 76 109
e 53 91 108
e 53 100 105
e 53 102 96
e 53 119 105
e 53 144 104
e 53 158 100
e 53 161 97
e 53 164 104
e 53 256 96
e 54 67 101
e 54 100 97
e 54 106 104
e 54 214 100
e 54 236 94
e 54 289 102
e 54 302 89
e 54 306 99
e 54 313 105
e 54 315 91
e 55 56 103
e 55 140 103
e 55 168 101
e 55 184 100
e 55 205 104
e 55 214 101
e 55 260 106
e 55 297 103
e 55 320 96
e 56 96 105
e 56 114 93
e 56 130 99
e 56 201 97
e 56 229 99
e 56 280 110
e 57 109 93
e 57 146 101
e 57 215 100
e 57 216 100
e 58 104 95
e 58 127 105
e 58 150 110
e 58 156 99
e 58 163 97
e 58 199 103
e 58 203 99
e 58 224 98
e 58 231 99
e 58 265 105
e 58 274 98
e 59 70 103
e 59 82 96
e 59 151 96
e 59 164 92
e 59 250 101
e 59 312 96
e 60 144 100
e 60 213 103
e 60 214 112
e 60 226 103
e 60 240 109
e 60 275 99
e 60 302 95
e 61 102 109
e 61 166 109
e 61 198 97
e 61 208 88
e 61 241 108
e 61 245 99
e 61 259 92
e 61 273 101
e 61 279 111
e 62 127 94
e 62 132 106
e 62 160 106
e 62 175 96
e 62 239 105
e 62 240 106
e 62 253 94
e 62 306 94
e 62 307 108
e 63 117 95
e 63 130 97
e 63 138 100
e 63 178 100
e 63 215 106
e 63 232 99
e 63 273 108
e 63 283 100
e 63 289 104
e 64 109 102
e 64 116 93
e 64 130 100
e 64 141 96
e 64 142 99
e 64 183 105
e 64 216 105
e 64 217 90
e 64 233 97
e 64 237 99
e 64 289 109
e 65 84 100
e 65 110 96
e 65 141 109
e 65 170 94
e 65 221 99
e 65 229 99
e 65 278 98
e 65 300 102
e 65 312 102
e 66 101 108
e 66 118 102
e 66 138 86
e 66 201 101
e 66 208 97
e 66 255 110
e 66 268 91
e 66 284 109
e 66 290 96
e 67 79 100
e 67 158 107
e 67 162 103
e 67 166 98
e 67 197 98
e 67 228 106
e 68 142 109
e 68 163 96
e 68 169 102
e 68 175 104
e 68 187 103
e 68 230 94
e 68 236 100
e 68 269 96
e 68 289 97
e 69 90 98
e 69 121 96
e 69 161 98
e 69 163 97
e 69 247 90
e 69 249 100
e 69 256 104
e 69 275 107
e 69 282 98
e 69 294 95
e 69 313 102
e 70 82 95
e 70 132 94
e 70 155 103
e 70 190 104
e 70 195 100
e 70 231 105
e 70 306 102
e 71 110 99
e 71 152 102
e 71 234 99
e 71 236 103
e 72 79 104
e 72 101 95
e 72 109 94
e 72 135 93
e 72 146 93
e 72 148 104
e 72 166 102
e 72 173 87
e 72 195 101
e 72 203 98
e 72 207 94
e 72 297 101
e 73 80 100
e 73 129 94
e 74 99 106
e 74 104 101
e 74 126 104
e 74 141 101
e 74 150 97
e 74 203 94
e 74 217 103
e 74 219 104
e 74 236 106
e 75 92 100
e 75 190 98
e 75 213 104
e 75 216 106
e 75 221 101
e 75 223 93
e 76 85 103
e 76 109 102
e 76 160 92
e 76 219 106
e 76 254 105
e 76 256 105
e 76 312 94
e 77 92 88
e 77 136 94
e 77 188 98
e 77 194 96
e 77 223 99
e 77 236 98
e 78 125 99
e 78 158 99
e 78 173 96
e 78 182 98
e 78 187 97
e 78 201 98
e 78 203 102
e 78 210 99
e 78 243 94
e 78 289 101
e 78 294 99
e 79 152 102
e 79 155 94
e 79 177 99
e 79 179 111
e 79 186 100
e 79 194 104
e 79 200 103
e 79 218 108
e 79 228 98
e 79 301 104
e 80 122 104
e 80 153 98
e 80 163 98
e 80 170 96
e 80 204 97
e 80 219 92
e 80 235 106
e 80 273 96
e 80 274 95
e 80 283 99
e 80 303 102
