DIMACS2
34 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20
 21
 22
 23
 24
 25
 26
 27
 28
 29
 30 31
 32
 33
 34

p edge 320 480
e 1 23 296
e 1 74 210
e 1 121 200
e 1 222 199
e 1 239 205
e 1 273 199
e 1 277 199
e 1 310 196
e 2 31 302
e 2 73 195
e 2 77 205
e 2 98 196
e 2 163 199
e 2 311 208
e 3 97 205
e 3 269 202
e 4 70 204
e 4 113 200
e 4 233 197
e 5 33 294
e 5 97 200
e 5 120 192
e 5 229 202
e 6 39 193
e 6 90 187
e 6 228 188
e 7 131 200
e 7 261 194
e 8 35 197
e 8 303 202
e 9 119 201
e 9 155 205
e 9 222 196
e 9 232 194
e 10 281 203
e 11 39 193
e 11 57 197
e 11 65 195
e 11 189 211
e 12 68 203
e 12 114 191
e 12 164 192
e 12 283 203
e 12 298 204
e 13 97 187
e 13 169 197
e 13 185 199
e 13 219 193
e 13 233 202
e 13 246 204
e 14 31 305
e 14 166 197
e 14 169 200
e 14 229 207
e 14 275 202
e 15 88 201
e 15 129 210
e 15 220 195
e 15 258 193
e 16 56 197
e 16 92 198
e 16 135 203
e 16 169 205
e 16 176 199
e 16 200 205
e 16 223 211
e 16 303 199
e 16 305 196
e 16 319 205
e 17 193 198
e 17 286 194
e 18 26 300
e 18 100 196
e 18 278 195
e 19 232 199
e 20 234 205
e 20 272 204
e 20 302 196
e 20 313 199
e 21 42 195
e 21 50 194
e 21 93 203
e 21 192 202
e 22 85 200
e 22 244 201
e 22 301 192
e 23 33 303
e 23 125 203
e 23 145 197
e 24 162 197
e 24 290 202
e 25 43 210
e 25 121 197
e 26 32 299
e 26 169 195
e 26 222 192
e 27 48 203
e 27 178 206
e 27 193 203
e 28 177 203
e 29 192 197
e 29 221 201
e 29 247 199
e 30 130 195
e 30 191 196
e 30 319 204
e 31 57 198
e 32 49 196
e 32 52 192
e 32 320 200
e 33 236 210
e 33 274 196
e 33 275 204
e 34 74 194
e 34 117 195
e 34 228 197
e 35 48 90
e 35 80 94
e 35 212 108
e 36 158 102
e 36 242 98
e 36 244 107
e 37 81 101
e 37 293 99
e 38 79 94
e 38 132 98
e 38 149 105
e 38 156 96
e 39 64 102
e 39 166 95
e 39 253 97
e 39 297 109
e 40 69 100
e 40 103 103
e 40 121 105
e 40 182 94
e 40 258 97
e 41 43 110
e 41 217 97
e 43 300 101
e 43 314 101
e 44 101 104
e 44 203 104
e 44 275 97
e 45 157 93
e 45 202 99
e 45 229 95
e 45 299 99
e 46 277 104
e 46 316 100
e 47 100 97
e 47 111 107
e 47 174 93
e 48 187 102
e 49 238 112
e 49 241 105
e 50 210 97
e 50 234 98
e 51 162 96
e 51 230 101
e 52 86 102
e 53 183 100
e 54 197 94
e 54 203 106
e 55 189 101
e 55 226 104
e 56 244 94
e 57 204 97
e 57 237 94
e 58 60 101
e 58 84 100
e 58 204 103
e 58 222 92
e 59 167 101
e 60 88 98
e 60 95 109
e 60 96 99
e 60 97 92
e 61 161 100
e 62 203 104
e 63 146 94
e 65 71 96
e 65 320 95
e 66 68 102
e 66 268 107
e 67 304 98
e 68 70 98
e 68 76 97
e 69 86 101
e 69 232 97
e 70 319 100
e 71 143 103
e 71 160 107
e 71 162 98
e 71 226 97
e 71 306 112
e 72 85 103
e 72 146 101
e 72 229 102
e 73 265 100
e 74 313 97
e 75 202 101
e 75 283 99
e 76 180 96
e 76 315 102
e 77 108 98
e 77 318 95
e 78 291 93
e 79 120 100
e 79 194 105
e 79 212 104
e 81 137 107
e 81 160 94
e 81 279 97
e 82 88 101
e 82 219 99
e 82 242 95
e 83 110 93
e 83 118 94
e 83 148 101
e 83 181 106
e 83 259 96
e 83 278 103
e 83 312 89
e 84 229 102
e 85 186 107
e 85 244 100
e 86 189 112
e 87 224 96
e 88 97 95
e 89 100 101
e 89 121 104
e 89 193 102
e 89 205 93
e 89 233 99
e 89 250 99
e 89 287 103
e 89 314 96
e 91 105 94
e 91 142 97
e 91 237 99
e 92 247 89
e 92 258 93
e 93 107 111
e 93 203 106
e 93 316 101
e 93 318 99
e 94 268 97
e 95 188 93
e 96 137 98
e 96 218 101
e 96 272 103
e 97 146 102
e 97 160 88
e 97 196 100
e 99 161 99
e 101 118 96
e 101 193 105
e 101 292 104
e 101 313 95
e 102 176 103
e 102 292 98
e 103 150 98
e 103 201 107
e 103 233 99
e 104 238 99
e 104 248 97
e 105 119 98
e 106 132 99
e 106 295 98
e 106 308 97
e 107 144 95
e 107 165 98
e 107 266 96
e 107 295 103
e 108 248 107
e 108 262 99
e 109 225 92
e 109 295 101
e 109 308 101
e 110 233 105
e 110 267 99
e 111 316 106
e 112 129 95
e 112 156 98
e 112 178 102
e 114 225 96
e 115 251 106
e 116 225 93
e 116 280 98
e 117 173 105
e 117 183 104
e 118 146 103
e 118 222 100
e 118 294 101
e 118 305 99
e 120 243 106
e 121 192 101
e 121 281 97
e 122 141 97
e 122 290 94
e 122 310 103
e 123 300 101
e 124 142 105
e 124 240 106
e 125 150 101
e 125 216 105
e 126 272 99
e 127 164 99
e 128 167 99
e 128 207 105
e 129 157 107
e 129 173 99
e 129 196 102
e 130 269 101
e 130 278 109
e 131 138 99
e 131 264 98
e 132 147 90
e 132 249 94
e 133 314 104
e 134 204 103
e 135 137 89
e 135 206 102
e 135 266 95
e 135 310 91
e 136 261 113
e 136 303 100
e 137 275 101
e 138 283 99
e 139 291 104
e 140 169 104
e 140 174 93
e 140 264 104
e 140 291 99
e 140 314 100
e 141 207 103
e 141 314 101
e 144 146 106
e 144 292 98
e 145 239 95
e 145 289 97
e 146 174 102
e 148 254 99
e 150 165 97
e 150 184 99
e 151 250 95
e 152 192 111
e 152 244 105
e 152 288 103
e 153 169 107
e 154 170 90
e 154 266 105
e 154 273 95
e 155 168 102
e 157 193 97
e 157 213 98
e 158 250 100
e 159 175 103
e 159 318 103
e 160 183 102
e 160 281 100
e 161 175 96
e 161 262 99
e 161 283 105
e 163 288 106
e 164 225 98
e 164 260 93
e 164 300 89
e 165 256 100
e 166 318 104
e 167 177 99
e 167 239 103
e 169 239 107
e 169 240 108
e 169 254 98
e 169 283 93
e 170 231 103
e 170 276 100
e 171 223 94
e 172 240 101
e 172 279 100
e 173 256 103
e 177 241 98
e 177 250 101
e 179 182 97
e 179 191 93
e 182 224 102
e 182 314 96
e 186 224 98
e 186 235 95
e 186 283 106
e 186 294 97
e 187 269 98
e 188 303 99
e 189 200 98
e 189 222 94
e 190 208 98
e 190 254 96
e 192 214 112
e 192 215 101
e 192 216 94
e 192 264 97
e 194 267 93
e 194 303 105
e 195 198 100
e 198 272 101
e 198 282 110
e 199 285 105
e 200 216 99
e 200 285 91
e 201 309 106
e 202 286 104
e 202 315 106
e 204 217 95
e 204 243 96
e 204 259 102
e 204 269 91
e 206 250 97
