DIMACS2
80 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20
 21
 22
 23
 24
 25
 26
 27
 28
 29
 30 31
 32
 33
 34
 35
 36
 37
 38
 39
 40
 41
 42
 43
 44
 45 46
 47
 48
 49
 50
 51
 52
 53
 54
 55
 56
 57
 58
 59
 60 61
 62
 63
 64
 65
 66
 67
 68
 69
 70
 71
 72
 73
 74
 75 76
 77
 78
 79
 80

p edge 320 480
e 1 17 295
e 1 115 199
e 1 126 203
e 1 143 198
e 1 175 204
e 1 196 195
e 1 230 210
e 1 238 189
e 1 296 195
e 1 306 204
e 2 130 204
e 2 190 200
e 3 113 208
e 3 117 198
e 3 224 204
e 3 256 200
e 4 34 293
e 4 82 196
e 4 268 202
e 5 55 303
e 6 74 297
e 6 230 195
e 7 171 191
e 8 47 302
e 8 161 190
e 8 164 203
e 8 173 206
e 9 70 302
e 10 131 195
e 10 181 203
e 10 182 197
e 10 188 207
e 10 192 206
e 10 253 206
e 10 284 198
e 11 163 202
e 12 19 301
e 12 313 203
e 13 37 300
e 13 142 204
e 13 240 191
e 14 58 303
e 14 106 204
e 14 177 204
e 14 194 198
e 15 28 306
e 15 201 195
e 15 283 193
e 16 116 203
e 16 168 211
e 16 177 207
e 16 198 205
e 16 295 195
e 17 45 297
e 17 133 203
e 17 177 195
e 17 318 188
e 18 151 201
e 18 196 192
e 19 96 208
e 20 55 300
e 20 120 192
e 21 220 196
e 22 253 202
e 23 50 295
e 24 215 200
e 24 229 210
e 25 82 194
e 25 212 190
e 25 236 197
e 26 66 300
e 26 148 203
e 26 190 201
e 27 53 302
e 27 136 190
e 28 209 194
e 29 157 203
e 29 170 193
e 29 312 204
e 30 194 203
e 30 198 195
e 30 220 197
e 31 278 202
e 31 297 202
e 32 48 302
e 32 73 293
e 32 134 195
e 32 209 204
e 32 215 200
e 32 271 194
e 33 68 300
e 33 110 196
e 33 119 199
e 33 144 204
e 33 182 204
e 34 44 303
e 34 100 195
e 34 136 193
e 35 218 201
e 35 222 184
e 36 111 200
e 36 145 195
e 36 254 201
e 37 265 196
e 37 296 200
e 38 46 299
e 38 130 203
e 38 200 205
e 38 205 197
e 38 237 200
e 38 264 195
e 38 320 197
e 39 302 192
e 40 93 202
e 40 136 194
e 41 177 201
e 42 132 199
e 42 192 208
e 42 206 197
e 42 274 201
e 43 89 193
e 43 195 200
e 43 227 209
e 43 261 198
e 44 136 209
e 44 227 206
e 44 251 195
e 45 92 198
e 45 139 193
e 45 258 194
e 46 62 301
e 46 91 200
e 46 211 198
e 49 158 206
e 49 177 201
e 50 74 303
e 50 118 203
e 50 228 201
e 50 320 204
e 51 185 196
e 51 220 196
e 52 97 208
e 52 129 204
e 52 249 200
e 53 75 290
e 53 87 196
e 53 116 192
e 53 163 199
e 53 201 200
e 53 309 196
e 54 59 293
e 54 118 201
e 54 124 191
e 54 178 201
e 55 82 197
e 55 119 201
e 56 197 204
e 57 218 193
e 57 289 200
e 58 89 203
e 58 144 194
e 58 232 200
e 58 282 202
e 59 116 198
e 59 212 202
e 60 172 201
e 60 314 194
e 61 148 204
e 61 153 198
e 62 154 195
e 63 214 199
