DIMACS2
80 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20
 21
 22
 23
 24
 25
 26
 27
 28
 29
 30 31
 32
 33
 34
 35
 36
 37
 38
 39
 40
 41
 42
 43
 44
 45 46
 47
 48
 49
 50
 51
 52
 53
 54
 55
 56
 57
 58
 59
 60 61
 62
 63
 64
 65
 66
 67
 68
 69
 70
 71
 72
 73
 74
 75 76
 77
 78
 79
 80

p edge 320 480
e 1 25 298
e 1 116 206
e 1 120 194
e 1 134 203
e 1 171 196
e 1 193 200
e 1 216 207
e 1 237 200
e 1 250 199
e 2 145 205
e 2 158 196
e 2 216 199
e 3 115 205
e 3 204 203
e 3 259 187
e 4 65 300
e 4 190 194
e 5 124 197
e 5 164 199
e 5 228 192
e 6 35 299
e 6 171 197
e 6 221 202
e 7 162 206
e 7 213 202
e 8 37 294
e 8 80 298
e 8 117 200
e 8 206 197
e 9 67 300
e 9 221 197
e 9 307 196
e 10 201 198
e 10 295 199
e 11 19 301
e 11 307 199
e 12 264 205
e 13 37 285
e 13 54 294
e 14 23 304
e 14 115 194
e 15 22 287
e 15 247 200
e 16 88 206
e 16 209 202
e 16 249 195
e 17 301 205
e 18 201 199
e 18 222 195
e 18 252 198
e 19 49 304
e 19 259 207
e 19 313 192
e 20 29 295
e 20 93 196
e 20 116 193
e 20 223 207
e 20 228 198
e 21 47 296
e 21 121 193
e 21 135 205
e 22 185 198
e 22 251 202
e 22 269 201
e 23 254 199
e 24 138 202
e 24 294 205
e 25 209 193
e 25 212 190
e 26 296 193
e 27 204 191
e 28 275 204
e 28 314 200
e 29 274 190
e 29 315 193
e 30 100 203
e 30 171 199
e 30 304 200
e 31 34 299
e 31 106 191
e 31 193 197
e 31 226 194
e 32 179 197
e 32 237 199
e 32 239 192
e 32 242 203
e 32 255 196
e 33 171 198
e 34 89 194
e 34 128 200
e 34 132 205
e 34 216 201
e 34 236 209
e 34 246 206
e 34 268 195
e 35 167 199
e 36 103 203
e 36 188 202
e 37 49 298
e 37 116 209
e 37 160 196
e 37 259 198
e 38 145 206
e 39 232 207
e 40 251 201
e 41 109 198
e 41 260 199
e 42 237 197
e 42 255 194
e 42 318 201
e 43 192 202
e 43 275 201
e 44 46 301
e 44 177 196
e 44 204 194
e 44 217 203
e 44 266 207
e 45 56 298
e 45 57 289
e 46 261 202
e 46 293 200
e 47 140 200
e 47 166 205
e 47 317 201
e 48 113 198
e 48 152 194
e 48 209 195
e 49 59 294
e 49 98 190
e 49 119 202
e 49 175 192
e 49 209 201
e 49 252 201
e 49 264 195
e 49 294 200
e 50 122 198
e 50 126 199
e 50 173 201
e 50 311 198
e 51 119 193
e 51 152 192
e 51 211 200
e 51 311 199
e 52 134 202
e 52 270 206
e 52 297 202
e 52 319 194
e 53 269 201
e 54 105 207
