DIMACS2
80 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20
 21
 22
 23
 24
 25
 26
 27
 28
 29
 30 31
 32
 33
 34
 35
 36
 37
 38
 39
 40
 41
 42
 43
 44
 45 46
 47
 48
 49
 50
 51
 52
 53
 54
 55
 56
 57
 58
 59
 60 61
 62
 63
 64
 65
 66
 67
 68
 69
 70
 71
 72
 73
 74
 75 76
 77
 78
 79
 80

p edge 320 1845
e 1 8 296
e 1 10 288
e 1 16 307
e 1 44 297
e 1 68 300
e 1 77 310
e 1 93 199
e 1 99 193
e 1 116 200
e 1 131 205
e 1 141 207
e 1 150 196
e 1 164 196
e 1 191 197
e 1 217 197
e 1 223 198
e 1 233 197
e 1 248 196
e 1 253 201
e 1 257 198
e 1 300 208
e 2 3 304
e 2 17 296
e 2 30 298
e 2 85 196
e 2 97 204
e 2 143 197
e 2 155 204
e 2 162 202
e 2 169 200
e 2 171 207
e 2 227 192
e 2 243 202
e 2 249 205
e 2 297 198
e 3 39 286
e 3 42 298
e 3 76 297
e 3 86 200
e 3 88 194
e 3 107 205
e 3 121 194
e 3 122 206
e 3 175 191
e 3 186 200
e 3 202 206
e 3 215 195
e 3 218 201
e 3 235 200
e 3 255 208
e 3 307 199
e 4 49 295
e 4 63 301
e 4 110 205
e 4 134 201
e 4 144 202
e 4 151 187
e 4 223 196
e 4 283 200
e 4 286 194
e 4 311 195
e 5 42 293
e 5 94 197
e 5 182 200
e 5 202 204
e 5 205 200
e 5 276 200
e 5 296 199
e 5 320 196
e 6 18 292
e 6 21 298
e 6 54 294
e 6 68 304
e 6 138 204
e 6 158 199
e 6 183 194
e 6 190 202
e 7 9 310
e 7 26 299
e 7 32 293
e 7 77 299
e 7 112 203
e 7 120 195
e 7 143 194
e 7 197 202
e 7 249 190
e 7 257 200
e 8 48 296
e 8 56 304
e 8 57 298
e 8 133 209
e 8 179 192
e 8 246 198
e 8 274 200
e 8 284 205
e 8 289 202
e 8 293 203
e 9 15 297
e 9 35 308
e 9 41 300
e 9 77 300
e 9 145 199
e 9 155 207
e 9 211 204
e 9 217 199
e 9 223 213
e 9 256 189
e 9 311 202
e 10 11 301
e 10 27 301
e 10 43 300
e 10 85 192
e 10 102 201
e 10 188 202
e 10 193 203
e 10 234 187
e 10 311 202
e 11 82 202
e 11 87 199
e 11 91 200
e 11 103 199
e 11 128 204
e 11 181 205
e 11 185 187
e 11 224 192
e 11 247 195
e 11 293 203
e 12 26 300
e 12 66 303
e 12 115 191
e 12 172 190
e 12 233 207
e 12 294 198
e 12 296 201
e 13 17 298
e 13 28 304
e 13 32 303
e 13 50 306
e 13 54 294
e 13 85 197
e 13 155 201
e 13 240 204
e 13 255 212
e 13 311 195
e 14 15 296
e 14 55 302
e 14 81 193
e 14 146 200
e 14 164 202
e 14 185 201
e 14 207 199
e 14 237 200
e 14 269 203
e 14 306 197
e 14 320 204
e 15 19 296
e 15 83 199
e 15 124 198
e 15 174 206
e 15 179 201
e 15 183 199
e 15 269 192
e 15 272 198
e 15 276 200
e 16 62 294
e 16 85 198
e 16 128 207
e 16 140 200
e 16 155 201
e 16 172 197
e 16 313 194
e 17 59 302
e 17 103 193
e 17 110 201
e 17 137 205
e 17 185 195
e 17 208 205
e 17 215 191
e 17 297 201
e 17 298 208
e 17 309 208
e 18 105 204
e 18 111 200
e 18 151 202
e 18 192 199
e 18 195 194
e 18 295 199
e 19 51 302
e 19 58 299
e 19 67 301
e 19 86 196
e 19 90 201
e 19 98 199
e 19 121 200
e 19 154 192
e 19 171 200
e 19 180 194
e 19 192 202
e 19 223 204
e 19 264 204
e 20 22 310
e 20 101 205
e 20 166 201
e 20 203 202
e 20 210 199
e 20 215 199
e 20 243 191
e 20 288 199
e 20 298 200
e 21 25 289
e 21 29 302
e 21 34 294
e 21 54 310
e 21 68 305
e 21 82 204
e 21 102 196
e 21 176 201
e 21 206 200
e 21 221 205
e 21 241 190
e 21 279 202
e 21 295 202
e 22 51 301
e 22 111 197
e 22 120 202
e 22 231 199
e 22 246 205
e 22 306 198
e 23 55 301
e 23 79 302
e 23 97 200
e 23 137 190
e 23 143 199
e 23 163 198
e 23 198 200
e 23 216 203
e 23 235 202
e 23 262 199
e 23 283 207
e 23 297 200
e 23 302 202
e 24 32 302
e 24 56 304
e 24 85 194
e 24 102 198
e 24 128 197
e 24 137 198
e 24 163 199
e 24 178 196
e 24 190 195
e 24 248 198
e 24 264 198
e 24 297 195
e 24 307 193
e 25 60 300
e 25 143 186
e 25 151 200
e 25 161 186
e 25 179 203
e 25 196 195
e 25 197 215
e 25 202 195
e 25 250 194
e 25 252 200
e 25 261 194
e 26 61 299
e 26 148 200
e 26 154 202
e 26 191 196
e 26 196 209
e 26 318 195
e 27 30 302
e 27 38 300
e 27 52 301
e 27 59 296
e 27 74 289
e 27 89 204
e 27 115 188
e 27 232 205
e 27 251 191
e 27 275 195
e 28 65 310
e 28 74 299
e 28 86 193
e 28 164 191
e 28 187 203
e 28 190 204
e 28 223 203
e 28 281 197
e 29 31 296
e 29 33 303
e 29 207 201
e 29 224 201
e 29 274 198
e 29 305 200
e 29 310 191
e 30 71 303
e 30 90 196
e 30 95 202
e 30 129 196
e 30 135 200
e 30 179 203
e 30 275 193
e 30 276 202
e 30 301 202
e 30 304 211
e 31 58 301
e 31 62 302
e 31 84 196
e 31 95 192
e 31 98 200
e 31 119 193
e 31 150 210
e 31 171 199
e 31 231 201
e 31 317 197
e 32 95 204
e 32 96 201
e 32 172 207
e 32 189 210
e 32 196 206
e 32 223 186
e 32 300 196
e 33 42 306
e 33 76 298
e 33 103 191
e 33 105 191
e 33 106 198
e 33 146 192
e 33 157 202
e 33 159 196
e 33 184 193
e 33 187 190
e 33 227 191
e 33 255 203
e 33 270 203
e 33 291 203
e 34 64 297
e 34 72 305
e 34 90 205
e 34 146 196
e 34 147 199
e 34 177 196
e 34 221 203
e 34 230 204
e 34 250 206
e 34 268 202
e 34 280 203
e 34 290 204
e 35 62 298
e 35 79 299
e 35 101 197
e 35 128 208
e 35 133 194
e 35 142 210
e 35 184 193
e 35 186 200
e 35 191 208
e 35 215 201
e 35 218 204
e 35 221 199
e 35 267 188
e 35 280 196
e 35 294 197
e 35 316 194
e 36 45 294
e 36 108 209
e 36 123 196
e 36 150 198
e 36 199 202
e 36 201 204
e 36 239 197
e 36 252 197
e 36 274 207
e 36 309 197
e 37 139 193
e 37 184 199
e 37 196 199
e 37 203 195
e 37 244 200
e 37 259 199
e 38 49 309
e 38 105 200
e 38 141 194
e 38 144 205
e 38 164 195
e 38 178 199
e 38 209 202
e 38 231 203
e 38 240 200
e 38 242 205
e 38 244 200
e 38 269 199
e 38 271 193
e 38 280 198
e 38 307 204
e 39 104 200
e 39 119 196
e 39 137 199
e 39 198 203
e 39 222 205
e 39 245 194
e 39 274 203
e 39 286 201
e 39 287 190
e 39 317 197
e 40 46 299
e 40 97 196
e 40 159 212
e 40 177 203
e 40 183 210
e 40 236 189
e 40 260 201
e 40 273 196
e 40 302 204
e 40 305 201
e 41 87 198
e 41 103 206
e 41 154 201
e 41 173 207
e 41 224 201
e 41 230 198
e 41 263 211
e 42 90 178
e 42 97 205
e 42 100 205
