DIMACS2
17 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17

p edge 320 1845
e 1 50 188
e 1 51 200
e 1 59 196
e 1 83 199
e 1 127 210
e 1 129 204
e 1 165 208
e 1 189 209
e 1 206 201
e 1 210 202
e 1 254 200
e 2 47 198
e 2 62 200
e 2 79 193
e 2 81 202
e 2 246 203
e 2 264 203
e 3 8 294
e 3 10 295
e 3 20 196
e 3 27 195
e 3 37 195
e 3 43 189
e 3 90 202
e 3 122 195
e 3 162 196
e 3 164 196
e 3 184 195
e 3 199 211
e 3 210 203
e 3 259 205
e 3 320 201
e 4 56 206
e 4 128 194
e 4 175 204
e 4 227 196
e 4 258 212
e 4 285 207
e 4 314 202
e 5 114 201
e 5 145 192
e 5 184 209
e 5 186 198
e 5 192 199
e 5 265 193
e 5 280 195
e 5 308 207
e 6 20 194
e 6 29 201
e 6 54 213
e 6 59 209
e 6 101 199
e 6 126 202
e 6 151 191
e 6 156 206
e 6 208 200
e 6 229 199
e 6 246 187
e 6 259 198
e 6 262 201
e 7 115 206
e 7 147 194
e 7 150 204
e 7 171 193
e 7 214 199
e 7 268 203
e 7 298 195
e 8 48 191
e 8 61 197
e 8 113 214
e 8 140 203
e 8 169 204
e 8 177 206
e 8 193 207
e 8 208 198
e 8 269 203
e 8 295 195
e 9 125 202
e 9 128 203
e 9 137 203
e 9 154 204
e 9 310 206
e 10 104 197
e 10 107 202
e 10 150 200
e 10 156 195
e 10 186 198
e 10 188 199
e 10 240 197
e 10 252 196
e 11 58 188
e 11 84 201
e 11 116 197
e 11 204 199
e 11 210 199
e 11 229 200
e 11 246 200
e 11 259 198
e 11 291 196
e 12 27 197
e 12 31 210
e 12 58 201
e 12 73 201
e 12 91 202
e 12 120 199
e 12 158 204
e 12 177 198
e 12 193 196
e 12 207 200
e 12 209 203
e 12 215 204
e 12 259 197
e 12 268 202
e 12 305 198
e 12 320 207
e 13 18 204
e 13 41 201
e 13 47 194
e 13 250 206
e 13 258 202
e 13 290 202
e 13 293 197
e 13 296 210
e 14 128 201
e 14 130 202
e 14 189 197
e 14 194 205
e 14 198 196
e 14 208 199
e 14 210 199
e 14 252 199
e 14 301 201
e 14 320 202
e 15 29 194
e 15 79 208
e 15 102 196
e 15 110 198
e 15 119 202
e 15 124 205
e 15 125 203
e 15 173 197
e 15 182 202
e 15 189 205
e 15 191 199
e 15 199 202
e 15 211 196
e 15 228 200
e 15 261 192
e 15 300 199
e 16 21 199
e 16 23 200
e 16 53 195
e 16 72 205
e 16 79 201
e 16 81 198
e 16 204 199
e 17 36 202
e 17 81 203
e 17 119 204
e 17 138 200
e 17 187 200
e 17 307 190
e 17 316 199
e 18 70 102
e 18 78 102
e 18 100 92
e 18 133 95
e 18 135 103
e 18 154 99
e 18 197 107
e 18 204 111
e 18 238 100
e 18 264 104
e 18 265 98
e 18 294 100
e 19 57 102
e 19 63 98
e 19 84 91
e 19 102 103
e 19 107 101
e 19 131 99
e 19 168 104
e 19 177 107
e 19 265 106
e 20 43 98
e 20 45 99
e 20 53 102
e 20 105 94
e 20 107 96
e 20 111 99
e 20 123 102
e 20 238 105
e 20 244 94
e 20 270 99
e 20 282 96
e 20 294 94
e 21 23 106
e 21 41 104
e 21 52 106
e 21 92 104
e 21 112 111
e 21 125 95
e 21 196 95
e 21 229 104
e 21 311 101
e 21 319 109
e 22 101 101
e 22 124 99
e 22 194 96
e 22 251 100
e 22 281 99
e 22 296 80
e 22 299 96
e 23 37 94
e 23 69 98
e 23 85 92
e 23 96 92
e 23 119 107
e 23 125 100
e 23 132 105
e 23 146 92
e 23 192 105
e 23 227 99
e 23 233 98
e 23 239 91
e 23 245 98
e 23 258 99
e 23 280 103
e 24 34 101
e 24 66 97
e 24 81 94
e 24 103 105
e 24 104 104
e 24 148 102
e 24 216 98
e 24 234 97
e 24 251 101
e 25 104 96
e 25 151 95
e 25 171 100
e 25 182 97
e 25 216 107
e 25 233 88
e 25 247 104
e 25 318 98
e 26 38 95
e 26 47 100
e 26 64 100
e 26 203 109
e 26 223 97
e 26 226 105
e 26 237 96
e 26 259 97
e 26 278 99
e 27 106 102
e 27 119 96
e 27 123 100
e 27 125 90
e 27 183 95
e 27 248 95
e 27 260 93
e 27 306 96
e 28 33 94
e 28 41 107
e 28 63 112
e 28 99 99
e 28 139 97
e 28 148 97
e 28 168 102
e 28 173 105
e 28 194 102
e 28 221 100
e 28 238 95
e 28 245 93
e 28 264 106
e 28 265 107
e 28 275 103
e 28 278 102
e 28 291 100
e 29 64 97
e 29 108 99
e 29 113 97
e 29 120 104
e 29 133 94
e 29 142 101
e 29 147 105
e 29 152 97
e 29 198 100
e 29 228 99
e 29 234 101
e 29 307 96
e 29 315 96
e 30 33 96
e 30 37 94
e 30 55 102
e 30 113 101
e 30 153 95
e 30 167 104
e 30 188 96
e 30 218 100
e 30 259 105
e 30 265 99
e 30 279 99
e 30 280 98
e 30 286 107
e 30 292 93
e 31 49 100
e 31 52 96
e 31 58 98
e 31 77 102
e 31 95 100
e 31 127 100
e 31 128 104
e 31 179 104
e 31 218 103
e 31 232 99
e 31 250 103
e 31 271 98
e 31 273 99
e 31 281 92
e 31 305 101
e 32 54 101
e 32 61 91
e 32 71 103
e 32 82 97
e 32 98 105
e 32 124 101
e 32 139 99
e 32 153 97
e 32 238 96
e 32 250 96
e 32 265 101
e 32 277 106
e 32 278 100
e 32 281 101
e 32 312 96
e 33 54 106
e 33 62 100
e 33 94 103
e 33 100 104
e 33 115 95
e 33 118 95
e 33 138 107
e 33 146 92
e 33 198 101
e 33 230 107
e 33 238 108
e 33 278 103
e 34 91 102
e 34 117 95
e 34 154 101
e 34 171 100
e 34 191 97
e 34 214 99
e 34 219 89
e 34 250 94
e 34 260 103
e 35 65 103
e 35 67 101
e 35 113 106
e 35 151 92
e 35 200 109
e 36 58 104
e 36 95 99
e 36 176 112
e 36 198 99
e 36 250 101
e 36 258 104
e 36 277 107
e 36 303 101
e 37 57 100
e 37 80 110
e 37 128 95
e 37 157 99
e 37 198 88
e 37 221 99
e 37 248 94
e 37 308 97
e 38 39 101
e 38 44 96
e 38 71 103
e 38 96 103
e 38 99 94
e 38 112 90
e 38 120 106
e 38 161 99
e 38 165 106
e 38 199 110
e 38 219 107
e 38 288 102
e 39 41 105
e 39 60 95
e 39 67 109
e 39 74 109
e 39 113 104
e 39 126 108
e 39 129 97
e 39 157 87
e 39 230 95
e 39 240 107
e 39 277 113
e 39 295 107
e 39 311 95
e 39 315 109
e 40 44 100
e 40 48 94
e 40 80 97
e 40 126 95
e 40 289 108
e 40 290 96
e 40 298 101
e 40 314 101
e 40 317 102
e 41 106 102
e 41 138 94
e 41 142 96
e 41 199 99
e 41 316 104
e 42 59 105
e 42 67 98
e 42 81 102
e 42 93 98
e 42 192 103
e 42 231 107
e 42 234 95
e 42 265 109
e 42 280 95
e 43 91 105
e 43 102 106
e 43 117 93
e 43 175 100
e 43 197 90
e 43 199 102
e 43 216 96
e 43 228 101
e 43 242 105
e 43 244 90
e 43 313 98
e 44 85 104
e 44 109 114
e 44 124 105
e 44 149 104
e 44 243 89
e 44 254 102
e 44 258 108
e 44 275 102
e 44 283 106
e 44 288 94
e 44 297 100
e 45 50 99
e 45 63 97
e 45 101 99
e 45 135 97
e 45 189 94
e 45 196 95
e 45 221 96
e 45 275 98
e 45 282 98
e 45 291 98
e 45 299 105
e 45 315 92
e 46 64 96
e 46 66 98
e 46 152 97
e 46 159 94
e 46 162 93
e 46 174 93
e 46 181 107
e 46 216 100
e 46 222 100
e 46 234 94
e 46 256 99
e 47 160 87
e 47 201 97
e 47 233 111
e 47 318 97
e 48 56 97
e 48 62 92
e 48 68 109
e 48 80 99
e 48 88 97
e 48 96 101
e 48 121 100
e 48 141 92
e 48 204 93
e 49 85 99
e 49 86 94
e 49 131 95
e 49 195 103
e 49 212 103
e 49 214 95
e 49 226 100
e 49 255 95
e 49 257 99
e 49 288 104
e 49 298 100
e 49 311 98
e 50 72 88
e 50 96 98
e 50 154 95
e 50 215 98
e 50 248 105
e 50 304 104
e 51 73 101
e 51 109 93
e 51 168 101
e 51 230 93
e 51 231 100
e 51 236 101
e 51 242 97
e 52 58 94
e 52 79 101
e 52 113 95
e 52 145 105
e 52 146 113
e 52 161 92
e 52 164 90
e 52 179 105
e 52 240 100
e 53 139 95
e 53 159 100
e 53 165 93
e 53 177 110
e 53 183 101
e 53 187 97
e 53 210 100
e 53 216 96
e 53 217 94
e 53 245 98
e 53 254 95
e 53 264 104
e 53 318 102
e 54 91 94
e 54 109 96
e 54 110 91
e 54 152 94
e 54 237 91
e 54 258 103
e 54 269 106
e 55 79 105
e 55 123 95
e 55 185 97
e 55 193 96
e 55 194 103
e 55 202 92
e 55 251 96
e 55 252 99
e 55 269 94
e 56 57 101
e 56 92 94
e 56 103 91
e 56 129 100
e 56 196 103
e 56 219 91
e 56 236 102
e 56 246 101
e 56 306 105
e 57 60 96
e 57 71 102
e 57 119 90
e 57 176 97
e 57 192 102
e 57 235 106
e 57 243 101
e 57 258 98
e 57 267 102
e 58 80 105
e 58 108 97
e 58 119 101
e 58 159 102
e 58 300 109
e 58 317 104
e 59 66 85
e 59 93 104
e 59 145 94
e 59 192 100
e 59 196 96
e 59 217 92
e 59 219 100
e 59 225 96
e 59 275 99
e 59 310 96
e 60 95 95
e 60 99 97
e 60 128 102
e 60 142 96
e 60 160 103
e 60 194 102
e 60 208 97
e 60 228 108
e 60 303 100
e 61 100 107
e 61 111 99
e 61 138 105
e 61 161 100
e 61 194 95
e 62 63 103
e 62 70 102
e 62 83 105
e 62 95 96
e 62 134 107
e 62 150 95
e 62 174 100
e 62 188 98
e 62 226 97
e 62 244 102
e 62 289 111
e 63 66 94
e 63 87 96
e 63 100 104
e 63 102 99
e 63 136 104
e 63 236 111
e 63 238 94
e 63 298 106
e 63 317 100
e 63 318 100
e 64 161 102
e 64 165 98
e 64 222 97
e 64 232 101
e 64 243 98
e 64 254 100
e 64 259 95
e 65 100 97
e 65 101 98
e 65 166 91
e 65 174 104
e 65 193 99
e 65 223 99
e 65 298 106
e 65 318 100
e 66 97 106
e 66 138 96
e 66 148 105
e 66 182 104
e 66 251 91
e 66 317 96
e 66 320 105
e 67 157 105
e 67 170 99
e 67 245 98
e 67 263 96
e 67 275 101
e 67 296 90
e 68 71 95
e 68 82 98
e 68 114 97
e 68 139 96
e 68 141 91
e 68 164 100
e 68 182 108
e 68 194 104
e 68 273 102
e 69 71 100
e 69 113 98
e 69 142 98
e 69 208 105
e 69 236 100
e 69 257 103
e 69 274 96
e 69 288 101
e 69 305 97
e 69 306 101
e 69 309 98
e 70 72 105
e 70 150 96
e 70 165 98
e 70 179 99
e 70 186 105
e 70 221 97
e 70 267 101
e 70 272 85
e 70 293 93
e 70 297 97
e 70 298 103
e 70 304 108
e 71 103 103
e 71 204 104
e 71 211 100
e 71 250 101
e 71 281 92
e 71 311 94
e 72 85 108
e 72 110 96
e 72 222 102
e 72 248 104
e 72 263 101
e 72 267 94
e 72 282 106
e 72 305 99
e 72 319 99
e 73 80 98
e 73 106 107
e 73 155 90
e 73 166 108
e 73 250 100
e 73 276 102
e 73 288 107
e 73 295 90
e 73 314 98
e 74 83 95
e 74 94 102
e 74 129 104
e 74 153 96
e 74 195 99
e 74 202 100
e 74 239 101
e 74 249 103
e 74 310 105
e 75 82 108
e 75 83 95
e 75 99 106
e 75 106 95
e 75 157 95
e 75 160 106
e 75 163 106
e 75 198 89
e 75 225 98
e 75 250 102
e 75 256 98
e 75 289 96
e 75 315 98
e 76 77 93
e 76 95 94
e 76 160 101
e 76 194 99
e 76 198 108
e 76 210 87
e 76 233 105
e 76 279 103
e 76 318 105
e 77 115 102
e 77 132 103
e 77 216 107
e 77 227 105
e 77 228 92
e 77 240 92
e 77 245 102
e 77 268 102
e 77 285 101
e 77 314 102
e 78 136 102
e 78 143 104
e 78 150 96
e 78 169 97
e 78 187 95
e 78 257 103
e 78 288 102
e 79 90 92
e 79 133 94
e 79 168 100
e 79 264 102
e 79 270 99
e 79 291 102
e 79 314 102
e 80 86 95
e 80 133 98
e 80 144 95
e 80 190 104
e 80 277 101
e 80 282 94
e 80 305 98
e 80 317 98
e 81 88 100
e 81 132 101
e 81 138 105
e 81 175 100
e 81 197 98
e 81 227 94
e 81 279 97
e 81 286 98
e 82 157 98
e 82 260 97
e 82 311 108
e 83 87 103
e 83 103 101
e 83 123 100
e 83 133 107
e 83 185 99
e 83 187 103
e 83 202 106
e 83 282 98
e 83 319 108
e 84 96 101
e 84 110 104
e 84 137 106
e 84 163 103
e 84 182 100
e 84 188 97
e 84 191 91
e 84 220 98
e 84 223 96
e 84 258 97
e 84 286 98
e 84 298 95
e 85 143 97
e 85 156 100
e 85 169 104
e 85 186 98
e 85 230 101
e 85 232 106
e 85 238 96
e 86 95 94
e 86 140 98
e 86 141 104
e 86 160 96
e 86 185 91
e 86 198 105
e 86 199 105
e 86 241 105
e 86 294 105
e 86 316 100
e 87 97 102
e 87 98 100
e 87 110 96
e 87 162 96
e 87 172 106
e 87 207 95
e 87 212 98
e 87 226 101
e 87 268 93
e 87 302 98
e 88 106 97
e 88 107 93
e 88 206 104
e 88 239 108
e 88 242 107
e 88 274 94
e 88 275 93
e 89 123 105
e 89 129 97
e 89 135 98
e 89 136 97
e 89 226 93
e 89 228 97
e 89 231 102
e 89 238 97
e 89 312 98
e 90 120 102
e 90 122 102
e 90 124 99
e 90 160 98
e 90 172 93
e 91 95 104
e 91 101 89
e 91 133 103
e 91 233 102
e 91 278 98
e 91 292 104
e 92 97 99
e 92 120 97
e 92 140 109
e 92 215 103
e 92 251 86
