DIMACS2
80 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20
 21
 22
 23
 24
 25
 26
 27
 28
 29
 30 31
 32
 33
 34
 35
 36
 37
 38
 39
 40
 41
 42
 43
 44
 45 46
 47
 48
 49
 50
 51
 52
 53
 54
 55
 56
 57
 58
 59
 60 61
 62
 63
 64
 65
 66
 67
 68
 69
 70
 71
 72
 73
 74
 75 76
 77
 78
 79
 80

p edge 320 1845
e 1 40 299
e 1 66 304
e 1 84 197
e 1 90 197
e 1 104 196
e 1 117 197
e 1 146 201
e 1 157 191
e 1 158 196
e 1 162 196
e 1 226 201
e 1 228 206
e 1 271 210
e 1 296 190
e 1 299 209
e 1 303 207
e 2 8 309
e 2 50 303
e 2 53 299
e 2 57 301
e 2 62 302
e 2 86 199
e 2 96 207
e 2 103 199
e 2 123 202
e 2 138 201
e 2 189 197
e 2 232 197
e 2 247 190
e 2 274 208
e 3 41 301
e 3 66 295
e 3 191 207
e 3 194 189
e 3 212 201
e 3 226 197
e 3 250 204
e 3 285 195
e 3 298 205
e 4 65 298
e 4 75 304
e 4 76 298
e 4 197 211
e 4 209 189
e 4 233 208
e 4 246 194
e 4 292 203
e 5 12 294
e 5 27 306
e 5 31 301
e 5 42 305
e 5 72 305
e 5 80 303
e 5 91 190
e 5 95 211
e 5 108 195
e 5 116 198
e 5 159 204
e 5 164 197
e 5 172 203
e 5 185 199
e 5 194 200
e 5 213 202
e 5 215 192
e 5 232 199
e 5 292 198
e 5 293 196
e 5 294 207
e 6 102 191
e 6 120 200
e 6 151 205
e 6 172 194
e 6 235 202
e 6 283 199
e 6 305 206
e 7 23 300
e 7 25 298
e 7 138 202
e 7 148 204
e 7 166 198
e 7 173 197
e 7 180 192
e 7 194 211
e 7 217 201
e 7 238 195
e 8 36 289
e 8 45 305
e 8 86 202
e 8 154 200
e 8 185 205
e 8 272 196
e 8 279 198
e 9 13 299
e 9 26 308
e 9 36 306
e 9 134 200
e 9 151 206
e 9 163 200
e 9 203 194
e 9 204 205
e 9 212 195
e 9 276 203
e 9 282 196
e 9 314 204
e 10 67 297
e 10 130 205
e 10 148 199
e 10 165 201
e 10 174 210
e 10 175 192
e 10 176 204
e 10 178 202
e 10 190 203
e 10 193 204
e 10 205 208
e 10 228 199
e 10 265 195
e 10 298 195
e 10 313 198
e 11 79 291
e 11 87 209
e 11 103 200
e 11 116 200
e 11 122 196
e 11 140 201
e 11 201 193
e 11 225 205
e 11 230 201
e 11 253 201
e 11 293 202
e 11 310 194
e 12 18 302
e 12 25 305
e 12 27 292
e 12 33 303
e 12 43 292
e 12 46 298
e 12 111 189
e 12 141 200
e 12 146 202
e 12 172 201
e 12 316 199
e 13 19 310
e 13 25 300
e 13 73 298
e 13 124 197
e 13 178 198
e 13 184 197
e 13 214 207
e 13 217 195
e 13 248 204
e 13 277 198
e 13 295 189
e 13 296 213
e 13 318 206
e 14 27 298
e 14 152 194
e 14 182 202
e 14 220 201
e 14 231 202
e 14 236 208
e 14 239 196
e 14 301 200
e 15 18 299
e 15 42 298
e 15 97 193
e 15 115 193
e 15 117 197
e 15 130 197
e 15 143 207
e 15 169 205
e 15 197 209
e 15 211 203
e 15 212 196
e 15 228 202
e 15 254 206
e 15 264 195
e 15 296 211
e 16 95 199
e 16 97 197
e 16 104 197
e 16 192 203
e 16 291 197
e 16 302 204
e 17 61 297
e 17 72 299
e 17 97 199
e 17 131 195
e 17 139 193
e 17 180 211
e 17 209 198
e 17 224 198
e 17 245 209
e 17 253 188
e 17 311 198
e 18 133 200
e 18 134 196
e 18 139 207
e 18 140 201
e 18 148 205
e 18 152 191
e 18 153 207
e 18 179 204
e 18 198 191
e 18 203 203
e 18 213 197
e 18 263 200
e 18 289 190
e 18 295 201
e 19 80 304
e 19 105 200
e 19 147 204
e 19 150 208
e 19 187 197
e 19 257 190
e 19 274 205
e 19 280 201
e 20 58 298
e 20 135 204
e 20 160 199
e 20 170 199
e 20 180 196
e 20 252 205
e 20 256 202
e 20 260 202
e 20 262 199
e 20 278 198
e 20 317 206
e 21 29 295
e 21 40 304
e 21 59 301
e 21 88 206
e 21 123 198
e 21 135 193
e 21 186 202
e 21 209 204
e 21 235 201
e 21 246 203
e 21 252 206
e 21 269 202
e 21 303 198
e 21 315 200
e 21 319 194
e 22 33 297
e 22 58 299
e 22 59 298
e 22 99 202
e 22 111 190
e 22 130 201
e 22 178 196
e 22 223 199
e 22 227 201
e 22 232 195
e 22 244 204
e 22 251 198
e 22 271 199
e 22 272 203
e 22 273 207
e 23 55 298
e 23 85 210
e 23 87 201
e 23 92 196
e 23 100 198
e 23 119 205
e 23 121 196
e 23 122 201
e 23 128 202
e 23 142 201
e 23 194 201
e 23 246 197
e 23 266 198
e 23 268 198
e 23 273 200
e 23 316 206
e 24 28 296
e 24 120 207
e 24 221 207
e 24 268 198
e 25 35 301
e 25 104 200
e 25 122 206
e 25 125 212
e 25 133 198
e 25 204 208
e 25 209 197
e 25 237 199
e 25 255 198
e 25 279 199
e 26 61 293
e 26 102 199
e 26 164 203
e 26 201 202
e 26 206 205
e 26 213 192
e 26 238 202
e 26 239 194
e 26 248 202
e 26 259 206
e 26 271 199
e 26 317 195
e 27 89 203
e 27 96 198
e 27 127 202
e 27 148 198
e 27 159 190
e 27 192 198
e 27 221 195
e 27 225 202
e 27 236 197
e 27 238 198
e 27 246 205
e 27 279 196
e 27 285 198
e 27 295 200
e 28 69 294
e 28 138 211
e 28 154 191
e 28 155 195
e 28 182 198
e 28 187 200
e 28 311 196
e 28 315 201
e 28 317 201
e 29 31 298
e 29 53 295
e 29 92 197
e 29 160 199
e 29 185 200
e 29 240 205
e 29 293 207
e 30 66 294
e 30 102 203
e 30 104 200
e 30 160 200
e 30 177 203
e 30 178 208
e 31 53 301
e 31 82 203
e 31 92 208
e 31 130 201
e 31 146 196
e 31 159 205
e 31 176 201
e 31 188 200
e 31 204 202
e 31 251 194
e 31 267 199
e 31 283 193
e 32 37 293
e 32 73 302
e 32 89 200
e 32 94 205
e 32 102 193
e 32 110 201
e 32 117 202
e 32 123 191
e 32 127 201
e 32 195 194
e 32 204 203
e 32 221 192
e 32 243 196
e 32 276 205
e 32 281 198
e 32 298 191
e 32 316 200
e 33 46 293
e 33 71 292
e 33 94 204
e 33 95 196
e 33 189 205
e 33 251 196
e 33 288 208
e 33 300 198
e 33 310 200
e 34 35 308
e 34 59 299
e 34 77 301
e 34 89 199
e 34 99 200
e 34 168 193
e 34 175 204
e 34 183 204
e 34 200 200
e 34 215 198
e 34 249 207
e 34 270 189
e 34 281 194
e 34 312 186
e 35 58 297
e 35 76 301
e 35 85 207
e 35 88 203
e 35 119 204
e 35 122 200
e 35 130 199
e 35 150 202
e 35 163 203
e 35 188 195
e 35 202 200
e 35 205 195
e 35 259 202
e 35 266 195
e 35 289 198
e 35 291 191
e 35 298 196
e 35 307 200
e 36 95 202
e 36 107 207
e 36 109 197
e 36 149 200
e 36 197 200
e 36 227 210
e 36 233 208
e 36 320 207
e 37 41 302
e 37 46 300
e 37 76 294
e 37 95 204
e 37 126 188
e 37 148 202
e 37 153 203
e 37 187 198
e 37 192 199
e 37 210 204
e 37 227 207
e 37 251 205
e 37 278 196
e 37 292 201
e 37 304 202
e 37 314 192
e 38 39 296
e 38 56 296
e 38 58 302
e 38 76 302
e 38 84 202
e 38 119 202
e 38 147 193
e 38 151 199
e 38 168 193
e 38 178 196
e 38 189 192
e 38 198 206
e 38 219 194
e 38 229 202
e 38 257 197
e 39 64 295
e 39 108 204
e 39 133 212
e 39 142 194
e 39 148 202
e 39 213 197
e 39 237 201
e 39 250 205
e 39 265 202
e 39 311 204
e 40 41 289
e 40 44 291
e 40 68 301
e 40 76 298
e 40 91 196
e 40 106 201
e 40 126 204
e 40 138 200
e 40 149 193
e 40 162 207
e 40 172 195
e 40 192 204
e 40 237 189
e 40 243 200
e 40 306 197
e 40 320 202
e 41 57 300
e 41 101 193
e 41 169 208
e 41 221 202
e 41 307 202
e 41 320 199
e 42 92 202
e 42 117 197
e 42 168 199
e 42 201 201
e 42 250 198
e 42 275 195
e 42 302 207
e 43 73 298
e 43 113 194
e 43 152 197
e 43 159 199
e 43 259 195
e 43 272 194
e 44 45 301
e 44 115 194
e 44 118 199
e 44 148 191
e 44 186 198
e 44 242 200
e 44 246 201
e 44 278 203
e 44 282 204
e 44 283 202
e 44 294 204
e 45 49 302
e 45 51 299
e 45 126 192
e 45 180 201
e 45 183 195
e 45 263 194
e 45 271 188
e 45 280 204
e 45 282 202
e 46 47 299
e 46 106 198
e 46 157 200
e 46 168 192
e 46 170 197
e 46 196 195
e 46 207 192
e 46 227 208
e 46 256 201
e 46 308 193
e 47 64 296
e 47 81 194
e 47 124 201
e 47 139 191
e 47 162 197
e 47 186 205
e 47 219 189
e 47 239 196
e 47 290 207
e 48 51 307
e 48 67 297
e 48 132 202
e 48 155 204
e 48 194 194
e 48 241 203
e 48 247 197
e 48 259 198
e 48 266 203
e 48 273 194
e 49 82 207
e 49 110 201
e 49 115 204
e 49 166 205
e 49 231 198
e 50 63 304
e 50 85 189
e 50 111 200
e 50 116 198
e 50 119 190
e 50 130 201
e 50 151 191
e 50 168 195
e 50 188 206
e 50 189 195
e 50 218 202
e 50 271 195
e 50 278 195
e 50 289 187
e 51 82 204
e 51 83 192
e 51 153 200
e 51 156 198
e 51 174 199
e 51 239 191
e 51 245 200
e 51 253 203
e 51 275 197
e 52 106 198
e 52 130 185
e 52 131 207
e 52 177 194
e 52 236 195
e 52 238 205
e 53 110 191
e 53 130 200
e 53 156 199
e 53 164 207
e 53 187 202
e 53 199 191
e 53 211 198
e 53 221 200
e 53 290 194
e 53 291 195
e 53 304 209
e 54 69 308
e 54 106 197
e 54 109 195
e 54 134 198
e 54 143 192
e 54 155 203
e 54 244 199
e 54 250 198
e 54 261 195
e 54 272 197
e 54 278 198
e 54 301 202
e 54 312 201
e 55 116 201
e 55 124 204
e 55 153 187
e 55 224 206
e 55 237 216
e 55 265 193
e 55 270 203
e 55 290 207
e 55 295 200
e 55 306 207
e 56 88 198
e 56 90 197
e 56 143 209
e 56 144 209
e 56 168 203
e 56 226 197
e 56 233 198
e 56 283 197
e 57 108 201
e 57 137 199
e 57 224 201
e 57 240 204
e 57 244 192
e 57 289 196
e 57 293 196
e 58 72 304
e 58 106 199
e 58 116 190
e 58 123 199
e 58 154 204
e 58 157 200
e 58 180 204
e 58 200 199
e 58 204 202
e 58 225 206
e 58 231 207
e 58 251 191
e 58 263 207
e 58 305 209
e 59 60 298
e 59 180 203
e 59 213 206
e 59 231 196
e 59 247 209
e 59 254 200
e 59 256 198
e 59 309 200
e 59 317 210
e 60 81 198
e 60 133 199
e 60 141 209
e 60 151 209
e 60 198 199
e 60 251 200
e 60 260 195
e 60 312 193
e 61 108 191
e 61 128 193
e 61 136 208
e 61 147 205
e 61 151 204
e 61 193 190
e 61 235 193
e 61 255 202
e 61 263 201
e 61 289 202
e 62 64 307
e 62 108 202
