DIMACS2
24 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20
 21
 22
 23
 24

p edge 160 320
e 1 30 196
e 1 48 195
e 1 87 191
e 1 113 203
e 1 121 202
e 1 133 197
e 2 3 296
e 2 43 200
e 2 49 199
e 2 51 194
e 2 72 194
e 2 77 200
e 2 83 208
e 3 9 296
e 3 59 203
e 3 64 199
e 3 141 204
e 4 22 307
e 4 105 201
e 4 113 190
e 4 159 196
e 5 6 298
e 5 86 205
e 5 91 202
e 5 94 195
e 5 125 195
e 6 78 190
e 6 100 194
e 6 101 206
e 6 106 192
e 6 124 197
e 6 151 191
e 7 53 206
e 7 75 200
e 7 77 198
e 7 90 195
e 7 104 196
e 8 38 194
e 8 39 208
e 8 123 201
e 8 136 200
e 9 44 204
e 9 67 200
e 9 79 198
e 9 140 201
e 9 148 205
e 10 44 197
e 10 102 194
e 11 56 201
e 11 83 195
e 11 138 197
e 11 149 206
e 12 33 196
e 12 77 191
e 12 112 202
e 12 119 199
e 12 148 199
e 13 21 299
e 13 46 200
e 13 59 199
e 13 64 199
e 14 56 198
e 14 109 195
e 14 147 197
e 14 153 195
e 15 16 285
e 15 107 194
e 16 72 192
e 16 92 202
e 17 37 199
e 17 40 204
e 17 77 207
e 17 84 194
e 17 89 194
e 17 126 192
e 18 23 300
e 18 65 200
e 18 80 200
e 18 85 201
e 19 100 201
e 20 26 207
e 20 27 201
e 20 55 199
e 20 65 196
e 20 70 207
e 20 88 202
e 20 106 199
e 20 107 200
e 20 122 202
e 20 138 204
e 20 143 206
e 20 149 209
e 21 43 202
e 21 52 197
e 21 83 205
e 21 84 201
e 22 44 202
e 22 90 205
e 22 98 195
e 24 49 192
e 24 70 199
e 24 140 198
e 24 155 199
e 25 100 109
e 25 102 97
e 26 52 100
e 26 74 93
e 26 117 101
e 27 29 101
e 27 46 99
e 27 82 102
e 27 102 107
e 27 110 101
e 27 147 100
e 28 35 108
e 28 147 94
e 29 116 99
e 30 42 104
e 30 53 94
e 30 137 86
e 31 46 90
e 31 77 107
e 31 126 96
e 31 160 99
e 32 42 101
e 32 104 94
e 32 151 87
e 33 35 105
e 33 37 106
e 33 68 92
e 33 142 105
e 34 83 102
e 34 108 102
e 35 46 98
e 35 110 96
e 35 131 93
e 36 64 105
e 36 138 103
e 37 43 100
e 38 91 96
e 38 115 100
e 38 122 101
e 38 123 102
e 39 59 104
e 39 85 104
e 39 103 99
e 39 122 94
e 40 52 86
e 40 53 102
e 40 105 87
e 40 128 109
e 41 94 101
e 42 48 100
e 42 50 104
e 42 88 96
e 42 96 96
e 43 92 100
e 43 145 98
e 44 123 98
e 44 141 100
e 44 156 99
e 45 135 99
e 45 143 97
e 45 158 90
e 46 65 97
e 46 88 98
e 46 126 94
e 46 140 92
e 47 131 96
e 48 81 99
e 48 109 106
e 48 155 104
e 49 73 98
e 49 103 101
e 50 70 106
e 50 74 97
e 50 120 107
e 50 141 101
e 51 81 101
e 51 119 98
e 51 127 105
e 51 138 97
e 51 157 96
e 52 151 98
e 53 83 101
e 53 110 97
e 53 124 103
e 53 138 102
e 54 106 101
e 55 69 108
e 55 112 109
e 56 57 104
e 57 85 104
e 57 125 99
e 58 79 104
e 58 89 104
e 58 96 97
e 58 129 99
e 58 149 102
e 58 157 96
e 59 81 100
e 59 100 94
e 59 112 100
e 59 120 98
e 59 129 97
e 60 96 95
e 60 132 100
e 61 87 106
e 61 136 103
e 62 125 98
e 62 139 101
e 63 67 106
e 63 82 92
e 63 89 93
e 63 94 101
e 63 118 94
e 63 121 93
e 63 152 105
e 64 94 96
e 64 114 102
e 64 145 100
e 65 111 111
e 66 145 100
e 66 147 96
e 66 151 104
e 67 115 105
e 68 75 102
e 68 92 108
e 68 136 113
e 69 114 102
e 70 99 101
e 71 93 96
e 71 101 102
e 71 152 88
e 72 75 97
e 72 88 98
e 72 141 103
e 72 155 112
e 73 95 101
e 73 100 101
e 73 136 103
e 73 146 103
e 75 97 96
e 76 85 102
e 76 120 94
e 76 144 94
e 77 102 93
e 77 130 100
e 78 95 102
e 79 108 105
e 80 118 92
e 80 138 102
e 82 103 95
e 84 87 106
e 84 111 98
e 84 144 102
e 86 114 91
e 86 156 92
e 87 119 104
e 87 136 97
e 87 138 100
e 88 114 92
e 89 106 104
e 92 108 88
e 93 109 100
e 93 145 101
e 93 150 105
e 94 154 100
e 95 135 99
e 96 133 98
e 96 153 100
e 97 134 104
e 98 139 92
e 98 148 103
e 99 139 92
e 99 145 98
e 100 103 98
e 100 112 102
e 100 119 108
e 101 117 98
e 102 127 93
e 103 133 97
e 103 143 98
e 104 155 106
e 105 111 95
e 106 131 104
e 106 159 106
e 107 128 85
e 107 136 109
e 108 131 92
e 112 139 97
e 112 141 110
e 112 146 108
e 114 140 94
e 114 160 103
e 115 129 105
e 116 157 100
e 116 158 106
e 125 141 104
e 125 143 97
e 125 144 97
e 125 147 92
e 127 149 99
e 130 132 97
e 130 135 110
e 130 153 104
e 133 136 93
e 134 136 102
e 136 145 101
e 136 146 100
e 139 152 103
e 141 146 93
e 142 154 98
e 144 154 99
e 145 160 104
e 146 151 100
e 148 155 92
e 150 154 105
e 154 160 101
e 158 159 95
