DIMACS2
40 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20
 21
 22
 23
 24
 25
 26
 27
 28
 29
 30 31
 32
 33
 34
 35
 36
 37
 38
 39
 40

p edge 160 320
e 1 15 304
e 1 20 292
e 1 47 201
e 1 53 202
e 1 57 196
e 1 68 202
e 1 84 202
e 1 156 201
e 2 35 289
e 2 149 194
e 3 47 193
e 3 79 196
e 3 90 194
e 3 158 207
e 4 88 202
e 5 17 296
e 6 9 305
e 6 35 304
e 6 62 200
e 6 73 201
e 6 97 204
e 6 146 193
e 7 13 301
e 7 18 301
e 7 48 202
e 7 53 190
e 7 83 196
e 7 135 206
e 7 139 203
e 8 29 308
e 8 61 201
e 8 136 189
e 10 16 308
e 10 111 196
e 10 130 204
e 11 25 300
e 11 37 304
e 11 155 203
e 12 23 305
e 12 26 297
e 12 127 207
e 12 138 200
e 12 156 192
e 14 123 193
e 14 126 201
e 14 132 205
e 14 137 205
e 14 152 200
e 15 29 297
e 15 30 299
e 15 32 296
e 15 36 306
e 15 64 207
e 15 78 197
e 15 100 204
e 15 119 198
e 15 135 200
e 15 151 198
e 16 27 303
e 16 63 206
e 16 66 200
e 16 90 202
e 16 137 200
e 16 149 204
e 17 32 299
e 17 46 199
e 17 53 211
e 17 107 206
e 17 115 202
e 18 40 299
e 18 41 198
e 18 138 198
e 19 106 202
e 19 145 199
e 20 40 309
e 20 71 209
e 20 93 208
e 21 70 197
e 21 71 206
e 21 86 204
e 21 94 209
e 21 105 190
e 21 139 204
e 21 141 193
e 22 78 201
e 22 123 196
e 22 158 192
e 23 86 201
e 23 107 193
e 24 64 208
e 24 110 199
e 24 150 197
e 25 39 303
e 25 111 201
e 25 121 206
e 25 150 202
e 26 54 203
e 26 86 209
e 26 139 204
e 26 152 190
e 27 32 294
e 27 33 294
e 27 65 199
e 27 93 193
e 28 51 208
e 28 98 199
e 28 116 202
e 28 155 201
e 29 79 203
e 29 108 199
e 29 135 195
e 29 153 191
e 30 49 202
e 30 50 200
e 30 102 198
e 31 41 199
e 31 77 203
e 31 128 201
e 32 50 201
e 32 81 202
e 32 106 192
e 32 107 195
e 32 133 202
e 32 140 197
e 33 45 200
e 34 44 189
e 34 50 195
e 34 58 204
e 34 67 198
e 34 92 199
e 34 117 192
e 34 123 197
e 34 140 206
e 34 151 210
e 35 57 206
e 36 44 198
e 36 65 198
e 36 69 199
e 36 96 203
e 36 158 205
e 37 56 192
e 37 94 195
e 38 111 202
e 38 155 199
e 39 79 203
e 39 80 203
e 39 112 200
e 39 124 193
e 40 84 202
e 40 146 191
e 41 49 97
e 41 76 90
e 41 89 103
e 42 78 104
e 42 133 95
e 42 141 102
e 43 62 100
e 44 93 97
e 45 51 102
e 45 110 100
e 46 58 93
e 46 84 96
e 46 100 98
e 46 102 101
e 46 104 100
e 47 75 94
e 47 81 104
e 47 139 103
e 49 74 102
e 49 105 85
e 49 134 99
e 49 160 96
e 50 61 97
e 50 96 102
e 50 145 100
e 51 77 103
e 51 130 95
e 51 151 100
e 52 123 101
e 52 131 97
e 53 59 104
e 53 93 96
e 53 113 104
e 53 119 98
e 53 129 99
e 53 151 106
e 53 155 95
e 54 136 93
e 54 138 108
e 54 142 103
e 55 65 104
e 55 119 98
e 56 84 105
e 56 111 110
e 56 115 102
e 56 116 101
e 57 71 101
e 57 104 95
e 58 133 103
e 59 74 97
e 60 76 98
e 60 81 94
e 60 94 103
e 60 149 104
e 61 101 102
e 61 103 97
e 62 86 94
e 62 130 108
e 62 149 97
e 63 123 94
e 64 83 100
e 65 75 107
e 65 84 95
e 66 135 105
e 67 148 99
e 68 88 105
e 68 94 95
e 68 95 102
e 68 143 104
e 68 145 109
e 69 145 96
e 70 90 91
e 70 139 89
e 71 73 101
e 71 115 99
e 71 135 100
e 71 157 107
e 72 113 107
e 72 157 95
e 73 99 98
e 73 117 100
e 73 133 101
e 73 137 90
e 74 89 97
e 74 146 94
e 75 94 102
e 75 139 105
e 76 83 96
e 77 84 94
e 77 85 101
e 77 101 98
e 77 109 98
e 78 159 106
e 80 151 100
e 81 96 96
e 81 128 97
e 82 92 98
e 82 123 99
e 82 150 103
e 83 101 96
e 83 120 100
e 83 125 103
e 83 147 92
e 84 152 90
e 86 123 96
e 86 134 107
e 86 142 101
e 87 95 104
e 87 98 95
e 87 133 109
e 89 126 97
e 90 111 94
e 90 130 97
e 90 135 99
e 91 115 101
e 92 104 109
e 93 97 101
e 93 139 97
e 95 112 99
e 96 146 104
e 96 151 95
e 96 153 92
e 98 146 102
e 99 114 96
e 99 154 102
e 100 136 96
e 101 134 105
e 101 155 101
e 102 115 88
e 103 121 102
e 103 138 101
e 107 151 106
e 108 118 105
e 109 145 101
e 110 124 103
e 111 140 93
e 111 153 104
e 112 115 100
e 114 136 108
e 115 122 101
e 116 142 92
e 118 129 99
e 119 139 107
e 119 147 97
e 120 134 99
e 120 155 106
e 121 138 97
e 121 144 103
e 121 150 106
e 121 154 92
e 123 135 92
e 123 143 100
e 124 129 93
e 125 152 105
e 127 151 98
e 129 142 100
e 131 147 100
e 131 148 107
e 133 154 105
e 137 152 98
e 138 159 95
e 139 149 102
e 141 147 95
e 143 159 96
e 145 157 93
e 146 159 103
e 148 157 92
e 151 155 104
e 152 159 98
e 155 159 97
