DIMACS2
40 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20
 21
 22
 23
 24
 25
 26
 27
 28
 29
 30 31
 32
 33
 34
 35
 36
 37
 38
 39
 40

p edge 160 812
e 1 7 300
e 1 24 297
e 1 31 297
e 1 37 299
e 1 47 198
e 1 53 198
e 1 66 199
e 1 77 205
e 1 89 194
e 1 101 203
e 1 111 201
e 1 113 199
e 1 119 200
e 2 10 297
e 2 25 298
e 2 41 193
e 2 59 199
e 2 99 195
e 2 117 199
e 2 141 214
e 2 150 196
e 2 158 201
e 3 31 294
e 3 140 205
e 3 144 202
e 3 151 194
e 3 153 204
e 3 154 197
e 3 155 205
e 4 11 293
e 4 38 295
e 4 61 195
e 4 69 199
e 4 82 209
e 4 89 196
e 5 8 291
e 5 32 294
e 5 64 196
e 5 94 195
e 6 20 296
e 6 23 297
e 6 40 299
e 6 46 202
e 6 53 199
e 6 57 199
e 6 69 200
e 6 87 199
e 6 119 202
e 6 157 194
e 7 21 289
e 7 69 192
e 7 70 202
e 7 74 198
e 7 99 199
e 7 103 206
e 7 123 200
e 7 143 200
e 7 155 200
e 8 26 302
e 8 107 202
e 8 132 190
e 8 137 195
e 9 10 300
e 9 20 304
e 9 21 298
e 9 63 201
e 9 73 196
e 9 84 195
e 9 96 201
e 9 120 200
e 9 129 196
e 9 145 197
e 10 32 306
e 10 56 205
e 10 61 195
e 10 63 200
e 10 81 191
e 10 85 202
e 10 109 206
e 10 121 199
e 10 145 192
e 11 17 297
e 11 26 302
e 11 27 296
e 11 44 197
e 11 47 201
e 11 61 197
e 11 62 200
e 11 94 196
e 11 127 200
e 12 18 301
e 12 59 188
e 12 80 200
e 12 81 196
e 12 91 200
e 12 107 201
e 12 117 210
e 12 140 204
e 12 142 203
e 12 149 193
e 13 17 300
e 13 27 302
e 13 30 297
e 13 38 299
e 13 51 205
e 13 70 205
e 13 73 206
e 13 82 202
e 13 88 188
e 13 92 202
e 13 98 212
e 13 105 204
e 13 107 197
e 13 142 200
e 13 156 190
e 14 44 207
e 14 55 187
e 14 61 201
e 14 65 198
e 14 73 203
e 14 78 197
e 14 111 199
e 14 139 201
e 14 142 199
e 14 147 199
e 14 152 207
e 14 155 192
e 15 33 296
e 15 49 200
e 15 55 205
e 15 61 189
e 15 83 205
e 15 85 200
e 15 111 201
e 15 120 204
e 15 129 201
e 15 154 201
e 16 22 294
e 16 46 203
e 16 76 207
e 16 89 199
e 16 132 208
e 16 143 195
e 16 154 204
e 17 23 290
e 17 34 302
e 17 36 305
e 17 39 296
e 17 72 201
e 17 77 204
e 17 93 205
e 17 94 203
e 17 118 199
e 17 127 202
e 17 132 210
e 17 140 201
e 18 24 305
e 18 58 204
e 18 87 194
e 18 98 204
e 18 119 195
e 18 120 193
e 18 142 202
e 18 158 197
e 19 38 305
e 19 59 202
e 19 123 201
e 19 137 201
e 19 148 201
e 20 32 295
e 20 62 202
e 20 78 205
e 20 83 201
e 20 92 196
e 20 114 197
e 20 121 194
e 20 139 203
e 20 149 195
e 20 150 202
e 21 42 188
e 21 62 208
e 21 68 206
e 21 89 196
e 21 101 200
e 21 123 202
e 21 137 197
e 21 138 200
e 21 157 193
e 22 28 294
e 22 39 300
e 22 128 204
e 22 148 207
e 22 160 208
e 23 25 293
e 23 35 305
e 23 45 199
e 23 46 194
e 23 59 194
e 23 61 202
e 23 69 195
e 23 71 198
e 23 138 202
