DIMACS2
40 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20
 21
 22
 23
 24
 25
 26
 27
 28
 29
 30 31
 32
 33
 34
 35
 36
 37
 38
 39
 40

p edge 160 240
e 1 50 197
e 1 55 198
e 1 70 198
e 1 71 203
e 1 73 211
e 1 94 204
e 1 149 202
e 2 10 291
e 2 24 306
e 2 66 206
e 2 117 204
e 3 13 300
e 3 32 295
e 4 7 300
e 4 59 202
e 4 124 200
e 4 156 201
e 5 80 198
e 5 109 192
e 5 117 204
e 5 149 198
e 6 105 206
e 6 119 203
e 6 157 206
e 7 85 198
e 7 141 203
e 8 18 301
e 8 85 202
e 8 145 198
e 9 156 196
e 10 30 299
e 11 45 205
e 11 79 196
e 11 91 211
e 11 112 196
e 12 18 303
e 12 158 194
e 13 25 302
e 13 42 206
e 13 43 189
e 13 125 207
e 14 106 202
e 14 141 208
e 14 152 203
e 15 23 299
e 15 69 191
e 15 138 192
e 15 150 203
e 15 151 196
e 16 47 192
e 16 74 190
e 17 45 207
e 17 57 203
e 17 70 195
e 17 83 197
e 17 109 202
e 17 154 187
e 18 26 289
e 18 46 200
e 18 84 199
e 19 39 289
e 19 87 194
e 20 81 197
e 20 88 204
e 20 94 206
e 20 117 193
e 20 151 201
e 21 48 203
e 21 112 200
e 22 23 295
e 22 134 200
e 23 26 292
e 23 33 301
e 23 70 200
e 23 76 206
e 23 80 196
e 24 159 197
e 25 31 294
e 25 63 195
e 26 114 200
e 26 130 201
e 27 77 190
e 27 81 205
e 27 104 198
e 27 148 202
e 28 116 198
e 28 118 202
e 29 84 195
e 29 115 201
e 30 45 190
e 30 53 190
e 31 81 206
e 32 39 298
e 32 64 196
e 32 81 204
e 32 144 199
e 34 38 300
e 34 120 201
e 34 132 198
e 35 77 197
e 35 123 204
e 35 152 197
e 35 157 207
e 36 69 198
e 36 101 200
e 37 132 190
e 38 160 205
e 39 105 204
e 39 151 197
e 39 158 199
e 40 70 204
e 40 132 203
e 41 61 103
e 41 71 102
e 41 147 96
e 42 107 98
e 42 112 103
e 43 153 102
e 44 70 93
e 44 121 100
e 45 77 90
e 45 149 99
e 45 159 101
e 46 140 92
e 48 130 88
e 48 149 104
e 49 50 97
e 49 60 101
e 50 111 89
e 51 102 97
e 51 105 97
e 52 97 93
e 54 106 98
e 54 148 96
e 55 74 92
e 55 133 111
e 56 99 98
e 56 105 100
e 56 118 95
e 57 155 107
e 58 76 87
e 59 85 107
e 59 103 94
e 59 153 103
e 60 100 94
e 60 116 102
e 62 91 102
e 63 100 88
e 63 111 108
e 63 125 113
e 63 135 113
e 64 77 96
e 64 154 103
e 65 134 101
e 65 157 103
e 66 125 100
e 67 87 96
e 68 121 101
e 69 135 99
e 69 157 105
e 70 87 99
e 70 93 107
e 70 95 94
e 70 129 94
e 71 91 98
e 71 145 103
e 71 148 95
e 72 149 109
e 73 75 107
e 74 98 97
e 75 123 97
e 75 125 99
e 76 130 96
e 76 147 98
e 77 89 92
e 77 137 99
e 78 99 90
e 78 113 103
e 80 116 97
e 80 131 96
e 80 147 101
e 82 133 103
e 83 146 94
e 84 133 104
e 86 94 104
e 87 99 103
e 87 137 96
e 90 104 95
e 90 138 104
e 91 139 97
e 92 131 112
e 95 112 100
e 95 156 100
e 96 139 105
e 97 121 106
e 97 157 101
e 98 99 103
e 98 111 98
e 101 120 101
e 101 154 98
e 102 144 98
e 103 109 102
e 103 141 98
e 103 160 100
e 105 133 97
e 107 139 102
e 108 127 99
e 108 144 103
e 109 111 97
e 109 157 101
e 110 113 90
e 110 140 96
e 113 129 99
e 113 136 98
e 113 147 105
e 115 138 102
e 115 151 90
e 116 122 95
e 117 151 97
e 119 135 108
e 119 137 94
e 119 160 102
e 121 133 94
e 121 150 103
e 122 135 106
e 125 130 101
e 125 149 98
e 126 140 93
e 126 149 106
e 127 129 98
e 128 132 109
e 129 132 113
e 132 144 103
e 133 158 102
e 134 153 104
e 135 143 98
e 137 146 105
e 139 154 94
e 142 144 100
e 151 156 101
