DIMACS2
24 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20
 21
 22
 23
 24

p edge 160 812
e 1 3 295
e 1 46 203
e 1 69 204
e 1 71 203
e 1 90 197
e 1 120 195
e 1 123 180
e 1 136 194
e 1 145 200
e 1 148 206
e 1 159 203
e 2 46 205
e 2 52 198
e 2 65 202
e 2 74 203
e 2 97 192
e 2 111 201
e 2 129 204
e 2 148 199
e 3 14 302
e 3 21 299
e 3 29 202
e 3 48 207
e 3 57 208
e 3 61 189
e 3 66 196
e 3 97 186
e 3 116 198
e 3 141 199
e 3 143 198
e 4 32 196
e 4 38 195
e 4 54 204
e 4 55 199
e 4 72 195
e 4 80 194
e 4 105 202
e 4 117 196
e 4 119 203
e 4 124 194
e 4 133 202
e 4 141 192
e 4 149 198
e 4 154 192
e 5 16 306
e 5 86 192
e 5 131 190
e 5 140 204
e 6 9 298
e 6 12 300
e 6 26 204
e 6 50 197
e 6 75 204
e 6 76 194
e 6 85 201
e 6 99 204
e 6 106 201
e 6 112 205
e 6 117 196
e 6 120 207
e 6 140 210
e 7 10 297
e 7 14 291
e 7 24 302
e 7 30 204
e 7 46 209
e 7 92 203
e 7 99 194
e 7 124 201
e 7 136 203
e 7 138 199
e 7 160 190
e 8 11 298
e 8 18 300
e 8 30 206
e 8 44 207
e 8 74 203
e 8 79 196
e 8 93 205
e 8 95 206
e 8 98 198
e 8 116 205
e 8 122 200
e 8 124 190
e 8 125 202
e 8 130 213
e 8 140 204
e 8 149 203
e 8 150 198
e 9 58 201
e 9 64 204
e 9 70 208
e 9 73 202
e 9 82 211
e 9 112 194
e 9 114 198
e 9 132 199
e 9 150 200
e 10 17 296
e 10 35 206
e 10 40 194
e 10 45 203
e 10 78 200
e 10 81 203
e 10 103 199
e 10 110 206
e 10 118 195
e 10 119 200
e 10 149 193
e 11 36 211
e 11 61 204
e 11 99 204
e 11 114 199
e 11 143 199
e 11 156 205
e 12 20 293
e 12 51 201
e 12 75 196
e 12 84 202
e 12 110 197
e 12 135 202
e 12 139 198
e 13 32 190
e 13 40 202
e 13 57 207
e 13 73 197
e 13 95 204
e 13 98 199
e 13 122 197
e 13 127 203
e 13 149 195
e 14 23 299
e 14 27 196
e 14 28 199
e 14 31 201
e 14 49 205
e 14 50 205
e 14 66 202
e 14 76 195
e 14 83 203
e 14 84 193
e 14 85 202
e 14 91 201
e 14 99 204
e 14 108 197
e 14 114 202
e 14 123 203
e 14 124 201
e 14 140 199
e 14 146 201
e 14 153 199
e 15 107 208
e 15 120 196
e 15 136 197
e 15 137 202
e 15 139 200
e 15 149 197
e 15 157 201
e 16 29 200
e 16 30 194
e 16 38 205
e 16 46 201
e 16 61 197
e 16 78 198
e 16 104 199
e 16 111 192
e 16 112 189
e 16 118 201
e 16 123 202
e 16 135 202
e 17 22 304
e 17 59 199
e 17 86 197
e 17 97 202
e 17 122 207
e 17 124 202
e 17 125 200
e 17 128 199
e 17 135 202
e 17 138 193
e 17 154 203
e 18 23 299
e 18 35 208
e 18 53 190
e 18 54 198
e 18 68 197
e 18 79 191
e 18 85 193
e 18 87 193
e 18 92 203
e 18 100 206
e 18 125 194
e 18 153 201
e 18 156 201
e 19 42 193
e 19 87 203
e 19 113 208
e 19 141 197
e 19 144 199
e 19 151 202
e 20 45 193
e 20 53 199
e 20 65 201
e 20 80 198
e 20 94 206
e 20 99 202
e 20 114 209
e 20 139 202
e 20 143 209
e 21 27 197
e 21 74 200
e 21 100 196
e 21 113 196
e 21 120 199
e 21 136 198
e 21 160 202
e 22 59 204
e 22 74 195
e 22 82 198
e 22 102 208
e 22 108 197
e 22 109 200
e 22 146 202
e 22 147 201
e 22 159 204
e 23 32 204
e 23 44 198
e 23 56 200
e 23 68 199
e 23 75 201
e 23 90 197
e 23 96 205
e 23 102 195
e 23 147 199
e 24 25 195
e 24 31 187
e 24 35 196
e 24 46 200
e 24 51 200
e 24 106 198
e 24 128 203
e 24 141 199
e 25 31 97
e 25 44 96
e 25 46 102
e 25 72 100
e 25 102 98
e 25 108 99
e 25 111 96
e 25 113 94
e 25 139 102
e 25 149 102
e 26 40 90
e 26 55 99
e 26 79 99
e 26 81 97
e 26 96 93
e 26 109 93
e 26 124 104
e 26 129 102
e 26 132 99
e 27 48 96
e 27 57 102
e 27 71 103
e 27 102 106
e 27 114 92
e 27 115 100
e 27 129 102
e 28 59 106
e 28 75 97
e 28 87 99
e 28 98 101
e 28 100 97
e 29 32 96
e 29 45 102
e 29 56 99
e 29 67 100
e 29 70 95
