DIMACS2
40 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20
 21
 22
 23
 24
 25
 26
 27
 28
 29
 30 31
 32
 33
 34
 35
 36
 37
 38
 39
 40

p edge 160 12720
e 1 2 295
e 1 3 296
e 1 4 304
e 1 5 298
e 1 6 293
e 1 7 298
e 1 8 304
e 1 9 301
e 1 10 310
e 1 11 301
e 1 12 298
e 1 13 306
e 1 14 300
e 1 15 292
e 1 16 290
e 1 17 299
e 1 18 304
e 1 19 307
e 1 20 306
e 1 21 309
e 1 22 304
e 1 23 298
e 1 24 295
e 1 25 293
e 1 26 299
e 1 27 303
e 1 28 305
e 1 29 294
e 1 30 305
e 1 31 300
e 1 32 302
e 1 33 300
e 1 34 297
e 1 35 300
e 1 36 303
e 1 37 296
e 1 38 297
e 1 39 302
e 1 40 306
e 1 41 198
e 1 42 197
e 1 43 204
e 1 44 202
e 1 45 193
e 1 46 195
e 1 47 196
e 1 48 205
e 1 49 196
e 1 50 200
e 1 51 194
e 1 52 199
e 1 53 198
e 1 54 196
e 1 55 202
e 1 56 204
e 1 57 202
e 1 58 204
e 1 59 205
e 1 60 196
e 1 61 201
e 1 62 197
e 1 63 206
e 1 64 203
e 1 65 200
e 1 66 204
e 1 67 192
e 1 68 193
e 1 69 195
e 1 70 204
e 1 71 202
e 1 72 198
e 1 73 202
e 1 74 194
e 1 75 205
e 1 76 200
e 1 77 205
e 1 78 200
e 1 79 197
e 1 80 198
e 1 81 199
e 1 82 205
e 1 83 193
e 1 84 204
e 1 85 196
e 1 86 192
e 1 87 205
e 1 88 191
e 1 89 195
e 1 90 199
e 1 91 200
e 1 92 194
e 1 93 196
e 1 94 197
e 1 95 185
e 1 96 191
e 1 97 201
e 1 98 193
e 1 99 196
e 1 100 198
e 1 101 196
e 1 102 204
e 1 103 198
e 1 104 206
e 1 105 193
e 1 106 199
e 1 107 192
e 1 108 202
e 1 109 194
e 1 110 201
e 1 111 197
e 1 112 201
e 1 113 201
e 1 114 210
e 1 115 197
e 1 116 204
e 1 117 193
e 1 118 210
e 1 119 185
e 1 120 193
e 1 121 206
e 1 122 196
e 1 123 196
e 1 124 197
e 1 125 204
e 1 126 210
e 1 127 199
e 1 128 199
e 1 129 196
e 1 130 193
e 1 131 202
e 1 132 191
e 1 133 191
e 1 134 197
e 1 135 193
e 1 136 192
e 1 137 206
e 1 138 194
e 1 139 199
e 1 140 205
e 1 141 199
e 1 142 206
e 1 143 207
e 1 144 214
e 1 145 197
e 1 146 198
e 1 147 201
e 1 148 201
e 1 149 210
e 1 150 196
e 1 151 216
e 1 152 201
e 1 153 198
e 1 154 193
e 1 155 206
e 1 156 202
e 1 157 195
e 1 158 203
e 1 159 208
e 1 160 197
e 2 3 309
e 2 4 302
e 2 5 296
e 2 6 307
e 2 7 308
e 2 8 294
e 2 9 299
e 2 10 303
e 2 11 295
e 2 12 302
e 2 13 298
e 2 14 297
e 2 15 298
e 2 16 294
e 2 17 299
e 2 18 299
e 2 19 298
e 2 20 297
e 2 21 305
e 2 22 300
e 2 23 295
e 2 24 305
e 2 25 299
e 2 26 296
e 2 27 298
e 2 28 300
e 2 29 294
e 2 30 291
e 2 31 294
e 2 32 298
e 2 33 305
e 2 34 300
e 2 35 295
e 2 36 305
e 2 37 299
e 2 38 296
e 2 39 300
e 2 40 305
e 2 41 202
e 2 42 196
e 2 43 197
e 2 44 201
e 2 45 203
e 2 46 202
e 2 47 200
e 2 48 199
