DIMACS2
24 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20
 21
 22
 23
 24

p edge 160 240
e 1 11 293
e 1 44 200
e 1 56 197
e 1 61 198
e 1 115 201
e 1 128 205
e 2 10 291
e 2 45 210
e 2 61 200
e 2 118 205
e 2 157 202
e 3 40 201
e 3 101 198
e 4 80 199
e 4 83 196
e 4 91 197
e 4 128 197
e 4 150 205
e 5 14 293
e 5 123 201
e 6 32 198
e 6 110 202
e 7 9 294
e 7 17 300
e 7 51 194
e 8 15 298
e 8 60 200
e 8 138 202
e 9 66 206
e 9 96 190
e 11 42 202
e 11 96 201
e 12 42 200
e 12 55 202
e 13 23 308
e 13 70 207
e 13 94 195
e 13 137 193
e 13 148 208
e 14 155 195
e 14 158 196
e 15 18 298
e 15 60 205
e 15 61 193
e 15 74 205
e 15 81 198
e 15 84 197
e 15 89 199
e 15 99 201
e 15 103 198
e 16 45 195
e 16 86 203
e 16 120 197
e 16 132 193
e 17 133 198
e 18 100 199
e 18 107 196
e 19 137 201
e 19 142 205
e 19 155 199
e 20 50 196
e 20 77 202
e 20 110 205
e 21 63 198
e 21 102 190
e 22 135 199
e 23 66 207
e 24 64 199
e 24 84 198
e 25 49 102
e 25 66 99
e 25 114 106
e 25 152 92
e 26 42 102
e 26 88 105
e 26 130 103
e 27 55 93
e 27 60 104
e 27 61 105
e 27 97 103
e 28 31 97
e 28 54 102
e 28 96 92
e 29 103 98
e 29 160 98
e 30 116 100
e 31 60 105
e 32 137 105
e 33 64 104
e 33 156 102
e 34 86 106
e 34 137 88
e 35 57 103
e 36 50 97
e 36 149 96
e 37 52 97
e 37 89 98
e 38 140 101
e 39 105 86
e 39 149 95
e 40 47 102
e 40 51 105
e 40 54 103
e 40 59 92
e 40 75 100
e 41 66 93
e 42 79 96
e 42 105 94
e 42 124 98
e 43 115 100
e 43 141 102
e 44 82 105
e 45 118 97
e 46 86 99
e 46 154 105
e 47 61 100
e 47 76 97
e 47 94 92
e 47 136 93
e 47 157 93
e 47 158 95
e 48 61 108
e 49 103 96
e 50 57 98
e 50 108 97
e 50 140 94
e 50 150 105
e 51 74 98
e 53 140 93
e 54 67 88
e 54 155 100
e 55 113 89
e 55 149 95
e 55 154 99
e 57 87 100
e 58 76 102
e 58 112 99
e 58 122 95
e 58 135 105
e 58 160 95
e 59 93 98
e 59 141 98
e 60 90 106
e 60 132 96
e 61 68 107
e 61 74 98
e 61 108 100
e 61 118 98
e 61 135 111
e 61 137 92
e 62 82 101
e 62 98 98
e 63 73 94
e 63 103 93
e 64 92 100
e 64 108 96
e 64 122 98
e 64 133 98
e 65 102 101
e 65 120 100
e 65 133 92
e 66 93 111
e 66 142 105
e 66 152 90
e 67 109 99
e 68 116 91
e 69 132 99
e 70 76 103
e 70 91 105
e 71 128 98
e 72 139 101
e 73 111 104
e 74 94 101
e 74 110 98
e 75 92 91
e 75 99 99
e 76 89 102
e 77 79 96
e 77 90 98
e 77 121 97
e 77 158 97
e 78 146 97
e 78 150 94
e 79 131 101
e 81 94 104
e 82 132 100
e 83 139 103
e 85 115 95
e 86 104 95
e 87 132 108
e 88 122 96
e 89 159 96
e 91 99 104
e 92 126 101
e 93 144 98
e 93 157 101
e 94 103 97
e 94 120 95
e 95 124 98
e 95 126 95
e 96 147 100
e 97 116 102
e 97 117 97
e 97 134 98
e 97 140 96
e 98 108 102
e 100 117 100
e 100 132 99
e 101 122 101
e 101 125 105
e 103 122 101
e 104 108 91
e 104 155 102
e 106 121 103
e 111 116 96
e 111 149 98
e 112 138 100
e 113 117 99
e 116 149 105
e 118 144 100
e 119 138 101
e 121 132 102
e 121 149 108
e 123 130 105
e 123 146 94
e 125 155 100
e 126 138 105
e 127 143 107
e 127 145 98
e 128 156 91
e 129 144 107
e 130 150 102
e 130 151 95
e 131 142 91
e 133 138 98
e 139 152 104
e 143 149 92
e 147 154 100
e 149 153 94
e 156 160 106
