DIMACS2
40 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20
 21
 22
 23
 24
 25
 26
 27
 28
 29
 30 31
 32
 33
 34
 35
 36
 37
 38
 39
 40

p edge 160 320
e 1 13 296
e 1 36 310
e 1 54 199
e 1 61 200
e 1 112 199
e 1 120 205
e 1 138 199
e 1 140 199
e 2 43 202
e 2 135 202
e 3 21 293
e 3 35 293
e 4 15 292
e 4 58 194
e 4 69 205
e 4 144 203
e 4 146 199
e 5 72 204
e 5 112 196
e 5 151 200
e 6 22 293
e 6 34 295
e 6 39 303
e 6 96 211
e 7 25 295
e 7 49 187
e 7 85 197
e 7 102 199
e 7 110 193
e 7 118 202
e 7 125 204
e 8 18 305
e 8 41 202
e 8 55 191
e 8 59 201
e 8 85 200
e 8 113 207
e 8 139 202
e 9 51 206
e 9 85 205
e 9 98 211
e 9 108 194
e 9 154 199
e 10 42 199
e 10 92 201
e 10 93 202
e 11 14 300
e 11 46 199
e 11 49 198
e 11 88 202
e 11 136 195
e 11 144 204
e 12 19 302
e 12 33 295
e 12 131 197
e 12 160 199
e 13 57 195
e 13 59 197
e 13 63 203
e 13 121 196
e 13 139 196
e 13 144 203
e 14 17 299
e 14 22 296
e 14 85 195
e 15 36 302
e 15 65 195
e 15 94 205
e 16 32 303
e 16 93 197
e 17 28 298
e 17 54 205
e 17 100 213
e 18 20 301
e 18 26 296
e 18 53 203
e 19 66 201
e 19 92 201
e 19 95 200
e 19 101 199
e 19 108 207
e 19 121 198
e 19 154 190
e 20 77 200
e 20 94 203
e 21 58 201
e 21 61 205
e 21 131 197
e 21 148 209
e 22 142 198
e 23 107 197
e 23 154 202
e 24 25 310
e 24 30 296
e 24 72 194
e 24 131 191
e 24 150 201
e 24 158 201
e 25 91 203
e 25 128 201
e 25 147 197
e 26 36 301
e 26 38 299
e 26 149 196
e 27 76 194
e 27 114 201
e 27 115 204
e 27 122 194
e 28 146 207
e 29 115 198
e 29 117 212
e 29 124 205
e 30 43 200
e 30 90 204
e 30 102 203
e 30 112 192
e 31 45 198
e 31 49 192
e 31 51 199
e 31 135 198
e 32 94 198
e 32 105 205
e 32 108 205
e 32 115 195
e 32 155 199
e 33 60 200
e 33 154 200
e 33 158 203
e 34 153 202
e 35 52 207
e 35 77 201
e 35 78 207
e 35 120 189
e 37 72 194
e 37 88 200
e 38 144 199
e 38 153 197
e 38 160 197
e 39 121 198
e 39 134 200
e 40 52 194
e 40 53 205
e 40 122 200
e 40 123 200
e 40 155 199
e 40 156 212
e 41 57 93
e 41 122 95
e 41 126 98
e 41 152 96
e 42 66 101
e 42 96 115
e 42 110 99
e 42 145 109
e 42 157 89
e 43 134 104
e 44 100 104
e 45 68 104
e 45 150 105
e 46 72 97
e 46 90 102
e 46 93 93
e 46 118 99
e 46 146 103
e 46 158 96
e 47 54 111
e 47 97 100
e 47 100 106
e 47 159 101
e 48 80 99
e 49 70 98
e 49 81 88
e 49 93 103
e 49 109 101
e 49 137 103
e 50 60 98
e 50 65 100
e 50 132 107
e 50 151 104
e 51 76 102
e 51 99 100
e 51 146 94
e 54 79 98
e 54 135 96
e 55 79 105
e 56 69 97
e 56 79 103
e 56 125 94
e 57 58 103
e 57 118 105
e 57 129 99
e 58 71 104
e 58 112 100
e 58 125 103
e 58 136 101
e 58 149 101
e 58 155 99
e 59 65 95
e 59 69 101
e 60 70 89
e 60 92 100
e 60 129 94
e 60 132 105
e 61 78 99
e 61 97 101
e 61 114 93
e 62 75 107
e 62 140 109
e 62 154 99
e 63 73 105
e 63 88 95
e 64 121 106
e 65 99 102
e 66 117 99
e 66 118 103
e 66 146 103
e 67 81 96
e 67 134 98
e 68 153 100
e 68 156 95
e 69 127 99
e 71 85 104
e 71 115 99
e 71 134 104
e 72 96 111
e 72 118 107
e 74 106 105
e 74 158 104
e 75 90 105
e 76 86 102
e 77 112 94
e 77 135 105
e 78 118 103
e 78 119 95
e 78 145 95
e 79 117 98
e 80 95 98
e 80 99 102
e 80 144 105
e 81 126 100
e 81 130 99
e 81 142 100
e 82 132 93
e 83 119 98
e 84 137 99
e 85 95 96
e 85 120 107
e 85 121 108
e 85 144 93
e 86 102 99
e 86 110 92
e 87 158 95
e 88 89 96
e 88 92 99
e 88 145 94
e 89 111 97
e 89 121 101
e 90 104 102
e 91 158 96
e 92 103 102
e 92 142 92
e 93 112 98
e 94 125 95
e 95 146 111
e 96 101 98
e 96 112 94
e 96 127 99
e 97 103 98
e 97 106 101
e 97 132 100
e 101 127 101
e 101 128 100
e 101 151 106
e 102 107 95
e 102 128 91
e 103 116 96
e 103 159 99
e 103 160 106
e 105 136 98
e 107 137 100
e 109 110 101
e 110 118 103
e 111 155 104
e 112 130 97
e 112 132 99
e 112 137 100
e 112 152 103
e 114 120 107
e 114 141 97
e 115 143 100
e 115 158 95
e 118 124 98
e 118 134 106
e 118 151 95
e 119 125 96
e 119 155 105
e 120 134 100
e 121 156 94
e 123 139 96
e 124 131 95
e 125 145 88
e 127 146 101
e 127 153 95
e 130 149 99
e 132 153 93
e 133 136 97
e 133 156 103
e 134 151 105
e 135 139 99
e 135 141 107
e 135 149 108
e 135 159 101
e 137 141 102
e 139 141 108
e 140 153 100
e 142 149 104
e 143 145 101
e 145 146 91
e 147 158 105
e 154 156 99
