DIMACS2
40 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20
 21
 22
 23
 24
 25
 26
 27
 28
 29
 30 31
 32
 33
 34
 35
 36
 37
 38
 39
 40

p edge 160 812
e 1 26 291
e 1 27 300
e 1 45 192
e 1 60 202
e 1 62 191
e 1 79 192
e 1 88 204
e 1 131 204
e 1 144 198
e 2 31 302
e 2 33 294
e 2 46 199
e 2 60 203
e 2 99 202
e 2 108 198
e 2 131 194
e 2 132 201
e 2 136 205
e 3 34 308
e 3 57 201
e 3 71 198
e 3 80 207
e 3 89 196
e 3 94 194
e 3 109 203
e 3 117 194
e 3 121 200
e 3 128 202
e 3 144 198
e 3 156 201
e 4 11 310
e 4 13 287
e 4 17 295
e 4 47 196
e 4 53 202
e 4 90 185
e 4 101 202
e 4 106 200
e 4 109 205
e 4 147 192
e 4 149 203
e 5 7 283
e 5 12 295
e 5 21 303
e 5 24 301
e 5 42 205
e 5 57 200
e 5 65 196
e 5 78 192
e 5 132 204
e 5 133 202
e 5 145 208
e 5 158 199
e 6 18 294
e 6 38 297
e 6 43 202
e 6 55 201
e 6 85 204
e 6 100 202
e 6 120 192
e 6 131 195
e 6 145 208
e 6 151 197
e 7 27 303
e 7 28 299
e 7 29 306
e 7 33 302
e 7 37 296
e 7 43 203
e 7 48 204
e 7 74 201
e 7 81 195
e 7 91 203
e 7 93 193
e 7 97 197
e 7 102 190
e 8 23 300
e 8 34 306
e 8 42 197
e 8 50 198
e 8 69 197
e 8 96 204
e 8 136 196
e 9 15 296
e 9 22 305
e 9 55 199
e 9 97 202
e 9 106 197
e 9 110 197
e 9 118 204
e 9 139 197
e 10 51 195
e 10 64 205
e 10 68 196
e 10 83 200
e 10 113 198
e 10 116 210
e 10 119 197
e 10 128 200
e 10 146 194
e 10 154 202
e 11 45 185
e 11 58 195
e 11 68 194
e 11 87 211
e 11 128 210
e 11 143 190
e 11 145 208
e 11 146 197
e 11 159 207
e 12 14 289
e 12 19 307
e 12 32 309
e 12 56 205
e 12 68 190
e 12 97 199
e 12 99 196
e 12 105 194
e 12 110 206
e 13 47 202
e 13 49 197
e 13 68 187
e 13 70 197
e 13 82 200
e 13 90 203
e 13 94 198
e 13 100 202
e 13 122 201
e 13 147 199
e 13 150 194
e 14 54 203
e 14 63 205
e 14 69 210
e 14 74 203
e 14 90 198
e 14 110 204
e 14 112 202
e 14 141 205
e 14 146 194
e 15 30 298
e 15 53 200
e 15 74 197
e 15 82 198
e 15 115 197
e 15 118 193
e 15 122 204
e 15 128 205
e 15 146 196
e 16 18 297
e 16 24 304
e 16 28 301
e 16 41 201
e 16 54 200
e 16 59 201
e 16 99 200
e 16 102 200
e 16 115 205
e 16 156 196
e 17 50 206
e 17 87 192
e 17 110 196
e 17 130 201
e 18 22 300
e 18 32 295
e 18 47 208
e 18 53 208
e 18 117 205
e 19 51 201
e 19 66 200
e 19 76 207
e 19 98 194
e 19 104 197
e 19 128 192
e 19 133 199
e 19 141 197
e 19 148 205
e 20 28 295
e 20 32 293
e 20 61 204
e 20 114 199
e 20 115 194
e 20 141 211
e 20 148 204
e 20 151 188
e 21 37 302
e 21 72 183
e 21 76 199
e 21 84 204
e 21 85 197
e 21 92 198
e 21 102 198
e 21 116 196
e 21 145 202
e 22 45 208
