DIMACS2
40 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20
 21
 22
 23
 24
 25
 26
 27
 28
 29
 30 31
 32
 33
 34
 35
 36
 37
 38
 39
 40

p edge 160 2544
e 1 5 305
e 1 12 303
e 1 13 301
e 1 19 299
e 1 26 295
e 1 31 303
e 1 35 296
e 1 38 297
e 1 43 196
e 1 45 200
e 1 46 201
e 1 48 198
e 1 49 208
e 1 51 204
e 1 52 202
e 1 53 203
e 1 73 204
e 1 76 196
e 1 81 197
e 1 84 195
e 1 85 202
e 1 87 199
e 1 93 195
e 1 99 197
e 1 100 198
e 1 101 197
e 1 105 195
e 1 116 197
e 1 118 203
e 1 121 201
e 1 122 202
e 1 129 199
e 1 132 201
e 1 135 208
e 1 141 200
e 1 153 205
e 1 160 192
e 2 7 307
e 2 18 297
e 2 19 304
e 2 27 296
e 2 52 206
e 2 54 193
e 2 57 197
e 2 59 203
e 2 61 201
e 2 63 187
e 2 64 207
e 2 69 201
e 2 75 205
e 2 76 194
e 2 88 197
e 2 89 185
e 2 92 196
e 2 93 198
e 2 96 192
e 2 97 202
e 2 98 191
e 2 100 195
e 2 106 199
e 2 110 203
e 2 114 208
e 2 127 200
e 2 128 201
e 2 132 201
e 2 138 200
e 2 140 201
e 2 150 200
e 2 155 199
e 2 160 205
e 3 11 292
e 3 12 307
e 3 15 292
e 3 21 292
e 3 24 302
e 3 27 292
e 3 31 306
e 3 41 208
e 3 44 198
e 3 49 201
e 3 54 203
e 3 55 192
e 3 56 193
e 3 60 206
e 3 64 202
e 3 69 202
e 3 71 206
e 3 76 201
e 3 81 203
e 3 82 203
e 3 84 199
e 3 95 197
e 3 103 203
e 3 118 195
e 3 122 196
e 3 125 200
e 3 136 203
e 3 140 198
e 3 142 203
e 3 143 199
e 3 147 188
e 3 150 195
e 4 5 307
e 4 6 298
e 4 21 302
e 4 26 314
e 4 29 295
e 4 35 299
e 4 37 298
e 4 48 195
e 4 50 190
e 4 54 204
e 4 55 205
e 4 59 198
e 4 60 192
e 4 62 197
e 4 65 192
e 4 75 199
e 4 80 196
e 4 82 200
e 4 85 202
e 4 86 205
e 4 88 198
e 4 94 200
e 4 95 206
e 4 100 204
e 4 108 198
e 4 112 197
e 4 114 210
e 4 121 198
e 4 130 197
e 4 138 205
e 4 140 201
e 4 142 207
e 4 147 194
e 4 149 203
e 4 157 194
e 4 158 201
e 4 159 202
e 5 14 296
e 5 17 302
e 5 22 302
e 5 30 306
e 5 31 300
e 5 41 194
e 5 43 202
e 5 44 202
e 5 46 208
e 5 48 194
e 5 54 203
e 5 62 197
e 5 63 201
e 5 66 204
e 5 73 205
e 5 76 200
e 5 84 200
e 5 91 197
e 5 95 197
e 5 103 200
e 5 115 198
e 5 128 207
e 5 129 206
e 5 131 202
e 5 133 199
e 5 134 199
