DIMACS2
24 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20
 21
 22
 23
 24

p edge 160 2544
e 1 3 302
e 1 13 300
e 1 18 303
e 1 38 196
e 1 42 199
e 1 44 202
e 1 45 204
e 1 50 201
e 1 56 193
e 1 57 201
e 1 71 204
e 1 73 192
e 1 79 198
e 1 83 208
e 1 89 197
e 1 95 209
e 1 96 200
e 1 97 196
e 1 100 197
e 1 101 202
e 1 105 202
e 1 110 204
e 1 111 201
e 1 117 202
e 1 118 195
e 1 122 200
e 1 130 195
e 1 133 207
e 1 136 201
e 1 150 201
e 1 155 195
e 2 9 295
e 2 10 302
e 2 12 292
e 2 16 296
e 2 20 303
e 2 22 293
e 2 23 296
e 2 25 198
e 2 28 195
e 2 41 196
e 2 43 201
e 2 46 195
e 2 48 204
e 2 52 203
e 2 66 205
e 2 67 202
e 2 75 204
e 2 80 201
e 2 86 200
e 2 92 199
e 2 107 199
e 2 111 194
e 2 115 204
e 2 116 210
e 2 120 191
e 2 136 196
e 2 143 204
e 2 150 198
e 2 153 198
e 2 160 202
e 3 11 304
e 3 19 295
e 3 32 202
e 3 51 206
e 3 58 197
e 3 61 203
e 3 63 193
e 3 64 191
e 3 66 195
e 3 73 186
e 3 83 194
e 3 92 192
e 3 93 204
e 3 99 203
e 3 100 211
e 3 102 201
e 3 109 191
e 3 110 198
e 3 115 188
e 3 117 195
e 3 127 199
e 3 131 192
e 3 136 200
e 3 138 203
e 3 139 198
e 3 150 196
e 3 152 191
e 3 159 199
e 4 12 302
e 4 20 293
e 4 25 196
e 4 28 194
e 4 30 213
e 4 31 205
e 4 32 199
e 4 36 193
e 4 38 208
e 4 39 193
e 4 54 199
e 4 66 199
e 4 70 195
e 4 71 192
e 4 72 196
e 4 76 192
e 4 80 200
e 4 83 194
e 4 96 202
e 4 98 203
e 4 106 201
e 4 107 196
e 4 110 203
e 4 119 206
e 4 122 205
e 4 124 204
e 4 128 198
e 4 130 197
e 4 133 194
e 4 134 194
e 4 140 203
e 4 143 199
e 4 153 198
e 4 154 206
e 4 160 196
e 5 11 309
e 5 12 300
e 5 20 309
e 5 22 298
e 5 27 202
e 5 30 202
e 5 31 207
e 5 34 204
e 5 35 197
e 5 47 198
e 5 51 196
e 5 64 207
e 5 73 204
e 5 74 195
e 5 80 195
e 5 91 202
e 5 104 196
e 5 107 202
e 5 110 201
e 5 115 208
e 5 117 188
e 5 122 199
e 5 128 198
e 5 138 196
e 5 140 198
e 5 141 197
e 5 142 205
e 5 143 207
e 5 144 203
e 5 145 195
e 5 146 195
e 5 147 197
e 5 153 206
e 5 159 202
e 6 13 288
e 6 23 301
e 6 24 294
e 6 27 197
e 6 33 201
e 6 40 205
e 6 43 199
e 6 53 203
e 6 55 197
e 6 56 200
e 6 61 200
e 6 62 200
e 6 64 217
e 6 65 201
e 6 68 198
e 6 75 196
e 6 83 210
e 6 86 203
e 6 93 199
e 6 96 197
e 6 100 207
e 6 111 199
e 6 118 197
e 6 119 198
e 6 124 207
e 6 125 196
