DIMACS2
24 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20
 21
 22
 23
 24

p edge 160 320
e 1 6 293
e 1 20 306
e 1 32 202
e 1 115 197
e 1 116 204
e 1 146 198
e 1 160 197
e 2 41 202
e 2 111 199
e 2 143 200
e 3 76 206
e 3 125 192
e 3 152 193
e 4 150 199
e 5 27 195
e 5 77 201
e 5 118 199
e 6 9 293
e 6 56 201
e 6 63 199
e 6 64 199
e 6 65 196
e 6 70 201
e 6 88 203
e 6 100 200
e 6 152 194
e 7 34 200
e 7 107 201
e 7 157 202
e 8 14 301
e 8 82 197
e 8 91 202
e 9 108 199
e 9 117 195
e 9 154 200
e 10 31 200
e 10 35 202
e 10 124 204
e 11 42 197
e 11 59 201
e 11 85 209
e 11 101 206
e 11 103 201
e 12 22 300
e 12 27 203
e 12 61 192
e 12 68 195
e 12 75 199
e 12 117 190
e 13 46 197
e 13 55 199
e 13 119 196
e 13 127 196
e 13 144 200
e 13 159 197
e 14 63 199
e 14 104 204
e 14 115 206
e 15 20 296
e 15 57 207
e 15 149 207
e 16 22 298
e 16 72 200
e 17 37 200
e 17 106 207
e 17 120 201
e 17 123 196
e 18 35 203
e 18 63 201
e 18 87 207
e 18 118 193
e 18 125 201
e 18 151 197
e 19 91 196
e 20 28 200
e 20 35 194
e 20 52 193
e 20 56 203
e 20 63 202
e 20 85 193
e 20 86 198
e 20 103 205
e 20 104 194
e 20 115 204
e 20 122 197
e 20 137 190
e 21 66 202
e 21 75 199
e 22 78 199
e 23 43 200
e 23 126 207
e 23 130 198
e 23 136 208
e 24 32 205
e 24 80 203
e 24 144 197
e 24 150 197
e 25 46 106
e 25 51 105
e 25 62 108
e 25 78 106
e 26 84 105
e 26 91 102
e 27 34 102
e 27 77 105
e 27 88 105
e 27 133 93
e 28 66 93
e 28 79 104
e 29 35 109
e 29 37 97
e 29 69 101
e 29 88 107
e 29 101 109
e 29 130 100
e 30 101 101
e 30 105 101
e 30 112 98
e 30 152 101
e 31 105 90
e 32 33 95
e 32 39 100
e 32 54 106
e 32 72 100
e 32 83 106
e 33 35 93
e 33 56 93
e 34 57 103
e 34 95 95
e 34 107 92
e 34 152 99
e 35 114 89
e 36 109 92
e 36 136 111
e 37 44 102
e 37 62 98
e 37 80 107
e 37 155 100
e 38 61 94
e 38 133 108
e 39 48 107
e 39 64 98
e 39 65 112
e 39 134 93
e 39 139 94
e 39 156 100
e 40 43 98
e 40 70 99
e 40 129 91
e 40 149 106
e 41 56 102
e 41 157 87
e 42 78 105
e 42 109 104
e 43 63 104
e 43 70 101
e 43 148 101
e 44 56 103
e 44 71 104
e 44 83 99
e 44 132 100
e 45 72 102
e 45 84 94
e 45 110 98
e 47 65 102
e 48 56 98
e 48 85 105
e 48 156 96
e 48 158 97
e 49 68 101
e 49 137 101
e 50 53 93
e 50 85 104
e 50 143 92
e 51 94 98
e 51 95 102
e 51 113 92
e 51 136 105
e 52 112 99
e 54 58 103
e 54 67 95
e 54 98 103
e 54 122 98
e 54 124 88
e 55 56 105
e 55 97 96
e 55 125 95
e 56 64 96
e 56 83 101
e 56 114 101
e 57 125 93
e 59 101 93
e 59 141 103
e 59 159 94
e 60 76 102
e 60 80 101
e 60 103 107
e 60 106 98
e 60 121 98
e 61 68 107
e 61 70 98
e 61 102 110
e 61 111 101
e 61 115 93
e 62 64 97
e 62 71 108
e 63 64 96
e 63 151 101
e 63 153 98
e 64 150 97
e 64 155 102
e 65 135 94
e 65 149 105
e 66 150 100
e 66 153 104
e 67 127 101
e 67 155 99
e 68 77 101
e 68 145 109
e 68 158 94
e 69 106 90
e 69 136 105
e 70 74 93
e 70 91 108
e 70 108 104
e 70 124 102
e 70 134 103
e 71 85 100
e 71 132 92
e 72 124 100
e 72 143 98
e 73 116 105
e 74 116 94
e 74 120 97
e 75 99 93
e 76 127 92
e 77 79 99
e 77 142 102
e 77 143 106
e 77 150 99
e 78 139 103
e 78 147 106
e 79 96 100
e 80 119 110
e 80 134 104
e 81 99 91
e 82 100 92
e 82 148 99
e 83 120 105
e 84 94 100
e 84 109 103
e 84 114 106
e 84 125 94
e 86 114 100
e 86 144 101
e 87 99 99
e 88 100 103
e 88 136 104
e 89 91 100
e 89 156 100
e 90 102 103
e 90 145 97
e 91 102 106
e 91 149 98
e 91 160 99
e 92 136 106
e 92 156 106
e 93 156 97
e 93 160 96
e 94 112 104
e 94 119 102
e 94 131 107
e 94 159 102
e 95 133 98
e 95 145 104
e 96 115 99
e 97 127 92
e 97 138 106
e 99 113 95
e 101 146 103
e 102 148 100
e 103 119 99
e 103 135 101
e 104 128 96
e 110 127 98
e 110 131 101
e 110 143 101
e 111 121 99
e 111 134 104
e 111 159 92
e 112 149 101
e 115 128 100
e 116 135 90
e 116 144 103
e 117 121 103
e 117 149 104
e 118 154 95
e 120 137 100
e 120 142 92
e 121 152 109
e 122 131 92
e 123 134 97
e 124 131 103
e 125 129 96
e 126 156 96
e 127 145 102
e 127 155 108
e 127 157 112
e 128 129 91
e 129 141 99
e 129 142 97
e 130 159 98
e 131 136 96
e 131 145 102
e 132 152 87
e 133 157 109
e 138 156 101
e 139 140 103
e 140 159 94
e 145 149 92
