DIMACS2
40 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20
 21
 22
 23
 24
 25
 26
 27
 28
 29
 30 31
 32
 33
 34
 35
 36
 37
 38
 39
 40

p edge 160 2544
e 1 3 288
e 1 9 301
e 1 16 301
e 1 17 292
e 1 26 305
e 1 33 306
e 1 36 297
e 1 43 198
e 1 47 204
e 1 49 200
e 1 60 195
e 1 61 196
e 1 67 198
e 1 72 199
e 1 75 196
e 1 77 205
e 1 78 205
e 1 79 196
e 1 86 207
e 1 87 209
e 1 90 198
e 1 91 200
e 1 92 203
e 1 94 203
e 1 95 202
e 1 97 197
e 1 103 204
e 1 118 197
e 1 123 204
e 1 128 201
e 1 130 194
e 1 139 193
e 1 140 209
e 1 142 203
e 1 145 197
e 1 146 191
e 1 147 197
e 1 149 200
e 1 159 201
e 2 5 298
e 2 9 300
e 2 10 298
e 2 16 297
e 2 19 305
e 2 22 302
e 2 24 309
e 2 28 297
e 2 36 301
e 2 39 303
e 2 42 199
e 2 44 201
e 2 46 197
e 2 49 208
e 2 52 194
e 2 54 200
e 2 58 203
e 2 61 196
e 2 62 203
e 2 64 202
e 2 67 188
e 2 77 200
e 2 81 200
e 2 83 198
e 2 85 196
e 2 87 202
e 2 92 200
e 2 93 205
e 2 95 206
e 2 99 203
e 2 101 205
e 2 110 199
e 2 111 196
e 2 135 203
e 2 138 207
e 2 144 192
e 2 151 196
e 2 153 190
e 3 14 307
e 3 20 297
e 3 21 293
e 3 28 302
e 3 37 301
e 3 42 196
e 3 54 202
e 3 55 201
e 3 56 209
e 3 61 200
e 3 81 201
e 3 95 199
e 3 98 211
e 3 103 201
e 3 105 196
e 3 109 199
e 3 111 196
e 3 118 203
e 3 126 199
e 3 131 196
e 3 134 205
e 3 141 197
e 3 149 184
e 3 155 196
e 4 6 297
e 4 7 301
e 4 14 300
e 4 29 305
e 4 47 198
e 4 50 191
e 4 60 194
e 4 63 193
e 4 66 204
e 4 68 198
e 4 72 217
e 4 74 205
e 4 89 207
e 4 95 203
e 4 97 206
e 4 102 199
e 4 112 198
e 4 114 195
