DIMACS2
40 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20
 21
 22
 23
 24
 25
 26
 27
 28
 29
 30 31
 32
 33
 34
 35
 36
 37
 38
 39
 40

p edge 160 240
e 1 17 298
e 1 22 285
e 1 51 199
e 1 65 196
e 1 83 205
e 1 109 194
e 2 122 201
e 3 23 300
e 3 26 300
e 3 51 196
e 3 86 193
e 3 88 203
e 3 142 206
e 3 157 199
e 4 66 200
e 4 91 196
e 4 108 203
e 5 45 200
e 5 69 196
e 5 76 209
e 5 121 197
e 5 140 209
e 6 30 301
e 6 56 200
e 7 51 210
e 8 107 199
e 8 124 194
e 9 89 201
e 9 96 194
e 9 157 201
e 10 51 203
e 11 29 305
e 11 104 195
e 11 126 199
e 12 132 194
e 13 66 208
e 13 97 193
e 13 132 200
e 14 141 195
e 15 36 306
e 15 77 201
e 15 103 200
e 16 39 310
e 16 114 211
e 17 31 297
e 17 60 199
e 17 74 205
e 17 95 209
e 18 44 206
e 18 82 191
e 18 109 207
e 19 82 196
e 20 52 203
e 20 114 204
e 20 117 194
e 21 94 196
e 21 101 202
e 21 122 195
e 21 129 202
e 21 132 208
e 22 108 200
e 23 47 198
e 24 31 295
e 24 59 203
e 25 90 199
e 25 146 205
e 26 43 199
e 26 79 205
e 26 89 198
e 26 95 195
e 27 30 305
e 27 50 206
e 27 68 207
e 28 152 202
e 29 108 197
e 29 125 201
e 30 43 195
e 30 157 194
e 31 57 202
e 31 77 205
e 31 80 194
e 31 92 196
e 31 116 203
e 31 120 203
e 31 128 200
e 31 132 205
e 31 137 196
e 32 73 199
e 32 91 200
e 33 89 202
e 34 93 210
e 34 96 202
e 34 120 196
e 35 126 205
e 35 140 191
e 36 139 195
e 37 52 195
e 37 64 198
e 37 95 200
e 37 98 191
e 38 62 199
e 38 67 199
e 38 85 196
e 39 73 188
e 39 110 202
e 40 57 198
e 40 120 203
e 40 150 198
e 41 74 101
e 42 78 99
e 42 95 101
e 42 108 106
e 42 118 106
e 42 143 93
e 43 62 98
e 43 95 106
e 43 112 102
e 43 121 104
e 43 140 100
e 44 62 99
e 46 116 99
e 47 85 106
e 47 99 97
e 47 133 106
e 47 155 100
e 48 70 97
e 48 88 97
e 48 139 97
e 48 144 93
e 49 81 98
e 49 158 106
e 50 52 101
e 50 88 93
e 51 75 93
e 53 55 98
e 53 106 91
e 54 88 102
e 54 131 103
e 54 160 98
e 55 88 98
e 55 159 100
e 56 91 92
e 57 159 105
e 58 77 101
e 58 87 101
e 58 119 100
e 58 123 93
e 59 140 96
e 60 61 99
e 60 148 91
e 61 115 102
e 62 70 103
e 63 66 91
e 63 87 92
e 65 90 97
e 65 116 92
e 66 69 97
e 67 103 106
e 67 150 104
e 68 132 99
e 69 88 101
e 69 91 100
e 70 91 97
e 70 109 103
e 70 141 91
e 70 147 103
e 71 93 105
e 71 112 97
e 71 140 94
e 71 149 97
e 72 76 102
e 72 130 103
e 73 83 105
e 73 122 101
e 73 130 97
e 73 154 108
e 74 113 100
e 76 79 96
e 76 122 97
e 76 142 95
e 76 159 103
e 77 84 100
e 77 106 93
e 77 136 102
e 77 156 96
e 79 94 99
e 80 95 90
e 80 114 97
e 80 138 96
e 81 97 101
e 81 116 92
e 81 145 106
e 81 146 94
e 81 147 112
e 82 87 100
e 84 120 90
e 85 93 97
e 87 148 105
e 88 109 102
e 89 99 100
e 89 100 102
e 89 112 105
e 90 100 97
e 90 152 99
e 90 159 99
e 92 107 110
e 92 125 101
e 92 139 99
e 92 151 108
e 93 156 104
e 94 102 104
e 94 147 104
e 95 149 100
e 96 120 109
e 97 99 103
e 98 134 92
e 99 101 100
e 101 154 101
e 104 153 98
e 105 118 100
e 105 148 95
e 106 128 101
e 109 151 99
e 111 112 111
e 112 116 97
e 115 131 103
e 115 153 107
e 116 127 93
e 116 137 98
e 119 135 103
e 120 152 88
e 122 142 98
e 124 128 102
e 124 143 98
e 128 131 98
e 128 153 93
e 132 144 103
e 135 144 89
e 137 152 94
e 139 153 102
