DIMACS2
40 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20
 21
 22
 23
 24
 25
 26
 27
 28
 29
 30 31
 32
 33
 34
 35
 36
 37
 38
 39
 40

p edge 160 812
e 1 14 294
e 1 30 292
e 1 38 300
e 1 41 197
e 1 51 205
e 1 57 196
e 1 65 204
e 1 97 199
e 1 107 198
e 1 122 202
e 1 131 202
e 1 137 200
e 1 148 201
e 1 153 203
e 2 14 295
e 2 22 298
e 2 58 191
e 2 66 194
e 2 82 195
e 2 90 197
e 2 136 206
e 2 155 200
e 3 6 301
e 3 24 299
e 3 36 302
e 3 39 307
e 3 55 198
e 3 65 206
e 3 76 193
e 3 89 205
e 3 111 204
e 3 113 192
e 3 121 201
e 4 8 304
e 4 19 293
e 4 22 298
e 4 52 195
e 4 63 192
e 4 85 205
e 4 108 193
e 4 109 200
e 4 121 201
e 4 151 205
e 4 158 200
e 4 159 202
e 5 8 304
e 5 15 305
e 5 18 297
e 5 19 294
e 5 52 204
e 5 63 198
e 5 72 197
e 5 91 205
e 5 114 203
e 5 140 198
e 5 142 204
e 6 15 294
e 6 19 303
e 6 22 295
e 6 27 302
e 6 29 296
e 6 31 298
e 6 32 293
e 6 38 302
e 6 82 200
e 6 89 188
e 6 114 198
e 6 140 199
e 7 26 298
e 7 37 295
e 7 39 291
e 7 45 201
e 7 51 209
e 7 98 195
e 7 100 195
e 7 124 207
e 7 155 200
e 8 68 196
e 8 103 189
e 8 122 206
e 8 138 194
e 8 146 202
e 8 148 199
e 8 156 207
e 8 158 194
e 9 32 300
e 9 94 200
e 9 112 198
e 9 134 205
e 9 137 196
e 9 139 196
e 9 141 192
e 9 142 209
e 10 37 309
e 10 39 295
e 10 58 195
e 10 105 201
e 10 128 212
e 10 134 194
e 11 17 291
e 11 18 301
e 11 21 297
e 11 32 297
e 11 37 301
e 11 39 301
e 11 50 200
e 11 51 192
e 11 83 201
e 11 105 203
e 11 114 200
e 11 117 196
e 11 119 196
e 11 124 197
e 11 133 198
e 12 36 299
e 12 46 194
e 12 53 199
e 12 54 196
e 12 109 194
e 12 120 209
e 12 136 196
e 13 35 302
e 13 36 304
e 13 41 196
e 13 43 194
e 13 92 192
e 13 96 203
e 13 118 200
e 13 120 205
e 13 139 203
e 13 143 206
e 13 159 201
e 14 30 300
e 14 37 306
e 14 40 290
e 14 42 205
e 14 56 203
e 14 64 203
e 14 107 200
e 14 126 192
e 14 127 200
e 14 136 197
e 14 154 193
e 15 24 301
e 15 38 298
e 15 49 199
e 15 83 205
e 15 127 197
e 15 132 201
e 15 136 205
e 15 152 204
e 16 60 205
e 16 71 203
e 16 89 197
e 16 103 206
e 16 105 204
e 16 115 199
e 16 118 199
e 16 131 202
e 16 133 200
e 16 151 204
e 16 152 201
e 17 18 301
e 17 22 300
e 17 25 293
e 17 35 293
e 17 76 197
e 17 101 202
e 17 108 210
e 17 142 193
e 18 23 302
e 18 43 201
e 18 50 202
e 18 71 199
e 18 88 201
e 18 96 192
e 18 115 204
e 19 39 294
e 19 48 201
e 19 123 209
e 19 124 195
e 19 153 198
e 20 44 206
e 20 45 195
e 20 50 199
e 20 65 196
e 20 66 199
e 20 70 200
e 20 104 207
e 20 127 190
e 21 31 298
e 21 56 206
e 21 85 191
e 21 86 201
e 21 99 205
e 21 105 206
e 21 128 202
e 21 133 203
e 21 134 202
e 21 135 192
e 21 136 203
e 22 27 299
e 22 50 197
e 22 88 203
e 22 93 207
e 22 98 190
e 22 102 202
e 22 154 198
e 22 160 196
e 23 24 303
e 23 36 296
e 23 59 196
e 23 94 192
e 23 151 205
e 23 152 197
e 23 153 202
e 23 160 203
e 24 25 297
e 24 44 200
e 24 60 212
e 24 69 194
e 24 86 208
e 24 96 196
e 24 121 193
e 24 130 204
e 24 131 202
e 24 137 200
e 24 143 208
e 24 149 195
e 25 61 204
e 25 76 209
e 25 91 207
e 25 101 198
e 25 132 199
e 25 136 200
e 25 139 207
e 25 159 199
e 26 31 293
e 26 36 300
e 26 92 197
e 26 108 204
e 26 111 197
e 26 123 199
e 26 143 189
e 26 153 195
e 26 159 198
e 27 42 198
e 27 48 202
e 27 54 201
e 27 79 198
e 27 90 204
e 28 30 298
e 28 34 300
e 28 42 196
e 28 73 193
e 28 88 202
e 28 90 201
e 28 118 207
e 28 125 195
e 28 127 201
e 28 130 199
e 28 154 196
e 29 31 302
e 29 67 206
e 29 87 192
e 29 108 197
e 29 137 195
e 30 40 296
e 30 49 198
e 30 56 198
e 30 62 200
e 30 82 200
e 30 96 205
e 30 105 193
e 30 146 202
e 30 158 197
e 31 57 202
e 31 60 203
e 31 68 201
e 31 80 201
e 31 84 191
e 31 114 200
e 31 122 193
e 31 136 195
e 31 139 199
e 31 159 200
e 32 42 196
e 32 52 202
e 32 67 205
e 32 77 198
e 32 104 194
e 32 106 199
e 32 114 191
e 32 136 197
e 32 147 202
e 32 154 204
e 33 40 299
e 33 41 208
e 33 51 197
e 33 65 198
e 33 69 199
e 33 78 206
e 33 98 191
e 33 127 206
e 33 129 198
e 34 37 298
e 34 89 200
e 34 95 198
e 34 98 203
e 34 101 205
e 34 136 192
e 34 137 202
e 35 41 188
e 35 50 203
e 35 69 201
e 35 114 191
e 35 116 212
e 35 120 200
e 35 123 203
e 35 135 200
e 35 150 200
e 35 154 201
e 36 37 303
e 36 38 292
e 36 39 299
e 36 52 196
e 36 66 198
e 36 80 196
e 36 107 191
e 36 118 202
e 36 122 200
e 36 126 201
e 36 132 203
e 36 145 205
e 36 149 203
e 37 45 204
e 37 52 210
e 37 61 197
e 37 95 205
e 37 146 196
e 37 156 191
e 38 45 195
e 38 73 193
e 38 80 199
e 38 85 198
e 38 92 204
e 38 99 197
e 38 104 197
e 38 105 206
e 38 121 198
e 38 133 204
e 38 137 197
e 38 140 205
e 39 77 205
e 39 102 195
e 39 127 200
e 39 149 200
e 40 82 209
e 40 97 195
e 40 100 194
e 40 106 194
e 40 119 199
e 40 143 204
e 40 151 189
e 41 57 103
e 41 59 100
e 41 87 94
e 41 96 99
e 41 115 101
e 41 137 105
e 42 46 105
e 42 61 95
e 42 70 101
e 42 108 96
e 42 134 95
e 42 142 101
e 43 88 95
e 43 90 95
e 43 118 95
e 43 141 98
e 44 73 92
e 44 96 91
e 44 104 97
e 44 107 97
e 44 131 98
e 44 142 102
e 44 159 107
e 45 56 106
e 45 66 100
e 45 99 100
e 45 109 97
e 45 125 100
e 45 139 97
e 45 140 96
e 46 76 109
e 46 84 100
e 46 97 98
e 46 109 94
e 46 114 103
e 46 115 99
e 46 137 91
e 46 144 104
e 46 152 98
e 46 156 98
e 47 55 100
e 47 77 90
e 47 111 94
e 47 123 104
e 47 134 102
e 47 137 98
e 48 60 100
e 48 70 95
e 48 73 101
e 48 89 96
e 48 94 96
e 48 155 100
e 49 71 100
e 49 88 90
e 49 94 99
e 49 129 101
e 49 142 102
e 50 60 90
e 50 114 105
e 50 121 96
e 50 144 100
e 51 52 91
e 51 64 98
e 51 71 103
e 51 73 99
e 51 75 96
e 51 93 103
e 51 105 99
e 52 57 101
e 52 64 105
e 52 87 96
e 52 94 100
e 52 110 97
e 52 114 112
e 53 58 102
e 53 69 94
e 53 89 106
e 53 97 88
e 53 105 100
e 53 107 104
e 53 108 86
e 53 134 103
e 53 146 102
e 53 150 104
e 54 94 109
e 54 122 104
e 54 124 101
e 54 132 101
e 55 67 100
e 55 99 94
e 55 110 105
e 55 135 101
e 55 136 103
e 55 137 94
e 56 73 99
