DIMACS2
24 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20
 21
 22
 23
 24

p edge 160 12720
e 1 2 298
e 1 3 293
e 1 4 299
e 1 5 297
e 1 6 297
e 1 7 300
e 1 8 302
e 1 9 301
e 1 10 286
e 1 11 298
e 1 12 302
e 1 13 298
e 1 14 304
e 1 15 301
e 1 16 301
e 1 17 303
e 1 18 296
e 1 19 297
e 1 20 291
e 1 21 298
e 1 22 286
e 1 23 298
e 1 24 297
e 1 25 194
e 1 26 199
e 1 27 197
e 1 28 207
e 1 29 197
e 1 30 201
e 1 31 197
e 1 32 199
e 1 33 194
e 1 34 188
e 1 35 205
e 1 36 199
e 1 37 199
e 1 38 204
e 1 39 190
e 1 40 202
e 1 41 203
e 1 42 195
e 1 43 201
e 1 44 195
e 1 45 196
e 1 46 203
e 1 47 198
e 1 48 189
e 1 49 195
e 1 50 208
e 1 51 196
e 1 52 198
e 1 53 198
e 1 54 195
e 1 55 198
e 1 56 193
e 1 57 204
e 1 58 198
e 1 59 203
e 1 60 199
e 1 61 199
e 1 62 196
e 1 63 199
e 1 64 199
e 1 65 196
e 1 66 199
e 1 67 197
e 1 68 197
e 1 69 200
e 1 70 204
e 1 71 202
e 1 72 201
e 1 73 207
e 1 74 209
e 1 75 205
e 1 76 197
e 1 77 205
e 1 78 187
e 1 79 204
e 1 80 195
e 1 81 200
e 1 82 206
e 1 83 193
e 1 84 194
e 1 85 202
e 1 86 195
e 1 87 198
e 1 88 195
e 1 89 194
e 1 90 193
e 1 91 200
e 1 92 201
e 1 93 200
e 1 94 206
e 1 95 192
e 1 96 208
e 1 97 204
e 1 98 198
e 1 99 194
e 1 100 207
e 1 101 203
e 1 102 204
e 1 103 196
e 1 104 203
e 1 105 198
e 1 106 200
e 1 107 204
e 1 108 201
e 1 109 202
e 1 110 198
e 1 111 201
e 1 112 199
e 1 113 199
e 1 114 208
e 1 115 200
e 1 116 193
e 1 117 208
e 1 118 188
e 1 119 200
e 1 120 194
e 1 121 198
e 1 122 207
e 1 123 196
e 1 124 195
e 1 125 198
e 1 126 196
e 1 127 197
e 1 128 200
e 1 129 203
e 1 130 195
e 1 131 199
e 1 132 194
e 1 133 209
e 1 134 205
e 1 135 196
e 1 136 205
e 1 137 200
e 1 138 201
e 1 139 204
e 1 140 203
e 1 141 191
e 1 142 198
e 1 143 199
e 1 144 204
e 1 145 204
e 1 146 195
e 1 147 202
e 1 148 199
e 1 149 207
e 1 150 203
e 1 151 193
e 1 152 192
e 1 153 201
e 1 154 193
e 1 155 210
e 1 156 210
e 1 157 189
e 1 158 198
e 1 159 196
e 1 160 206
e 2 3 301
e 2 4 292
e 2 5 306
e 2 6 304
e 2 7 310
e 2 8 307
e 2 9 298
e 2 10 297
e 2 11 300
e 2 12 299
e 2 13 293
e 2 14 302
e 2 15 292
e 2 16 291
e 2 17 291
e 2 18 289
e 2 19 302
e 2 20 304
e 2 21 294
e 2 22 304
e 2 23 302
e 2 24 302
e 2 25 198
e 2 26 199
e 2 27 199
e 2 28 190
e 2 29 195
e 2 30 198
e 2 31 204
e 2 32 206
e 2 33 196
e 2 34 203
e 2 35 201
e 2 36 200
e 2 37 194
e 2 38 192
e 2 39 202
e 2 40 205
e 2 41 193
e 2 42 190
e 2 43 192
e 2 44 200
e 2 45 197
e 2 46 206
e 2 47 196
e 2 48 204
e 2 49 208
e 2 50 203
e 2 51 202
e 2 52 194
e 2 53 204
e 2 54 201
e 2 55 195
e 2 56 204
e 2 57 199
e 2 58 198
e 2 59 199
e 2 60 204
e 2 61 205
e 2 62 199
e 2 63 203
e 2 64 207
e 2 65 208
e 2 66 196
e 2 67 194
e 2 68 198
e 2 69 195
e 2 70 200
e 2 71 210
e 2 72 194
e 2 73 191
e 2 74 198
e 2 75 198
e 2 76 193
e 2 77 195
e 2 78 210
e 2 79 192
e 2 80 205
e 2 81 190
e 2 82 192
e 2 83 197
e 2 84 205
e 2 85 192
e 2 86 204
e 2 87 198
e 2 88 196
e 2 89 195
e 2 90 198
e 2 91 196
e 2 92 190
e 2 93 199
e 2 94 200
e 2 95 196
e 2 96 206
e 2 97 206
e 2 98 204
e 2 99 195
e 2 100 196
e 2 101 196
e 2 102 196
e 2 103 198
e 2 104 210
e 2 105 212
e 2 106 192
e 2 107 207
e 2 108 196
e 2 109 199
e 2 110 209
e 2 111 206
e 2 112 199
e 2 113 192
e 2 114 205
e 2 115 206
e 2 116 202
e 2 117 199
e 2 118 202
e 2 119 194
e 2 120 207
e 2 121 196
e 2 122 208
e 2 123 203
e 2 124 201
e 2 125 203
e 2 126 198
e 2 127 195
e 2 128 201
e 2 129 209
e 2 130 198
e 2 131 207
e 2 132 203
e 2 133 202
e 2 134 193
e 2 135 202
e 2 136 197
e 2 137 201
e 2 138 204
e 2 139 204
e 2 140 207
e 2 141 214
e 2 142 202
e 2 143 207
e 2 144 199
e 2 145 195
e 2 146 211
e 2 147 196
e 2 148 198
e 2 149 198
e 2 150 196
e 2 151 210
e 2 152 202
e 2 153 200
e 2 154 201
e 2 155 188
e 2 156 203
e 2 157 193
e 2 158 201
e 2 159 201
e 2 160 192
e 3 4 299
e 3 5 304
e 3 6 304
e 3 7 301
e 3 8 290
e 3 9 300
e 3 10 303
e 3 11 305
e 3 12 304
e 3 13 303
e 3 14 299
e 3 15 297
e 3 16 296
e 3 17 297
e 3 18 303
e 3 19 308
e 3 20 297
e 3 21 288
e 3 22 292
e 3 23 302
e 3 24 307
e 3 25 194
e 3 26 209
e 3 27 193
e 3 28 203
e 3 29 190
e 3 30 204
e 3 31 194
e 3 32 204
e 3 33 191
e 3 34 198
e 3 35 194
e 3 36 199
e 3 37 203
e 3 38 197
e 3 39 202
e 3 40 196
e 3 41 201
e 3 42 192
e 3 43 195
e 3 44 202
e 3 45 205
e 3 46 204
e 3 47 200
e 3 48 201
e 3 49 201
e 3 50 203
e 3 51 197
e 3 52 192
e 3 53 198
e 3 54 204
e 3 55 191
e 3 56 205
e 3 57 203
e 3 58 205
e 3 59 192
e 3 60 198
e 3 61 202
e 3 62 196
e 3 63 198
e 3 64 204
e 3 65 187
e 3 66 207
e 3 67 204
e 3 68 201
e 3 69 193
e 3 70 204
e 3 71 209
e 3 72 201
e 3 73 193
e 3 74 195
e 3 75 199
e 3 76 201
e 3 77 199
e 3 78 197
e 3 79 194
e 3 80 205
e 3 81 201
e 3 82 198
e 3 83 190
e 3 84 207
e 3 85 203
e 3 86 201
e 3 87 201
e 3 88 202
e 3 89 193
e 3 90 198
e 3 91 201
e 3 92 198
e 3 93 198
e 3 94 200
e 3 95 187
e 3 96 208
e 3 97 207
e 3 98 195
e 3 99 200
e 3 100 199
e 3 101 207
e 3 102 206
e 3 103 205
e 3 104 198
e 3 105 209
e 3 106 195
e 3 107 193
e 3 108 193
e 3 109 192
e 3 110 194
e 3 111 208
e 3 112 200
e 3 113 199
e 3 114 204
e 3 115 200
e 3 116 192
e 3 117 198
e 3 118 201
e 3 119 203
e 3 120 203
e 3 121 194
e 3 122 195
e 3 123 204
e 3 124 201
e 3 125 210
e 3 126 198
e 3 127 198
e 3 128 198
e 3 129 200
e 3 130 202
e 3 131 207
e 3 132 209
e 3 133 191
e 3 134 207
e 3 135 199
e 3 136 202
e 3 137 197
e 3 138 199
e 3 139 192
e 3 140 205
e 3 141 201
e 3 142 197
e 3 143 209
e 3 144 202
e 3 145 208
e 3 146 200
e 3 147 201
e 3 148 202
e 3 149 201
e 3 150 206
e 3 151 194
e 3 152 204
e 3 153 204
e 3 154 197
e 3 155 205
e 3 156 198
e 3 157 196
e 3 158 197
e 3 159 203
e 3 160 199
e 4 5 307
e 4 6 295
e 4 7 301
e 4 8 295
e 4 9 295
e 4 10 295
e 4 11 293
e 4 12 290
e 4 13 300
e 4 14 298
e 4 15 292
e 4 16 300
e 4 17 304
e 4 18 293
e 4 19 283
e 4 20 295
e 4 21 298
e 4 22 305
e 4 23 308
e 4 24 296
e 4 25 189
e 4 26 200
e 4 27 200
e 4 28 195
e 4 29 193
e 4 30 189
e 4 31 215
e 4 32 202
e 4 33 194
e 4 34 197
e 4 35 202
e 4 36 197
e 4 37 199
e 4 38 195
e 4 39 195
e 4 40 208
e 4 41 200
e 4 42 195
e 4 43 204
e 4 44 190
e 4 45 204
e 4 46 204
e 4 47 203
e 4 48 193
e 4 49 198
e 4 50 201
e 4 51 201
e 4 52 201
e 4 53 201
e 4 54 196
e 4 55 196
e 4 56 204
e 4 57 197
e 4 58 200
e 4 59 204
e 4 60 199
e 4 61 195
e 4 62 209
e 4 63 193
e 4 64 200
e 4 65 188
e 4 66 198
e 4 67 194
e 4 68 195
e 4 69 199
e 4 70 203
e 4 71 204
e 4 72 199
e 4 73 202
e 4 74 194
e 4 75 193
e 4 76 204
e 4 77 195
e 4 78 200
e 4 79 202
e 4 80 196
e 4 81 203
e 4 82 209
e 4 83 201
e 4 84 208
e 4 85 194
e 4 86 196
e 4 87 206
e 4 88 204
e 4 89 196
e 4 90 198
e 4 91 197
e 4 92 194
e 4 93 187
e 4 94 199
e 4 95 195
e 4 96 204
e 4 97 207
e 4 98 202
e 4 99 200
e 4 100 194
e 4 101 208
e 4 102 204
e 4 103 191
e 4 104 198
e 4 105 195
e 4 106 197
e 4 107 204
e 4 108 193
e 4 109 206
e 4 110 205
e 4 111 197
e 4 112 199
e 4 113 194
e 4 114 199
e 4 115 203
e 4 116 210
e 4 117 188
e 4 118 199
e 4 119 201
e 4 120 195
e 4 121 197
e 4 122 189
e 4 123 197
e 4 124 200
e 4 125 202
e 4 126 197
e 4 127 202
e 4 128 195
e 4 129 195
e 4 130 198
e 4 131 190
e 4 132 200
e 4 133 188
e 4 134 193
e 4 135 200
e 4 136 191
e 4 137 200
e 4 138 195
e 4 139 202
e 4 140 202
e 4 141 198
e 4 142 197
e 4 143 204
e 4 144 212
e 4 145 194
e 4 146 193
e 4 147 194
e 4 148 201
e 4 149 199
e 4 150 197
e 4 151 199
e 4 152 199
e 4 153 202
e 4 154 201
e 4 155 196
e 4 156 207
e 4 157 199
e 4 158 202
e 4 159 197
e 4 160 203
e 5 6 306
e 5 7 304
e 5 8 291
e 5 9 306
e 5 10 298
e 5 11 305
e 5 12 298
e 5 13 301
e 5 14 299
e 5 15 292
e 5 16 298
e 5 17 299
e 5 18 301
e 5 19 304
e 5 20 309
e 5 21 302
e 5 22 295
e 5 23 303
e 5 24 299
e 5 25 196
e 5 26 205
e 5 27 196
e 5 28 209
e 5 29 190
e 5 30 194
e 5 31 199
e 5 32 194
e 5 33 198
e 5 34 198
e 5 35 202
e 5 36 201
e 5 37 198
e 5 38 201
e 5 39 198
e 5 40 206
e 5 41 195
e 5 42 202
e 5 43 203
e 5 44 206
e 5 45 202
e 5 46 196
e 5 47 206
e 5 48 195
e 5 49 201
e 5 50 205
e 5 51 205
e 5 52 193
e 5 53 199
e 5 54 204
e 5 55 196
e 5 56 200
e 5 57 199
e 5 58 190
e 5 59 204
e 5 60 199
e 5 61 205
e 5 62 194
e 5 63 200
e 5 64 196
e 5 65 201
e 5 66 188
e 5 67 193
e 5 68 190
e 5 69 205
e 5 70 193
e 5 71 198
e 5 72 200
e 5 73 199
e 5 74 200
e 5 75 195
e 5 76 204
e 5 77 199
e 5 78 196
e 5 79 205
e 5 80 196
e 5 81 200
e 5 82 201
e 5 83 205
e 5 84 207
e 5 85 199
e 5 86 205
e 5 87 196
e 5 88 190
e 5 89 203
e 5 90 193
e 5 91 196
e 5 92 198
e 5 93 196
e 5 94 195
e 5 95 201
e 5 96 204
e 5 97 202
e 5 98 199
e 5 99 192
e 5 100 203
e 5 101 206
e 5 102 192
e 5 103 204
e 5 104 204
e 5 105 198
e 5 106 199
e 5 107 196
e 5 108 193
e 5 109 189
e 5 110 202
e 5 111 188
e 5 112 188
e 5 113 207
e 5 114 201
e 5 115 211
e 5 116 199
e 5 117 195
e 5 118 198
e 5 119 190
e 5 120 197
e 5 121 195
e 5 122 199
e 5 123 197
e 5 124 200
e 5 125 200
e 5 126 191
e 5 127 194
e 5 128 199
e 5 129 198
e 5 130 192
e 5 131 198
e 5 132 200
e 5 133 200
e 5 134 212
e 5 135 193
e 5 136 199
e 5 137 209
e 5 138 200
e 5 139 200
e 5 140 197
e 5 141 209
e 5 142 193
e 5 143 197
e 5 144 203
e 5 145 197
e 5 146 202
e 5 147 196
e 5 148 208
e 5 149 199
e 5 150 195
e 5 151 197
e 5 152 192
e 5 153 198
e 5 154 198
e 5 155 208
e 5 156 207
e 5 157 207
e 5 158 199
e 5 159 194
e 5 160 199
e 6 7 303
e 6 8 304
e 6 9 297
e 6 10 305
e 6 11 298
e 6 12 301
e 6 13 306
e 6 14 300
e 6 15 303
e 6 16 300
e 6 17 296
e 6 18 294
e 6 19 312
e 6 20 296
e 6 21 306
e 6 22 301
e 6 23 297
e 6 24 291
e 6 25 190
e 6 26 195
e 6 27 197
e 6 28 185
e 6 29 197
e 6 30 206
e 6 31 205
e 6 32 208
e 6 33 198
e 6 34 201
e 6 35 197
e 6 36 205
e 6 37 201
e 6 38 194
e 6 39 204
e 6 40 199
e 6 41 200
e 6 42 205
e 6 43 204
e 6 44 202
e 6 45 202
e 6 46 202
e 6 47 189
e 6 48 205
e 6 49 201
e 6 50 205
e 6 51 205
e 6 52 196
e 6 53 199
e 6 54 195
e 6 55 203
e 6 56 203
e 6 57 199
e 6 58 205
e 6 59 206
e 6 60 196
e 6 61 203
e 6 62 200
e 6 63 210
e 6 64 199
e 6 65 201
e 6 66 200
e 6 67 200
e 6 68 201
e 6 69 200
e 6 70 196
e 6 71 196
e 6 72 194
e 6 73 198
e 6 74 210
e 6 75 202
e 6 76 191
e 6 77 207
e 6 78 199
e 6 79 203
e 6 80 197
e 6 81 194
e 6 82 201
e 6 83 198
e 6 84 198
e 6 85 203
e 6 86 201
e 6 87 199
e 6 88 192
e 6 89 204
e 6 90 196
e 6 91 201
e 6 92 199
e 6 93 199
e 6 94 205
e 6 95 193
e 6 96 208
e 6 97 205
e 6 98 206
e 6 99 205
e 6 100 204
e 6 101 196
e 6 102 201
e 6 103 201
e 6 104 204
e 6 105 193
e 6 106 194
e 6 107 202
e 6 108 204
e 6 109 201
e 6 110 193
e 6 111 202
e 6 112 201
e 6 113 201
e 6 114 195
e 6 115 200
e 6 116 199
e 6 117 206
e 6 118 206
e 6 119 202
e 6 120 198
e 6 121 202
e 6 122 189
e 6 123 198
e 6 124 205
e 6 125 202
e 6 126 194
e 6 127 209
e 6 128 190
e 6 129 205
e 6 130 192
e 6 131 193
e 6 132 193
e 6 133 195
e 6 134 202
e 6 135 200
e 6 136 201
e 6 137 204
e 6 138 204
e 6 139 197
e 6 140 191
e 6 141 196
e 6 142 199
e 6 143 198
e 6 144 205
e 6 145 192
e 6 146 206
e 6 147 202
e 6 148 194
e 6 149 199
e 6 150 201
e 6 151 195
e 6 152 201
e 6 153 195
e 6 154 194
e 6 155 210
e 6 156 210
e 6 157 194
e 6 158 204
e 6 159 199
e 6 160 197
e 7 8 293
e 7 9 295
e 7 10 303
e 7 11 294
e 7 12 312
e 7 13 290
e 7 14 302
e 7 15 306
e 7 16 297
e 7 17 304
e 7 18 292
e 7 19 301
e 7 20 305
e 7 21 289
e 7 22 297
e 7 23 301
e 7 24 300
e 7 25 206
e 7 26 208
e 7 27 206
e 7 28 197
e 7 29 194
e 7 30 197
e 7 31 200
e 7 32 198
e 7 33 200
e 7 34 194
e 7 35 197
e 7 36 201
e 7 37 187
e 7 38 198
e 7 39 202
e 7 40 206
e 7 41 204
e 7 42 196
e 7 43 196
e 7 44 199
e 7 45 199
e 7 46 200
e 7 47 190
e 7 48 195
e 7 49 187
e 7 50 190
e 7 51 195
e 7 52 202
e 7 53 201
e 7 54 196
e 7 55 198
e 7 56 202
e 7 57 196
e 7 58 180
e 7 59 207
e 7 60 196
e 7 61 191
e 7 62 198
e 7 63 202
e 7 64 197
e 7 65 199
e 7 66 197
e 7 67 199
e 7 68 196
e 7 69 192
e 7 70 202
e 7 71 195
e 7 72 208
e 7 73 199
e 7 74 198
e 7 75 191
e 7 76 199
e 7 77 191
e 7 78 200
e 7 79 197
e 7 80 198
e 7 81 198
e 7 82 207
e 7 83 199
e 7 84 202
e 7 85 198
e 7 86 207
e 7 87 199
e 7 88 198
e 7 89 205
e 7 90 199
e 7 91 202
e 7 92 200
e 7 93 205
e 7 94 202
e 7 95 200
e 7 96 200
e 7 97 194
e 7 98 205
e 7 99 199
e 7 100 200
e 7 101 202
e 7 102 191
e 7 103 206
e 7 104 187
e 7 105 197
e 7 106 197
e 7 107 202
e 7 108 198
e 7 109 202
e 7 110 201
e 7 111 209
e 7 112 195
e 7 113 199
e 7 114 196
e 7 115 194
e 7 116 207
e 7 117 204
e 7 118 205
e 7 119 203
e 7 120 201
e 7 121 201
e 7 122 197
e 7 123 200
e 7 124 194
e 7 125 191
e 7 126 195
e 7 127 200
e 7 128 200
e 7 129 198
e 7 130 196
e 7 131 200
e 7 132 195
e 7 133 196
e 7 134 195
e 7 135 194
e 7 136 190
e 7 137 202
e 7 138 206
e 7 139 198
e 7 140 210
e 7 141 204
e 7 142 205
e 7 143 200
e 7 144 205
e 7 145 195
e 7 146 197
e 7 147 198
e 7 148 197
e 7 149 197
e 7 150 205
e 7 151 201
e 7 152 196
e 7 153 197
e 7 154 206
e 7 155 200
e 7 156 192
e 7 157 200
e 7 158 197
e 7 159 195
e 7 160 199
e 8 9 299
e 8 10 293
e 8 11 305
e 8 12 298
e 8 13 301
e 8 14 300
e 8 15 306
e 8 16 302
e 8 17 297
e 8 18 305
e 8 19 313
e 8 20 305
e 8 21 299
e 8 22 296
e 8 23 289
e 8 24 304
e 8 25 191
e 8 26 202
e 8 27 198
e 8 28 208
e 8 29 199
e 8 30 196
e 8 31 191
e 8 32 206
e 8 33 190
e 8 34 195
e 8 35 202
e 8 36 207
e 8 37 201
e 8 38 199
e 8 39 192
e 8 40 200
e 8 41 196
e 8 42 202
e 8 43 194
e 8 44 203
e 8 45 200
e 8 46 192
e 8 47 199
e 8 48 204
e 8 49 201
e 8 50 204
e 8 51 201
e 8 52 195
e 8 53 197
e 8 54 195
e 8 55 201
e 8 56 197
e 8 57 204
e 8 58 196
e 8 59 202
e 8 60 198
e 8 61 204
e 8 62 210
e 8 63 201
e 8 64 204
e 8 65 198
e 8 66 199
e 8 67 200
e 8 68 202
e 8 69 198
e 8 70 200
e 8 71 199
e 8 72 199
e 8 73 205
e 8 74 209
e 8 75 200
e 8 76 199
e 8 77 197
e 8 78 194
e 8 79 202
e 8 80 211
e 8 81 203
e 8 82 192
e 8 83 198
e 8 84 198
e 8 85 206
e 8 86 197
e 8 87 199
e 8 88 198
e 8 89 196
e 8 90 200
e 8 91 205
e 8 92 196
e 8 93 199
e 8 94 203
e 8 95 204
e 8 96 198
e 8 97 196
e 8 98 198
e 8 99 196
e 8 100 190
e 8 101 195
e 8 102 199
e 8 103 208
e 8 104 198
e 8 105 211
e 8 106 199
e 8 107 202
e 8 108 193
e 8 109 208
e 8 110 199
e 8 111 193
e 8 112 201
e 8 113 211
e 8 114 204
e 8 115 199
e 8 116 201
e 8 117 204
e 8 118 204
e 8 119 209
e 8 120 197
e 8 121 204
e 8 122 201
e 8 123 196
e 8 124 201
e 8 125 198
e 8 126 199
e 8 127 200
e 8 128 200
e 8 129 187
e 8 130 200
e 8 131 198
e 8 132 190
e 8 133 198
e 8 134 205
e 8 135 199
e 8 136 202
e 8 137 195
e 8 138 195
e 8 139 195
e 8 140 199
e 8 141 196
e 8 142 203
e 8 143 204
e 8 144 199
e 8 145 202
e 8 146 197
e 8 147 204
e 8 148 204
e 8 149 200
e 8 150 201
e 8 151 211
e 8 152 208
e 8 153 203
e 8 154 199
e 8 155 201
e 8 156 199
e 8 157 201
e 8 158 200
e 8 159 202
e 8 160 217
e 9 10 300
e 9 11 297
e 9 12 291
e 9 13 305
e 9 14 306
