DIMACS2
24 1
 2
 3
 4
 5
 6
 7
 8
 9
 10
 11
 12
 13
 14
 15 16
 17
 18
 19
 20
 21
 22
 23
 24

p edge 160 320
e 1 4 305
e 1 18 304
e 1 19 302
e 1 33 195
e 1 76 202
e 1 96 202
e 1 111 200
e 1 114 213
e 1 131 188
e 1 146 198
e 1 148 201
e 2 7 307
e 2 14 293
e 2 28 194
e 2 67 195
e 2 91 198
e 3 14 297
e 3 16 293
e 3 26 200
e 3 92 212
e 3 129 196
e 4 60 205
e 4 64 203
e 4 66 205
e 4 85 191
e 5 16 305
e 5 29 198
e 5 70 198
e 5 121 202
e 5 151 199
e 6 17 303
e 6 57 202
e 6 58 197
e 7 18 300
e 7 19 298
e 7 82 199
e 8 19 294
e 8 26 202
e 8 29 202
e 8 84 191
e 8 133 192
e 8 147 198
e 9 37 207
e 9 50 200
e 9 94 204
e 9 98 199
e 10 40 200
e 10 139 203
e 11 13 292
e 11 29 193
e 11 65 201
e 12 15 297
e 12 37 191
e 12 112 197
e 12 133 196
e 13 22 296
e 13 54 203
e 13 130 203
e 13 143 194
e 14 19 304
e 14 97 201
e 14 111 199
e 14 119 192
e 14 125 197
e 14 158 205
e 15 76 194
e 15 109 184
e 15 118 200
e 15 143 204
e 16 24 296
e 16 59 204
e 16 74 207
e 16 75 198
e 16 142 192
e 16 160 191
e 17 95 203
e 18 48 203
e 18 152 194
e 19 113 202
e 20 46 201
e 20 77 197
e 20 107 197
e 20 125 203
e 21 22 296
e 21 23 304
e 21 95 195
e 21 146 203
e 22 28 190
e 22 46 206
e 22 92 199
e 22 134 207
e 22 145 200
e 22 149 198
e 23 29 196
e 23 62 198
e 23 80 196
e 24 79 204
e 24 117 196
e 24 150 200
e 25 26 102
e 25 44 100
e 25 50 109
e 25 116 102
e 26 109 99
e 27 36 103
e 27 67 99
e 28 78 107
e 28 102 107
e 28 135 103
e 29 34 97
e 29 75 100
e 29 107 103
e 29 113 105
e 29 135 101
e 30 60 83
e 30 114 103
e 30 127 94
e 30 146 100
e 31 36 110
e 31 67 103
e 31 139 92
e 31 143 101
e 32 122 100
e 32 136 107
e 32 145 102
e 34 38 106
e 34 42 99
e 34 52 101
e 34 76 99
e 34 108 107
e 34 114 95
e 34 132 109
e 34 150 103
e 35 47 91
e 35 92 102
e 35 148 102
e 35 154 108
e 36 50 109
e 36 82 98
e 37 51 96
e 37 123 97
e 37 133 102
e 38 90 94
e 39 73 101
e 39 89 97
e 39 90 94
e 39 128 96
e 40 69 100
e 40 86 90
e 40 119 95
e 41 56 100
e 42 113 101
e 42 136 102
e 43 79 100
e 43 102 88
e 43 149 100
e 44 48 96
e 44 51 97
e 44 56 92
e 44 116 96
e 44 152 101
e 45 125 109
e 46 65 106
e 46 124 102
e 46 134 95
e 47 61 100
e 47 72 100
e 47 138 97
e 48 59 104
e 48 80 100
e 48 137 102
e 48 145 100
e 49 62 94
e 49 156 98
e 50 72 92
e 50 77 97
e 50 85 91
e 50 99 93
e 50 118 89
e 50 122 102
e 51 54 99
e 51 154 93
e 52 56 107
e 52 65 94
e 52 72 100
e 52 74 95
e 52 130 95
e 52 136 100
e 52 141 99
e 52 157 94
e 53 78 101
e 53 149 94
e 54 91 101
e 55 66 96
e 55 83 97
e 55 116 97
e 55 156 102
e 56 70 104
e 56 108 98
e 57 106 106
e 57 124 101
e 57 156 87
e 57 157 106
e 58 62 101
e 58 74 99
e 58 131 102
e 59 94 99
e 60 91 102
e 60 96 96
e 60 143 98
e 60 156 103
e 62 119 94
e 62 158 109
e 63 65 92
e 64 85 103
e 64 124 90
e 64 131 92
e 65 126 95
e 66 100 99
e 66 125 99
e 68 93 100
e 68 100 101
e 68 157 95
e 69 71 109
e 69 81 99
e 69 83 103
e 69 132 103
e 69 139 103
e 71 123 93
e 72 84 94
e 72 106 105
e 74 85 99
e 74 108 97
e 75 77 103
e 75 98 101
e 75 113 99
e 75 122 101
e 75 127 99
e 76 80 106
e 76 89 102
e 76 90 96
e 76 97 97
e 76 110 106
e 77 81 98
e 78 85 97
e 78 144 97
e 79 123 99
e 79 141 92
e 80 117 108
e 83 140 95
e 84 97 98
e 84 110 98
e 84 112 101
e 84 150 97
e 84 155 103
e 85 95 109
e 85 155 102
e 86 131 93
e 87 115 100
e 87 122 102
e 87 153 103
e 88 97 114
e 88 152 100
e 89 97 93
e 89 142 99
e 89 154 105
e 90 126 90
e 91 108 90
e 91 132 104
e 92 105 100
e 92 150 102
e 94 158 112
e 94 160 97
e 95 121 98
e 95 156 102
e 96 115 92
e 98 147 103
e 100 108 98
e 100 123 96
e 100 132 100
e 101 119 98
e 101 147 100
e 102 130 96
e 102 135 100
e 102 145 99
e 103 132 110
e 104 156 97
e 105 109 99
e 105 146 96
e 106 129 90
e 106 156 95
e 108 147 96
e 109 132 94
e 109 141 104
e 110 111 101
e 112 114 100
e 114 135 108
e 116 134 100
e 117 130 92
e 119 153 101
e 119 158 101
e 120 132 101
e 120 152 100
e 121 122 104
e 121 154 105
e 122 153 89
e 124 142 100
e 124 154 102
e 129 133 101
e 129 136 106
e 129 155 96
e 130 151 108
e 132 133 94
e 134 136 99
e 137 141 95
e 139 143 98
e 140 151 107
e 143 153 103
e 147 159 97
e 148 150 99
